onset	duration	type	value	latency	trial
16.489	4	dog	1	16489	1
33.62	4	dog	1	33620	2
50.794	4	bird	2	50794	3
67.906	4	bird	2	67906	4
85.053	4	bird	2	85053	5
102.193	4	bird	2	102193	6
119.306	4	dog	1	119306	7
136.433	4	dog	1	136433	8
153.564	4	fish	3	153564	9
170.691	4	bird	2	170691	10
187.823	4	fish	3	187823	11
204.97	4	fish	3	204970	12
222.094	4	bird	2	222094	13
239.205	4	dog	1	239205	14
256.322	4	dog	1	256322	15
273.46	4	fish	3	273460	16
290.59	4	fish	3	290590	17
307.718	4	fish	3	307718	18
324.831	4	bird	2	324831	19
341.945	4	dog	1	341945	20
359.061	4	dog	1	359061	21
376.204	4	fish	3	376204	22
393.329	4	fish	3	393329	23
410.441	4	bird	2	410441	24
427.574	4	fish	3	427574	25
444.712	4	bird	2	444712	26
461.839	4	dog	1	461839	27
478.972	4	fish	3	478972	28
496.083	4	bird	2	496083	29
513.211	4	dog	1	513211	30
607.637	4	dog	1	607637	31
624.772	4	dog	1	624772	32
641.906	4	dog	1	641906	33
659.043	4	fish	3	659043	34
676.186	4	fish	3	676186	35
693.295	4	dog	1	693295	36
710.423	4	fish	3	710423	37
727.539	4	bird	2	727539	38
744.678	4	bird	2	744678	39
761.804	4	fish	3	761804	40
778.938	4	bird	2	778938	41
796.051	4	bird	2	796051	42
813.161	4	dog	1	813161	43
830.293	4	fish	3	830293	44
847.424	4	fish	3	847424	45
864.558	4	dog	1	864558	46
881.689	4	bird	2	881689	47
898.826	4	dog	1	898826	48
915.948	4	fish	3	915948	49
933.062	4	dog	1	933062	50
950.192	4	bird	2	950192	51
967.332	4	bird	2	967332	52
984.447	4	bird	2	984447	53
1001.578	4	bird	2	1001578	54
1018.709	4	dog	1	1018709	55
1035.845	4	bird	2	1035845	56
1052.978	4	fish	3	1052978	57
1070.089	4	fish	3	1070089	58
1087.2	4	dog	1	1087200	59
1104.328	4	fish	3	1104328	60
1266.937	4	dog	1	1266937	61
1284.071	4	fish	3	1284071	62
1301.183	4	dog	1	1301183	63
1318.294	4	dog	1	1318294	64
1335.422	4	fish	3	1335422	65
1352.54	4	bird	2	1352540	66
1369.681	4	bird	2	1369681	67
1386.807	4	bird	2	1386807	68
1403.936	4	bird	2	1403936	69
1421.05	4	fish	3	1421050	70
1438.179	4	fish	3	1438179	71
1455.31	4	fish	3	1455310	72
1472.433	4	dog	1	1472433	73
1489.564	4	bird	2	1489564	74
1506.709	4	fish	3	1506709	75
1523.835	4	dog	1	1523835	76
1540.962	4	fish	3	1540962	77
1558.094	4	bird	2	1558094	78
1575.215	4	fish	3	1575215	79
1592.347	4	bird	2	1592347	80
1609.474	4	bird	2	1609474	81
1626.602	4	fish	3	1626602	82
1643.72	4	dog	1	1643720	83
1660.858	4	dog	1	1660858	84
1677.992	4	dog	1	1677992	85
1695.116	4	fish	3	1695116	86
1712.233	4	dog	1	1712233	87
1729.373	4	bird	2	1729373	88
1746.484	4	bird	2	1746484	89
1763.616	4	dog	1	1763616	90
2143.65	4	fish	3	2143650	91
2160.759	4	fish	3	2160759	92
2177.879	4	dog	1	2177879	93
2195.003	4	bird	2	2195003	94
2212.129	4	bird	2	2212129	95
2229.244	4	dog	1	2229244	96
2246.357	4	bird	2	2246357	97
2263.471	4	fish	3	2263471	98
2280.597	4	fish	3	2280597	99
2297.728	4	bird	2	2297728	100
2314.852	4	dog	1	2314852	101
2331.982	4	fish	3	2331982	102
2349.106	4	dog	1	2349106	103
2366.226	4	bird	2	2366226	104
2383.367	4	bird	2	2383367	105
2400.493	4	dog	1	2400493	106
2417.619	4	fish	3	2417619	107
2434.754	4	dog	1	2434754	108
2451.88	4	dog	1	2451880	109
2468.993	4	bird	2	2468993	110
2486.12	4	fish	3	2486120	111
2503.237	4	fish	3	2503237	112
2520.374	4	fish	3	2520374	113
2537.494	4	bird	2	2537494	114
2554.636	4	fish	3	2554636	115
2571.748	4	dog	1	2571748	116
2588.863	4	dog	1	2588863	117
2605.989	4	bird	2	2605989	118
2623.114	4	dog	1	2623114	119
2640.238	4	bird	2	2640238	120
