onset	duration	type	value	latency	trial
19.306	4	pentagram	1	19306	1
36.441	4	pentagram	1	36441	2
53.568	4	pentagram	1	53568	3
70.694	4	pentagram	1	70694	4
87.812	4	square	2	87812	5
104.952	4	circle	3	104952	6
122.083	4	pentagram	1	122083	7
139.208	4	circle	3	139208	8
156.326	4	square	2	156326	9
173.455	4	square	2	173455	10
190.581	4	square	2	190581	11
207.696	4	square	2	207696	12
224.823	4	square	2	224823	13
241.954	4	circle	3	241954	14
259.094	4	pentagram	1	259094	15
276.207	4	circle	3	276207	16
293.335	4	circle	3	293335	17
310.464	4	circle	3	310464	18
327.591	4	pentagram	1	327591	19
344.705	4	circle	3	344705	20
361.818	4	pentagram	1	361818	21
378.944	4	pentagram	1	378944	22
396.077	4	square	2	396077	23
413.206	4	pentagram	1	413206	24
430.345	4	square	2	430345	25
447.475	4	circle	3	447475	26
464.607	4	square	2	464607	27
481.733	4	circle	3	481733	28
498.848	4	square	2	498848	29
515.971	4	circle	3	515971	30
721.36	4	square	2	721360	31
738.475	4	circle	3	738475	32
755.586	4	pentagram	1	755586	33
772.709	4	square	2	772709	34
789.841	4	pentagram	1	789841	35
806.97	4	pentagram	1	806970	36
824.079	4	circle	3	824079	37
841.208	4	pentagram	1	841208	38
858.34	4	pentagram	1	858340	39
875.469	4	pentagram	1	875469	40
892.596	4	square	2	892596	41
909.71	4	circle	3	909710	42
926.821	4	circle	3	926821	43
943.948	4	pentagram	1	943948	44
961.077	4	square	2	961077	45
978.191	4	circle	3	978191	46
995.316	4	square	2	995316	47
1012.443	4	circle	3	1012443	48
1029.574	4	square	2	1029574	49
1046.704	4	pentagram	1	1046704	50
1063.836	4	square	2	1063836	51
1080.957	4	pentagram	1	1080957	52
1098.089	4	circle	3	1098089	53
1115.222	4	circle	3	1115222	54
1132.33	4	circle	3	1132330	55
1149.459	4	circle	3	1149459	56
1166.589	4	pentagram	1	1166589	57
1183.701	4	square	2	1183701	58
1200.829	4	square	2	1200829	59
1217.96	4	square	2	1217960	60
1567.045	4	pentagram	1	1567045	61
1584.178	4	circle	3	1584178	62
1601.312	4	pentagram	1	1601312	63
1618.437	4	circle	3	1618437	64
1635.548	4	circle	3	1635548	65
1652.664	4	square	2	1652664	66
1669.79	4	pentagram	1	1669790	67
1686.919	4	circle	3	1686919	68
1704.034	4	pentagram	1	1704034	69
1721.179	4	circle	3	1721179	70
1738.303	4	square	2	1738303	71
1755.417	4	square	2	1755417	72
1772.53	4	pentagram	1	1772530	73
1789.644	4	pentagram	1	1789644	74
1806.768	4	square	2	1806768	75
1823.883	4	square	2	1823883	76
1841.007	4	square	2	1841007	77
1858.138	4	pentagram	1	1858138	78
1875.253	4	square	2	1875253	79
1892.382	4	square	2	1892382	80
1909.507	4	circle	3	1909507	81
1926.624	4	circle	3	1926624	82
1943.766	4	pentagram	1	1943766	83
1960.895	4	circle	3	1960895	84
1978.023	4	pentagram	1	1978023	85
1995.136	4	circle	3	1995136	86
2012.262	4	circle	3	2012262	87
2029.381	4	pentagram	1	2029381	88
2046.501	4	square	2	2046501	89
2063.616	4	square	2	2063616	90
2241.268	4	circle	3	2241268	91
2258.405	4	square	2	2258405	92
2275.523	4	pentagram	1	2275523	93
2292.651	4	circle	3	2292651	94
2309.761	4	circle	3	2309761	95
2326.871	4	pentagram	1	2326871	96
2343.986	4	circle	3	2343986	97
2361.098	4	pentagram	1	2361098	98
2378.228	4	circle	3	2378228	99
2395.34	4	square	2	2395340	100
2412.452	4	circle	3	2412452	101
2429.582	4	pentagram	1	2429582	102
2446.694	4	square	2	2446694	103
2463.807	4	circle	3	2463807	104
2480.921	4	square	2	2480921	105
2498.05	4	square	2	2498050	106
2515.157	4	square	2	2515157	107
2532.289	4	pentagram	1	2532289	108
2549.419	4	pentagram	1	2549419	109
2566.566	4	circle	3	2566566	110
2583.693	4	pentagram	1	2583693	111
2600.802	4	square	2	2600802	112
2617.931	4	pentagram	1	2617931	113
2635.045	4	square	2	2635045	114
2652.157	4	square	2	2652157	115
2669.268	4	circle	3	2669268	116
2686.4	4	pentagram	1	2686400	117
2703.525	4	pentagram	1	2703525	118
2720.649	4	square	2	2720649	119
2737.782	4	circle	3	2737782	120
