onset	duration	type	value	latency	trial
21.458	4	scissor	1	21458	1
38.59	4	scissor	1	38590	2
55.734	4	scissor	1	55734	3
72.894	4	scissor	1	72894	4
90.011	4	cup	3	90011	5
107.151	4	chair	4	107151	6
124.278	4	chair	4	124278	7
141.412	4	cup	3	141412	8
158.54	4	watch	2	158540	9
175.659	4	cup	3	175659	10
192.778	4	chair	4	192778	11
209.875	4	chair	4	209875	12
226.989	4	cup	3	226989	13
244.123	4	scissor	1	244123	14
261.259	4	scissor	1	261259	15
278.374	4	cup	3	278374	16
295.506	4	watch	2	295506	17
312.632	4	watch	2	312632	18
329.745	4	watch	2	329745	19
346.857	4	watch	2	346857	20
363.969	4	cup	3	363969	21
381.097	4	chair	4	381097	22
398.214	4	chair	4	398214	23
415.324	4	cup	3	415324	24
432.456	4	watch	2	432456	25
449.578	4	cup	3	449578	26
466.696	4	cup	3	466696	27
483.822	4	scissor	1	483822	28
500.956	4	chair	4	500956	29
518.094	4	scissor	1	518094	30
535.207	4	watch	2	535207	31
552.326	4	chair	4	552326	32
569.471	4	watch	2	569471	33
586.61	4	watch	2	586610	34
603.741	4	watch	2	603741	35
620.852	4	scissor	1	620852	36
637.969	4	chair	4	637969	37
655.111	4	scissor	1	655111	38
672.239	4	chair	4	672239	39
689.364	4	cup	3	689364	40
846.068	4	cup	3	846068	41
863.185	4	cup	3	863185	42
880.301	4	cup	3	880301	43
897.444	4	cup	3	897444	44
914.567	4	chair	4	914567	45
931.697	4	chair	4	931697	46
948.811	4	scissor	1	948811	47
965.94	4	scissor	1	965940	48
983.059	4	scissor	1	983059	49
1000.183	4	scissor	1	1000183	50
1017.295	4	chair	4	1017295	51
1034.422	4	watch	2	1034422	52
1051.538	4	chair	4	1051538	53
1068.665	4	cup	3	1068665	54
1085.795	4	scissor	1	1085795	55
1102.922	4	watch	2	1102922	56
1120.049	4	watch	2	1120049	57
1137.181	4	cup	3	1137181	58
1154.31	4	scissor	1	1154310	59
1171.434	4	chair	4	1171434	60
1188.565	4	cup	3	1188565	61
1205.682	4	watch	2	1205682	62
1222.788	4	watch	2	1222788	63
1239.922	4	cup	3	1239922	64
1257.05	4	watch	2	1257050	65
1274.174	4	chair	4	1274174	66
1291.307	4	scissor	1	1291307	67
1308.421	4	chair	4	1308421	68
1325.533	4	chair	4	1325533	69
1342.648	4	chair	4	1342648	70
1359.78	4	watch	2	1359780	71
1376.903	4	watch	2	1376903	72
1394.028	4	cup	3	1394028	73
1411.16	4	chair	4	1411160	74
1428.286	4	scissor	1	1428286	75
1445.414	4	watch	2	1445414	76
1462.532	4	scissor	1	1462532	77
1479.662	4	watch	2	1479662	78
1496.789	4	scissor	1	1496789	79
1513.914	4	cup	3	1513914	80
1670.723	4	watch	2	1670723	81
1687.836	4	chair	4	1687836	82
1704.967	4	scissor	1	1704967	83
1722.101	4	scissor	1	1722101	84
1739.24	4	watch	2	1739240	85
1756.368	4	watch	2	1756368	86
1773.48	4	chair	4	1773480	87
1790.594	4	cup	3	1790594	88
1807.718	4	cup	3	1807718	89
1824.836	4	cup	3	1824836	90
1841.966	4	scissor	1	1841966	91
1859.091	4	cup	3	1859091	92
1876.209	4	chair	4	1876209	93
1893.352	4	scissor	1	1893352	94
1910.459	4	chair	4	1910459	95
1927.578	4	chair	4	1927578	96
1944.721	4	watch	2	1944721	97
1961.851	4	cup	3	1961851	98
1978.968	4	chair	4	1978968	99
1996.092	4	watch	2	1996092	100
2013.218	4	chair	4	2013218	101
2030.332	4	cup	3	2030332	102
2047.443	4	scissor	1	2047443	103
2064.555	4	scissor	1	2064555	104
2081.687	4	chair	4	2081687	105
2098.813	4	scissor	1	2098813	106
2115.93	4	cup	3	2115930	107
2133.039	4	cup	3	2133039	108
2150.166	4	chair	4	2150166	109
2167.293	4	watch	2	2167293	110
2184.428	4	watch	2	2184428	111
2201.537	4	watch	2	2201537	112
2218.67	4	scissor	1	2218670	113
2235.803	4	chair	4	2235803	114
2252.923	4	watch	2	2252923	115
2270.052	4	cup	3	2270052	116
2287.185	4	cup	3	2287185	117
2304.295	4	scissor	1	2304295	118
2321.422	4	watch	2	2321422	119
2338.552	4	scissor	1	2338552	120
2439.72	4	cup	3	2439720	121
2456.843	4	cup	3	2456843	122
2473.987	4	scissor	1	2473987	123
2491.101	4	watch	2	2491101	124
2508.241	4	chair	4	2508241	125
2525.357	4	watch	2	2525357	126
2542.487	4	scissor	1	2542487	127
2559.625	4	watch	2	2559625	128
2576.759	4	cup	3	2576759	129
2593.906	4	chair	4	2593906	130
2611.027	4	chair	4	2611027	131
2628.161	4	cup	3	2628161	132
2645.293	4	watch	2	2645293	133
2662.428	4	chair	4	2662428	134
2679.56	4	scissor	1	2679560	135
2696.693	4	cup	3	2696693	136
2713.823	4	chair	4	2713823	137
2730.947	4	scissor	1	2730947	138
2748.077	4	watch	2	2748077	139
2765.209	4	watch	2	2765209	140
2782.356	4	scissor	1	2782356	141
2799.492	4	cup	3	2799492	142
2816.628	4	scissor	1	2816628	143
2833.771	4	scissor	1	2833771	144
2850.896	4	chair	4	2850896	145
2868.027	4	watch	2	2868027	146
2885.153	4	chair	4	2885153	147
2902.281	4	cup	3	2902281	148
2919.417	4	cup	3	2919417	149
2936.557	4	chair	4	2936557	150
2953.684	4	cup	3	2953684	151
2970.796	4	chair	4	2970796	152
2987.931	4	chair	4	2987931	153
3005.056	4	watch	2	3005056	154
3022.184	4	cup	3	3022184	155
3039.296	4	scissor	1	3039296	156
3056.41	4	scissor	1	3056410	157
3073.539	4	watch	2	3073539	158
3090.652	4	scissor	1	3090652	159
3107.777	4	watch	2	3107777	160
