onset	duration	type	value	latency	trial
22.761	4	pentagram	1	22761	1
39.89	4	pentagram	1	39890	2
57.002	4	square	2	57002	3
74.111	4	square	2	74111	4
91.244	4	square	2	91244	5
108.385	4	square	2	108385	6
125.495	4	pentagram	1	125495	7
142.607	4	pentagram	1	142607	8
159.718	4	circle	3	159718	9
176.85	4	square	2	176850	10
193.975	4	circle	3	193975	11
211.09	4	circle	3	211090	12
228.215	4	square	2	228215	13
245.328	4	pentagram	1	245328	14
262.458	4	pentagram	1	262458	15
279.569	4	circle	3	279569	16
296.684	4	circle	3	296684	17
313.812	4	circle	3	313812	18
330.941	4	square	2	330941	19
348.082	4	pentagram	1	348082	20
365.212	4	pentagram	1	365212	21
382.339	4	circle	3	382339	22
399.463	4	circle	3	399463	23
416.594	4	square	2	416594	24
433.726	4	circle	3	433726	25
450.855	4	square	2	450855	26
467.979	4	pentagram	1	467979	27
485.102	4	circle	3	485102	28
502.232	4	square	2	502232	29
519.363	4	pentagram	1	519363	30
663.547	4	circle	3	663547	31
680.733	4	pentagram	1	680733	32
697.878	4	pentagram	1	697878	33
715.005	4	square	2	715005	34
732.18	4	square	2	732180	35
749.311	4	circle	3	749311	36
766.433	4	pentagram	1	766433	37
783.559	4	circle	3	783559	38
800.711	4	square	2	800711	39
817.859	4	square	2	817859	40
834.98	4	pentagram	1	834980	41
852.095	4	pentagram	1	852095	42
869.214	4	circle	3	869214	43
886.347	4	circle	3	886347	44
903.476	4	circle	3	903476	45
920.599	4	circle	3	920599	46
937.71	4	circle	3	937710	47
954.846	4	square	2	954846	48
971.958	4	square	2	971958	49
989.064	4	pentagram	1	989064	50
1006.199	4	circle	3	1006199	51
1023.32	4	pentagram	1	1023320	52
1040.437	4	pentagram	1	1040437	53
1057.568	4	square	2	1057568	54
1074.712	4	circle	3	1074712	55
1091.836	4	square	2	1091836	56
1108.972	4	pentagram	1	1108972	57
1126.129	4	square	2	1126129	58
1143.221	4	pentagram	1	1143221	59
1160.331	4	square	2	1160331	60
1294.556	4	pentagram	1	1294556	61
1311.684	4	pentagram	1	1311684	62
1328.799	4	pentagram	1	1328799	63
1345.924	4	pentagram	1	1345924	64
1363.051	4	circle	3	1363051	65
1380.179	4	circle	3	1380179	66
1397.304	4	square	2	1397304	67
1414.424	4	circle	3	1414424	68
1431.568	4	circle	3	1431568	69
1448.707	4	pentagram	1	1448707	70
1465.82	4	pentagram	1	1465820	71
1482.936	4	circle	3	1482936	72
1500.082	4	square	2	1500082	73
1517.204	4	square	2	1517204	74
1534.323	4	square	2	1534323	75
1551.449	4	square	2	1551449	76
1568.569	4	circle	3	1568569	77
1585.697	4	circle	3	1585697	78
1602.833	4	square	2	1602833	79
1619.971	4	circle	3	1619971	80
1637.085	4	circle	3	1637085	81
1654.214	4	pentagram	1	1654214	82
1671.325	4	pentagram	1	1671325	83
1688.453	4	square	2	1688453	84
1705.581	4	square	2	1705581	85
1722.708	4	square	2	1722708	86
1739.836	4	square	2	1739836	87
1756.965	4	pentagram	1	1756965	88
1774.096	4	pentagram	1	1774096	89
1791.207	4	circle	3	1791207	90
2047.723	4	pentagram	1	2047723	91
2064.836	4	pentagram	1	2064836	92
2081.964	4	square	2	2081964	93
2099.076	4	square	2	2099076	94
2116.205	4	square	2	2116205	95
2133.332	4	square	2	2133332	96
2150.448	4	pentagram	1	2150448	97
2167.598	4	pentagram	1	2167598	98
2184.737	4	circle	3	2184737	99
2201.85	4	square	2	2201850	100
2218.992	4	circle	3	2218992	101
2236.121	4	circle	3	2236121	102
2253.244	4	square	2	2253244	103
2270.358	4	pentagram	1	2270358	104
2287.488	4	pentagram	1	2287488	105
2304.627	4	circle	3	2304627	106
2321.756	4	circle	3	2321756	107
2338.886	4	circle	3	2338886	108
2356.011	4	square	2	2356011	109
2373.139	4	pentagram	1	2373139	110
2390.267	4	pentagram	1	2390267	111
2407.383	4	circle	3	2407383	112
2424.493	4	circle	3	2424493	113
2441.621	4	square	2	2441621	114
2458.749	4	circle	3	2458749	115
2475.877	4	square	2	2475877	116
2493.006	4	pentagram	1	2493006	117
2510.137	4	circle	3	2510137	118
2527.277	4	square	2	2527277	119
2544.407	4	pentagram	1	2544407	120
