onset	duration	type	value	latency	trial
19.541	4	dog	1	19541	1
36.706	4	dog	1	36706	2
53.851	4	dog	1	53851	3
71.013	4	dog	1	71013	4
88.157	4	fish	3	88157	5
105.285	4	fish	3	105285	6
122.413	4	bird	2	122413	7
139.525	4	fish	3	139525	8
156.638	4	fish	3	156638	9
173.769	4	dog	1	173769	10
190.894	4	dog	1	190894	11
208.009	4	fish	3	208009	12
225.12	4	bird	2	225120	13
242.249	4	bird	2	242249	14
259.377	4	bird	2	259377	15
276.496	4	bird	2	276496	16
293.621	4	fish	3	293621	17
310.75	4	fish	3	310750	18
327.865	4	bird	2	327865	19
344.977	4	fish	3	344977	20
362.101	4	fish	3	362101	21
379.234	4	dog	1	379234	22
396.347	4	dog	1	396347	23
413.464	4	bird	2	413464	24
430.606	4	bird	2	430606	25
447.718	4	bird	2	447718	26
464.833	4	bird	2	464833	27
481.945	4	dog	1	481945	28
499.07	4	dog	1	499070	29
516.188	4	fish	3	516188	30
647.776	4	dog	1	647776	31
664.909	4	dog	1	664909	32
682.021	4	bird	2	682021	33
699.155	4	bird	2	699155	34
716.294	4	bird	2	716294	35
733.41	4	bird	2	733410	36
750.524	4	dog	1	750524	37
767.65	4	dog	1	767650	38
784.764	4	fish	3	784764	39
801.88	4	bird	2	801880	40
819.019	4	fish	3	819019	41
836.148	4	fish	3	836148	42
853.268	4	bird	2	853268	43
870.408	4	dog	1	870408	44
887.54	4	dog	1	887540	45
904.684	4	fish	3	904684	46
921.795	4	fish	3	921795	47
938.923	4	fish	3	938923	48
956.053	4	bird	2	956053	49
973.167	4	dog	1	973167	50
990.278	4	dog	1	990278	51
1007.408	4	fish	3	1007408	52
1024.537	4	fish	3	1024537	53
1041.647	4	bird	2	1041647	54
1058.782	4	fish	3	1058782	55
1075.924	4	bird	2	1075924	56
1093.049	4	dog	1	1093049	57
1110.179	4	fish	3	1110179	58
1127.311	4	bird	2	1127311	59
1144.439	4	dog	1	1144439	60
1455.455	4	dog	1	1455455	61
1472.57	4	dog	1	1472570	62
1489.682	4	dog	1	1489682	63
1506.81	4	fish	3	1506810	64
1523.944	4	fish	3	1523944	65
1541.07	4	dog	1	1541070	66
1558.182	4	fish	3	1558182	67
1575.312	4	bird	2	1575312	68
1592.423	4	bird	2	1592423	69
1609.533	4	fish	3	1609533	70
1626.652	4	bird	2	1626652	71
1643.777	4	bird	2	1643777	72
1660.902	4	dog	1	1660902	73
1678.021	4	fish	3	1678021	74
1695.146	4	fish	3	1695146	75
1712.278	4	dog	1	1712278	76
1729.393	4	bird	2	1729393	77
1746.502	4	dog	1	1746502	78
1763.615	4	fish	3	1763615	79
1780.748	4	dog	1	1780748	80
1797.888	4	bird	2	1797888	81
1815.013	4	bird	2	1815013	82
1832.132	4	bird	2	1832132	83
1849.244	4	bird	2	1849244	84
1866.373	4	dog	1	1866373	85
1883.489	4	bird	2	1883489	86
1900.599	4	fish	3	1900599	87
1917.712	4	fish	3	1917712	88
1934.839	4	dog	1	1934839	89
1951.954	4	fish	3	1951954	90
2150.094	4	dog	1	2150094	91
2167.221	4	fish	3	2167221	92
2184.338	4	dog	1	2184338	93
2201.466	4	dog	1	2201466	94
2218.594	4	fish	3	2218594	95
2235.712	4	bird	2	2235712	96
2252.839	4	bird	2	2252839	97
2269.981	4	bird	2	2269981	98
2287.1	4	bird	2	2287100	99
2304.224	4	fish	3	2304224	100
2321.35	4	fish	3	2321350	101
2338.48	4	fish	3	2338480	102
2355.611	4	dog	1	2355611	103
2372.722	4	bird	2	2372722	104
2389.836	4	fish	3	2389836	105
2406.961	4	dog	1	2406961	106
2424.094	4	fish	3	2424094	107
2441.208	4	bird	2	2441208	108
2458.334	4	fish	3	2458334	109
2475.464	4	bird	2	2475464	110
2492.578	4	bird	2	2492578	111
2509.687	4	fish	3	2509687	112
2526.819	4	dog	1	2526819	113
2543.947	4	dog	1	2543947	114
2561.065	4	dog	1	2561065	115
2578.19	4	fish	3	2578190	116
2595.302	4	dog	1	2595302	117
2612.429	4	bird	2	2612429	118
2629.565	4	bird	2	2629565	119
2646.705	4	dog	1	2646705	120
