filename	acq_time
eeg/sub-3_ses-0_task-imagery_run-0_eeg.bdf	2025-09-24T20:50:41.000000Z
eeg/sub-3_ses-0_task-imagery_run-1_eeg.bdf	2025-09-24T20:59:07.000000Z
eeg/sub-3_ses-0_task-imagery_run-2_eeg.bdf	2025-09-24T21:03:32.000000Z
