onset	duration	type	value	latency	trial
16.741	4	chair	4	16741	1
33.87	4	cup	3	33870	2
51.009	4	cup	3	51009	3
68.13	4	cup	3	68130	4
85.261	4	cup	3	85261	5
102.369	4	cup	3	102369	6
119.483	4	watch	2	119483	7
136.609	4	scissor	1	136609	8
153.726	4	cup	3	153726	9
170.835	4	watch	2	170835	10
187.947	4	watch	2	187947	11
205.079	4	scissor	1	205079	12
222.203	4	watch	2	222203	13
239.33	4	scissor	1	239330	14
256.459	4	cup	3	256459	15
273.578	4	cup	3	273578	16
290.686	4	watch	2	290686	17
307.803	4	cup	3	307803	18
324.931	4	chair	4	324931	19
342.058	4	chair	4	342058	20
359.184	4	watch	2	359184	21
376.299	4	scissor	1	376299	22
393.459	4	cup	3	393459	23
410.593	4	chair	4	410593	24
427.701	4	watch	2	427701	25
444.831	4	scissor	1	444831	26
461.958	4	watch	2	461958	27
479.071	4	scissor	1	479071	28
496.181	4	chair	4	496181	29
513.313	4	watch	2	513313	30
530.425	4	scissor	1	530425	31
547.533	4	chair	4	547533	32
564.665	4	scissor	1	564665	33
581.789	4	chair	4	581789	34
598.907	4	chair	4	598907	35
616.047	4	watch	2	616047	36
633.161	4	chair	4	633161	37
650.293	4	scissor	1	650293	38
667.422	4	chair	4	667422	39
684.545	4	scissor	1	684545	40
1099.053	4	cup	3	1099053	41
1116.184	4	chair	4	1116184	42
1133.295	4	chair	4	1133295	43
1150.416	4	watch	2	1150416	44
1167.54	4	cup	3	1167540	45
1184.667	4	chair	4	1184667	46
1201.799	4	chair	4	1201799	47
1218.924	4	chair	4	1218924	48
1236.037	4	cup	3	1236037	49
1253.166	4	scissor	1	1253166	50
1270.294	4	watch	2	1270294	51
1287.405	4	chair	4	1287405	52
1304.523	4	scissor	1	1304523	53
1321.662	4	cup	3	1321662	54
1338.792	4	chair	4	1338792	55
1355.911	4	scissor	1	1355911	56
1373.048	4	scissor	1	1373048	57
1390.177	4	chair	4	1390177	58
1407.293	4	scissor	1	1407293	59
1424.404	4	cup	3	1424404	60
1441.534	4	cup	3	1441534	61
1458.661	4	watch	2	1458661	62
1475.774	4	scissor	1	1475774	63
1492.9	4	chair	4	1492900	64
1510.033	4	watch	2	1510033	65
1527.16	4	chair	4	1527160	66
1544.273	4	watch	2	1544273	67
1561.4	4	watch	2	1561400	68
1578.532	4	watch	2	1578532	69
1595.656	4	watch	2	1595656	70
1612.768	4	cup	3	1612768	71
1629.897	4	scissor	1	1629897	72
1647.013	4	cup	3	1647013	73
1664.138	4	scissor	1	1664138	74
1681.257	4	cup	3	1681257	75
1698.397	4	watch	2	1698397	76
1715.517	4	scissor	1	1715517	77
1732.657	4	cup	3	1732657	78
1749.786	4	watch	2	1749786	79
1766.925	4	scissor	1	1766925	80
2078.388	4	scissor	1	2078388	81
2095.513	4	cup	3	2095513	82
2112.626	4	chair	4	2112626	83
2129.755	4	cup	3	2129755	84
2146.886	4	cup	3	2146886	85
2164.009	4	watch	2	2164009	86
2181.139	4	cup	3	2181139	87
2198.271	4	scissor	1	2198271	88
2215.411	4	cup	3	2215411	89
2232.521	4	chair	4	2232521	90
2249.649	4	scissor	1	2249649	91
2266.782	4	watch	2	2266782	92
2283.892	4	watch	2	2283892	93
2301.008	4	watch	2	2301008	94
2318.118	4	scissor	1	2318118	95
2335.243	4	chair	4	2335243	96
2352.362	4	watch	2	2352362	97
2369.489	4	scissor	1	2369489	98
2386.617	4	watch	2	2386617	99
2403.732	4	scissor	1	2403732	100
2420.843	4	chair	4	2420843	101
2437.955	4	scissor	1	2437955	102
2455.074	4	scissor	1	2455074	103
2472.211	4	watch	2	2472211	104
2489.324	4	cup	3	2489324	105
2506.455	4	cup	3	2506455	106
2523.582	4	scissor	1	2523582	107
2540.71	4	watch	2	2540710	108
2557.844	4	scissor	1	2557844	109
2574.98	4	cup	3	2574980	110
2592.096	4	chair	4	2592096	111
2609.206	4	chair	4	2609206	112
2626.336	4	watch	2	2626336	113
2643.45	4	chair	4	2643450	114
2660.566	4	chair	4	2660566	115
2677.691	4	watch	2	2677691	116
2694.807	4	cup	3	2694807	117
2711.955	4	chair	4	2711955	118
2729.076	4	cup	3	2729076	119
2746.204	4	chair	4	2746204	120
2980.794	4	scissor	1	2980794	121
2997.924	4	scissor	1	2997924	122
3015.041	4	watch	2	3015041	123
3032.18	4	chair	4	3032180	124
3049.294	4	cup	3	3049294	125
3066.428	4	watch	2	3066428	126
3083.57	4	scissor	1	3083570	127
3100.68	4	chair	4	3100680	128
3117.795	4	watch	2	3117795	129
3134.907	4	chair	4	3134907	130
3152.034	4	chair	4	3152034	131
3169.152	4	cup	3	3169152	132
3186.291	4	scissor	1	3186291	133
3203.419	4	scissor	1	3203419	134
3220.534	4	watch	2	3220534	135
3237.66	4	scissor	1	3237660	136
3254.771	4	chair	4	3254771	137
3271.901	4	watch	2	3271901	138
3289.032	4	chair	4	3289032	139
3306.159	4	cup	3	3306159	140
3323.286	4	watch	2	3323286	141
3340.414	4	cup	3	3340414	142
3357.529	4	scissor	1	3357529	143
3374.661	4	chair	4	3374661	144
3391.792	4	chair	4	3391792	145
3408.929	4	cup	3	3408929	146
3426.047	4	watch	2	3426047	147
3443.189	4	scissor	1	3443189	148
3460.304	4	watch	2	3460304	149
3477.431	4	chair	4	3477431	150
3494.559	4	cup	3	3494559	151
3511.675	4	cup	3	3511675	152
3528.814	4	cup	3	3528814	153
3545.946	4	scissor	1	3545946	154
3563.075	4	watch	2	3563075	155
3580.202	4	watch	2	3580202	156
3597.33	4	chair	4	3597330	157
3614.445	4	scissor	1	3614445	158
3631.577	4	cup	3	3631577	159
3648.701	4	cup	3	3648701	160
