onset	duration	type	value	latency	trial
17.86	4	dog	1	17860	1
34.989	4	dog	1	34989	2
52.101	4	fish	3	52101	3
69.214	4	bird	2	69214	4
86.341	4	bird	2	86341	5
103.459	4	fish	3	103459	6
120.603	4	bird	2	120603	7
137.744	4	bird	2	137744	8
154.871	4	fish	3	154871	9
172.004	4	fish	3	172004	10
189.132	4	dog	1	189132	11
206.26	4	bird	2	206260	12
223.375	4	dog	1	223375	13
240.532	4	fish	3	240532	14
257.663	4	dog	1	257663	15
274.788	4	dog	1	274788	16
291.916	4	dog	1	291916	17
309.046	4	bird	2	309046	18
326.162	4	fish	3	326162	19
343.287	4	fish	3	343287	20
360.41	4	bird	2	360410	21
377.543	4	fish	3	377543	22
394.671	4	fish	3	394671	23
411.801	4	bird	2	411801	24
428.915	4	bird	2	428915	25
446.05	4	fish	3	446050	26
463.17	4	dog	1	463170	27
480.299	4	dog	1	480299	28
497.432	4	dog	1	497432	29
514.558	4	bird	2	514558	30
661.902	4	fish	3	661902	31
679.019	4	dog	1	679019	32
696.157	4	dog	1	696157	33
713.286	4	dog	1	713286	34
730.4	4	bird	2	730400	35
747.53	4	fish	3	747530	36
764.66	4	fish	3	764660	37
781.77	4	bird	2	781770	38
798.899	4	bird	2	798899	39
816.028	4	dog	1	816028	40
833.159	4	bird	2	833159	41
850.283	4	fish	3	850283	42
867.411	4	fish	3	867411	43
884.542	4	fish	3	884542	44
901.656	4	dog	1	901656	45
918.783	4	bird	2	918783	46
935.912	4	dog	1	935912	47
953.041	4	fish	3	953041	48
970.156	4	fish	3	970156	49
987.282	4	dog	1	987282	50
1004.41	4	bird	2	1004410	51
1021.522	4	bird	2	1021522	52
1038.653	4	dog	1	1038653	53
1055.771	4	dog	1	1055771	54
1072.895	4	bird	2	1072895	55
1090.009	4	bird	2	1090009	56
1107.119	4	bird	2	1107119	57
1124.249	4	fish	3	1124249	58
1141.374	4	fish	3	1141374	59
1158.489	4	dog	1	1158489	60
1441.659	4	dog	1	1441659	61
1458.771	4	fish	3	1458771	62
1475.888	4	dog	1	1475888	63
1493.001	4	dog	1	1493001	64
1510.123	4	bird	2	1510123	65
1527.24	4	bird	2	1527240	66
1544.369	4	dog	1	1544369	67
1561.483	4	bird	2	1561483	68
1578.605	4	fish	3	1578605	69
1595.724	4	bird	2	1595724	70
1612.836	4	bird	2	1612836	71
1629.959	4	fish	3	1629959	72
1647.092	4	fish	3	1647092	73
1664.204	4	dog	1	1664204	74
1681.332	4	fish	3	1681332	75
1698.449	4	fish	3	1698449	76
1715.574	4	dog	1	1715574	77
1732.701	4	dog	1	1732701	78
1749.833	4	bird	2	1749833	79
1766.961	4	dog	1	1766961	80
1784.09	4	fish	3	1784090	81
1801.222	4	fish	3	1801222	82
1818.346	4	dog	1	1818346	83
1835.457	4	fish	3	1835457	84
1852.587	4	bird	2	1852587	85
1869.716	4	bird	2	1869716	86
1886.84	4	fish	3	1886840	87
1903.971	4	bird	2	1903971	88
1921.101	4	bird	2	1921101	89
1938.233	4	dog	1	1938233	90
2363.007	4	bird	2	2363007	91
2380.143	4	dog	1	2380143	92
2397.285	4	dog	1	2397285	93
2414.397	4	bird	2	2414397	94
2431.512	4	fish	3	2431512	95
2448.636	4	dog	1	2448636	96
2465.767	4	dog	1	2465767	97
2482.894	4	bird	2	2482894	98
2500.009	4	bird	2	2500009	99
2517.14	4	dog	1	2517140	100
2534.284	4	dog	1	2534284	101
2551.394	4	fish	3	2551394	102
2568.527	4	fish	3	2568527	103
2585.653	4	bird	2	2585653	104
2602.762	4	fish	3	2602762	105
2619.879	4	bird	2	2619879	106
2637.005	4	fish	3	2637005	107
2654.135	4	bird	2	2654135	108
2671.25	4	dog	1	2671250	109
2688.378	4	dog	1	2688378	110
2705.499	4	bird	2	2705499	111
2722.631	4	dog	1	2722631	112
2739.745	4	bird	2	2739745	113
2756.87	4	bird	2	2756870	114
2774.005	4	dog	1	2774005	115
2791.131	4	fish	3	2791131	116
2808.281	4	fish	3	2808281	117
2825.426	4	fish	3	2825426	118
2842.572	4	fish	3	2842572	119
2859.712	4	fish	3	2859712	120
