onset	duration	type	value	latency	trial
17.601	4	pentagram	1	17601	1
34.729	4	square	2	34729	2
51.845	4	pentagram	1	51845	3
68.959	4	circle	3	68959	4
86.102	4	pentagram	1	86102	5
103.22	4	circle	3	103220	6
120.362	4	circle	3	120362	7
137.505	4	pentagram	1	137505	8
154.618	4	square	2	154618	9
171.745	4	pentagram	1	171745	10
188.859	4	circle	3	188859	11
205.984	4	pentagram	1	205984	12
223.123	4	pentagram	1	223123	13
240.264	4	square	2	240264	14
257.402	4	square	2	257402	15
274.535	4	pentagram	1	274535	16
291.649	4	pentagram	1	291649	17
308.772	4	circle	3	308772	18
325.903	4	square	2	325903	19
343.03	4	circle	3	343030	20
360.144	4	circle	3	360144	21
377.275	4	circle	3	377275	22
394.409	4	circle	3	394409	23
411.531	4	square	2	411531	24
428.658	4	square	2	428658	25
445.775	4	square	2	445775	26
462.917	4	square	2	462917	27
480.041	4	square	2	480041	28
497.174	4	pentagram	1	497174	29
514.299	4	circle	3	514299	30
740.507	4	pentagram	1	740507	31
757.633	4	circle	3	757633	32
774.75	4	square	2	774750	33
791.892	4	pentagram	1	791892	34
809.026	4	pentagram	1	809026	35
826.149	4	square	2	826149	36
843.282	4	square	2	843282	37
860.407	4	circle	3	860407	38
877.534	4	circle	3	877534	39
894.663	4	circle	3	894663	40
911.78	4	circle	3	911780	41
928.906	4	pentagram	1	928906	42
946.033	4	square	2	946033	43
963.162	4	square	2	963162	44
980.274	4	square	2	980274	45
997.402	4	pentagram	1	997402	46
1014.516	4	square	2	1014516	47
1031.641	4	pentagram	1	1031641	48
1048.771	4	square	2	1048771	49
1065.899	4	circle	3	1065899	50
1083.03	4	square	2	1083030	51
1100.161	4	circle	3	1100161	52
1117.288	4	square	2	1117288	53
1134.415	4	pentagram	1	1134415	54
1151.549	4	circle	3	1151549	55
1168.675	4	circle	3	1168675	56
1185.801	4	pentagram	1	1185801	57
1202.934	4	pentagram	1	1202934	58
1220.059	4	pentagram	1	1220059	59
1237.171	4	circle	3	1237171	60
1433.818	4	pentagram	1	1433818	61
1450.951	4	square	2	1450951	62
1468.065	4	square	2	1468065	63
1485.202	4	square	2	1485202	64
1502.335	4	circle	3	1502335	65
1519.452	4	pentagram	1	1519452	66
1536.591	4	pentagram	1	1536591	67
1553.723	4	pentagram	1	1553723	68
1570.847	4	pentagram	1	1570847	69
1587.979	4	square	2	1587979	70
1605.108	4	circle	3	1605108	71
1622.22	4	circle	3	1622220	72
1639.35	4	square	2	1639350	73
1656.483	4	pentagram	1	1656483	74
1673.634	4	square	2	1673634	75
1690.765	4	circle	3	1690765	76
1707.895	4	circle	3	1707895	77
1725.018	4	pentagram	1	1725018	78
1742.137	4	square	2	1742137	79
1759.265	4	circle	3	1759265	80
1776.377	4	square	2	1776377	81
1793.49	4	circle	3	1793490	82
1810.604	4	square	2	1810604	83
1827.715	4	square	2	1827715	84
1844.828	4	circle	3	1844828	85
1861.954	4	pentagram	1	1861954	86
1879.069	4	circle	3	1879069	87
1896.177	4	pentagram	1	1896177	88
1913.308	4	pentagram	1	1913308	89
1930.421	4	circle	3	1930421	90
2163.93	4	circle	3	2163930	91
2181.043	4	square	2	2181043	92
2198.17	4	pentagram	1	2198170	93
2215.297	4	pentagram	1	2215297	94
2232.427	4	circle	3	2232427	95
2249.557	4	square	2	2249557	96
2266.689	4	circle	3	2266689	97
2283.814	4	pentagram	1	2283814	98
2300.942	4	pentagram	1	2300942	99
2318.063	4	square	2	2318063	100
2335.199	4	circle	3	2335199	101
2352.327	4	circle	3	2352327	102
2369.441	4	pentagram	1	2369441	103
2386.566	4	pentagram	1	2386566	104
2403.687	4	pentagram	1	2403687	105
2420.825	4	square	2	2420825	106
2437.942	4	pentagram	1	2437942	107
2455.067	4	circle	3	2455067	108
2472.193	4	square	2	2472193	109
2489.309	4	circle	3	2489309	110
2506.436	4	square	2	2506436	111
2523.566	4	circle	3	2523566	112
2540.694	4	square	2	2540694	113
2557.822	4	square	2	2557822	114
2574.95	4	pentagram	1	2574950	115
2592.067	4	circle	3	2592067	116
2609.192	4	circle	3	2609192	117
2626.321	4	pentagram	1	2626321	118
2643.444	4	square	2	2643444	119
2660.577	4	square	2	2660577	120
