onset	duration	type	value	latency	trial
22.938	4	pentagram	1	22938	1
40.065	4	pentagram	1	40065	2
57.18	4	pentagram	1	57180	3
74.289	4	pentagram	1	74289	4
91.436	4	square	2	91436	5
108.542	4	circle	3	108542	6
125.674	4	pentagram	1	125674	7
142.789	4	circle	3	142789	8
159.899	4	square	2	159899	9
177.028	4	square	2	177028	10
194.154	4	square	2	194154	11
211.265	4	square	2	211265	12
228.385	4	square	2	228385	13
245.507	4	circle	3	245507	14
262.622	4	pentagram	1	262622	15
279.748	4	circle	3	279748	16
296.871	4	circle	3	296871	17
313.992	4	circle	3	313992	18
331.104	4	pentagram	1	331104	19
348.23	4	circle	3	348230	20
365.355	4	pentagram	1	365355	21
382.486	4	pentagram	1	382486	22
399.614	4	square	2	399614	23
416.743	4	pentagram	1	416743	24
433.87	4	square	2	433870	25
450.996	4	circle	3	450996	26
468.126	4	square	2	468126	27
485.238	4	circle	3	485238	28
502.349	4	square	2	502349	29
519.464	4	circle	3	519464	30
659.475	4	square	2	659475	31
676.593	4	circle	3	676593	32
693.714	4	pentagram	1	693714	33
710.823	4	square	2	710823	34
727.933	4	pentagram	1	727933	35
745.048	4	pentagram	1	745048	36
762.161	4	circle	3	762161	37
779.288	4	pentagram	1	779288	38
796.42	4	pentagram	1	796420	39
813.547	4	pentagram	1	813547	40
830.67	4	square	2	830670	41
847.795	4	circle	3	847795	42
864.913	4	circle	3	864913	43
882.023	4	pentagram	1	882023	44
899.155	4	square	2	899155	45
916.276	4	circle	3	916276	46
933.391	4	square	2	933391	47
950.524	4	circle	3	950524	48
967.65	4	square	2	967650	49
984.759	4	pentagram	1	984759	50
1001.887	4	square	2	1001887	51
1019.018	4	pentagram	1	1019018	52
1036.133	4	circle	3	1036133	53
1053.27	4	circle	3	1053270	54
1070.386	4	circle	3	1070386	55
1087.5	4	circle	3	1087500	56
1104.627	4	pentagram	1	1104627	57
1121.757	4	square	2	1121757	58
1138.868	4	square	2	1138868	59
1155.993	4	square	2	1155993	60
1304.178	4	pentagram	1	1304178	61
1321.295	4	circle	3	1321295	62
1338.405	4	pentagram	1	1338405	63
1355.532	4	circle	3	1355532	64
1372.646	4	circle	3	1372646	65
1389.777	4	square	2	1389777	66
1406.902	4	pentagram	1	1406902	67
1424.017	4	circle	3	1424017	68
1441.13	4	pentagram	1	1441130	69
1458.255	4	circle	3	1458255	70
1475.382	4	square	2	1475382	71
1492.512	4	square	2	1492512	72
1509.642	4	pentagram	1	1509642	73
1526.77	4	pentagram	1	1526770	74
1543.879	4	square	2	1543879	75
1561.01	4	square	2	1561010	76
1578.134	4	square	2	1578134	77
1595.262	4	pentagram	1	1595262	78
1612.381	4	square	2	1612381	79
1629.517	4	square	2	1629517	80
1646.647	4	circle	3	1646647	81
1663.762	4	circle	3	1663762	82
1680.889	4	pentagram	1	1680889	83
1698.005	4	circle	3	1698005	84
1715.148	4	pentagram	1	1715148	85
1732.274	4	circle	3	1732274	86
1749.384	4	circle	3	1749384	87
1766.502	4	pentagram	1	1766502	88
1783.642	4	square	2	1783642	89
1800.768	4	square	2	1800768	90
1957.123	4	circle	3	1957123	91
1974.234	4	square	2	1974234	92
1991.349	4	pentagram	1	1991349	93
2008.459	4	circle	3	2008459	94
2025.572	4	circle	3	2025572	95
2042.668	4	pentagram	1	2042668	96
2059.78	4	circle	3	2059780	97
2076.894	4	pentagram	1	2076894	98
2094.007	4	circle	3	2094007	99
2111.115	4	square	2	2111115	100
2128.23	4	circle	3	2128230	101
2145.341	4	pentagram	1	2145341	102
2162.453	4	square	2	2162453	103
2179.565	4	circle	3	2179565	104
2196.681	4	square	2	2196681	105
2213.806	4	square	2	2213806	106
2230.917	4	square	2	2230917	107
2248.029	4	pentagram	1	2248029	108
2265.159	4	pentagram	1	2265159	109
2282.283	4	circle	3	2282283	110
2299.399	4	pentagram	1	2299399	111
2316.527	4	square	2	2316527	112
2333.638	4	pentagram	1	2333638	113
2350.753	4	square	2	2350753	114
2367.867	4	square	2	2367867	115
2385.009	4	circle	3	2385009	116
2402.119	4	pentagram	1	2402119	117
2419.246	4	pentagram	1	2419246	118
2436.359	4	square	2	2436359	119
2453.471	4	circle	3	2453471	120
