onset	duration	type	value	latency	trial
17.891	4	fish	3	17891	1
35.019	4	dog	1	35019	2
52.143	4	dog	1	52143	3
69.288	4	bird	2	69288	4
86.466	4	bird	2	86466	5
103.597	4	fish	3	103597	6
120.731	4	dog	1	120731	7
137.871	4	fish	3	137871	8
154.984	4	bird	2	154984	9
172.114	4	bird	2	172114	10
189.241	4	dog	1	189241	11
206.367	4	dog	1	206367	12
223.497	4	fish	3	223497	13
240.63	4	fish	3	240630	14
257.745	4	fish	3	257745	15
274.859	4	fish	3	274859	16
291.971	4	fish	3	291971	17
309.099	4	bird	2	309099	18
326.231	4	bird	2	326231	19
343.342	4	dog	1	343342	20
360.453	4	fish	3	360453	21
377.571	4	dog	1	377571	22
394.683	4	dog	1	394683	23
411.812	4	bird	2	411812	24
428.927	4	fish	3	428927	25
446.038	4	bird	2	446038	26
463.164	4	dog	1	463164	27
480.296	4	bird	2	480296	28
497.408	4	dog	1	497408	29
514.526	4	bird	2	514526	30
761.687	4	dog	1	761687	31
778.836	4	dog	1	778836	32
795.976	4	dog	1	795976	33
813.108	4	dog	1	813108	34
830.235	4	fish	3	830235	35
847.36	4	fish	3	847360	36
864.496	4	bird	2	864496	37
881.639	4	fish	3	881639	38
898.783	4	fish	3	898783	39
915.9	4	dog	1	915900	40
933.028	4	dog	1	933028	41
950.154	4	fish	3	950154	42
967.273	4	bird	2	967273	43
984.427	4	bird	2	984427	44
1001.561	4	bird	2	1001561	45
1018.692	4	bird	2	1018692	46
1035.833	4	fish	3	1035833	47
1052.964	4	fish	3	1052964	48
1070.091	4	bird	2	1070091	49
1087.219	4	fish	3	1087219	50
1104.366	4	fish	3	1104366	51
1121.498	4	dog	1	1121498	52
1138.622	4	dog	1	1138622	53
1155.771	4	bird	2	1155771	54
1172.899	4	bird	2	1172899	55
1190.029	4	bird	2	1190029	56
1207.17	4	bird	2	1207170	57
1224.305	4	dog	1	1224305	58
1241.433	4	dog	1	1241433	59
1258.563	4	fish	3	1258563	60
1439.505	4	dog	1	1439505	61
1456.631	4	dog	1	1456631	62
1473.771	4	bird	2	1473771	63
1490.907	4	bird	2	1490907	64
1508.062	4	bird	2	1508062	65
1525.263	4	bird	2	1525263	66
1542.402	4	dog	1	1542402	67
1559.532	4	dog	1	1559532	68
1576.679	4	fish	3	1576679	69
1593.82	4	bird	2	1593820	70
1610.963	4	fish	3	1610963	71
1628.096	4	fish	3	1628096	72
1645.224	4	bird	2	1645224	73
1662.369	4	dog	1	1662369	74
1679.5	4	dog	1	1679500	75
1696.645	4	fish	3	1696645	76
1713.776	4	fish	3	1713776	77
1730.934	4	fish	3	1730934	78
1748.063	4	bird	2	1748063	79
1765.192	4	dog	1	1765192	80
1782.338	4	dog	1	1782338	81
1799.467	4	fish	3	1799467	82
1816.612	4	fish	3	1816612	83
1833.745	4	bird	2	1833745	84
1850.885	4	fish	3	1850885	85
1867.998	4	bird	2	1867998	86
1885.143	4	dog	1	1885143	87
1902.286	4	fish	3	1902286	88
1919.431	4	bird	2	1919431	89
1936.56	4	dog	1	1936560	90
2181.448	4	dog	1	2181448	91
2198.597	4	dog	1	2198597	92
2215.713	4	dog	1	2215713	93
2232.843	4	fish	3	2232843	94
2249.968	4	fish	3	2249968	95
2267.082	4	dog	1	2267082	96
2284.192	4	fish	3	2284192	97
2301.311	4	bird	2	2301311	98
2318.439	4	bird	2	2318439	99
2335.553	4	fish	3	2335553	100
2352.663	4	bird	2	2352663	101
2369.777	4	bird	2	2369777	102
2386.903	4	dog	1	2386903	103
2404.019	4	fish	3	2404019	104
2421.13	4	fish	3	2421130	105
2438.244	4	dog	1	2438244	106
2455.375	4	bird	2	2455375	107
2472.504	4	dog	1	2472504	108
2489.649	4	fish	3	2489649	109
2506.778	4	dog	1	2506778	110
2523.922	4	bird	2	2523922	111
2541.049	4	bird	2	2541049	112
2558.166	4	bird	2	2558166	113
2575.316	4	bird	2	2575316	114
2592.454	4	dog	1	2592454	115
2609.573	4	bird	2	2609573	116
2626.702	4	fish	3	2626702	117
2643.811	4	fish	3	2643811	118
2660.93	4	dog	1	2660930	119
2678.054	4	fish	3	2678054	120
