onset	duration	type	value	latency	trial
17.356	4	pentagram	1	17356	1
34.499	4	pentagram	1	34499	2
51.646	4	pentagram	1	51646	3
68.77	4	pentagram	1	68770	4
85.898	4	square	2	85898	5
103.026	4	circle	3	103026	6
120.155	4	pentagram	1	120155	7
137.283	4	circle	3	137283	8
154.411	4	square	2	154411	9
171.546	4	square	2	171546	10
188.682	4	square	2	188682	11
205.81	4	square	2	205810	12
222.944	4	square	2	222944	13
240.068	4	circle	3	240068	14
257.181	4	pentagram	1	257181	15
274.326	4	circle	3	274326	16
291.44	4	circle	3	291440	17
308.58	4	circle	3	308580	18
325.711	4	pentagram	1	325711	19
342.838	4	circle	3	342838	20
359.965	4	pentagram	1	359965	21
377.094	4	pentagram	1	377094	22
394.221	4	square	2	394221	23
411.335	4	pentagram	1	411335	24
428.465	4	square	2	428465	25
445.59	4	circle	3	445590	26
462.706	4	square	2	462706	27
479.831	4	circle	3	479831	28
496.961	4	square	2	496961	29
514.074	4	circle	3	514074	30
749.988	4	square	2	749988	31
767.104	4	circle	3	767104	32
784.227	4	pentagram	1	784227	33
801.355	4	square	2	801355	34
818.472	4	pentagram	1	818472	35
835.582	4	pentagram	1	835582	36
852.698	4	circle	3	852698	37
869.809	4	pentagram	1	869809	38
886.919	4	pentagram	1	886919	39
904.033	4	pentagram	1	904033	40
921.148	4	square	2	921148	41
938.272	4	circle	3	938272	42
955.385	4	circle	3	955385	43
972.5	4	pentagram	1	972500	44
989.613	4	square	2	989613	45
1006.728	4	circle	3	1006728	46
1023.864	4	square	2	1023864	47
1040.983	4	circle	3	1040983	48
1058.103	4	square	2	1058103	49
1075.218	4	pentagram	1	1075218	50
1092.351	4	square	2	1092351	51
1109.486	4	pentagram	1	1109486	52
1126.601	4	circle	3	1126601	53
1143.732	4	circle	3	1143732	54
1160.857	4	circle	3	1160857	55
1177.974	4	circle	3	1177974	56
1195.101	4	pentagram	1	1195101	57
1212.233	4	square	2	1212233	58
1229.369	4	square	2	1229369	59
1246.485	4	square	2	1246485	60
1584.893	4	pentagram	1	1584893	61
1602.004	4	circle	3	1602004	62
1619.132	4	pentagram	1	1619132	63
1636.247	4	circle	3	1636247	64
1653.354	4	circle	3	1653354	65
1670.468	4	square	2	1670468	66
1687.584	4	pentagram	1	1687584	67
1704.71	4	circle	3	1704710	68
1721.823	4	pentagram	1	1721823	69
1738.935	4	circle	3	1738935	70
1756.045	4	square	2	1756045	71
1773.166	4	square	2	1773166	72
1790.308	4	pentagram	1	1790308	73
1807.433	4	pentagram	1	1807433	74
1824.544	4	square	2	1824544	75
1841.657	4	square	2	1841657	76
1858.788	4	square	2	1858788	77
1875.911	4	pentagram	1	1875911	78
1893.042	4	square	2	1893042	79
1910.174	4	square	2	1910174	80
1927.296	4	circle	3	1927296	81
1944.411	4	circle	3	1944411	82
1961.539	4	pentagram	1	1961539	83
1978.664	4	circle	3	1978664	84
1995.796	4	pentagram	1	1995796	85
2012.919	4	circle	3	2012919	86
2030.052	4	circle	3	2030052	87
2047.16	4	pentagram	1	2047160	88
2064.292	4	square	2	2064292	89
2081.436	4	square	2	2081436	90
2282.928	4	circle	3	2282928	91
2300.04	4	square	2	2300040	92
2317.165	4	pentagram	1	2317165	93
2334.281	4	circle	3	2334281	94
2351.411	4	circle	3	2351411	95
2368.534	4	pentagram	1	2368534	96
2385.649	4	circle	3	2385649	97
2402.76	4	pentagram	1	2402760	98
2419.872	4	circle	3	2419872	99
2436.997	4	square	2	2436997	100
2454.13	4	circle	3	2454130	101
2471.258	4	pentagram	1	2471258	102
2488.373	4	square	2	2488373	103
2505.485	4	circle	3	2505485	104
2522.611	4	square	2	2522611	105
2539.74	4	square	2	2539740	106
2556.868	4	square	2	2556868	107
2573.976	4	pentagram	1	2573976	108
2591.108	4	pentagram	1	2591108	109
2608.234	4	circle	3	2608234	110
2625.353	4	pentagram	1	2625353	111
2642.501	4	square	2	2642501	112
2659.634	4	pentagram	1	2659634	113
2676.767	4	square	2	2676767	114
2693.896	4	square	2	2693896	115
2711.033	4	circle	3	2711033	116
2728.165	4	pentagram	1	2728165	117
2745.296	4	pentagram	1	2745296	118
2762.42	4	square	2	2762420	119
2779.552	4	circle	3	2779552	120
