onset	duration	type	value	latency	trial
17.888	4	chair	4	17888	1
35.004	4	chair	4	35004	2
52.148	4	chair	4	52148	3
69.26	4	chair	4	69260	4
86.377	4	scissor	1	86377	5
103.486	4	scissor	1	103486	6
120.586	4	watch	2	120586	7
137.68	4	watch	2	137680	8
154.773	4	watch	2	154773	9
171.891	4	watch	2	171891	10
188.991	4	scissor	1	188991	11
206.105	4	scissor	1	206105	12
223.216	4	cup	3	223216	13
240.328	4	chair	4	240328	14
257.42	4	watch	2	257420	15
274.538	4	cup	3	274538	16
291.652	4	cup	3	291652	17
308.748	4	chair	4	308748	18
325.859	4	watch	2	325859	19
342.973	4	scissor	1	342973	20
360.091	4	chair	4	360091	21
377.194	4	scissor	1	377194	22
394.314	4	cup	3	394314	23
411.426	4	cup	3	411426	24
428.54	4	chair	4	428540	25
445.632	4	cup	3	445632	26
462.744	4	watch	2	462744	27
479.862	4	scissor	1	479862	28
496.956	4	scissor	1	496956	29
514.073	4	cup	3	514073	30
531.188	4	cup	3	531188	31
548.296	4	chair	4	548296	32
565.408	4	watch	2	565408	33
582.51	4	cup	3	582510	34
599.622	4	watch	2	599622	35
616.72	4	scissor	1	616720	36
633.833	4	cup	3	633833	37
650.925	4	watch	2	650925	38
668.043	4	chair	4	668043	39
685.156	4	scissor	1	685156	40
869.47	4	cup	3	869470	41
886.58	4	watch	2	886580	42
903.694	4	watch	2	903694	43
920.807	4	cup	3	920807	44
937.904	4	cup	3	937904	45
955.015	4	chair	4	955015	46
972.133	4	chair	4	972133	47
989.24	4	chair	4	989240	48
1006.356	4	watch	2	1006356	49
1023.468	4	scissor	1	1023468	50
1040.583	4	scissor	1	1040583	51
1057.693	4	chair	4	1057693	52
1074.806	4	watch	2	1074806	53
1091.904	4	cup	3	1091904	54
1109.019	4	scissor	1	1109019	55
1126.116	4	chair	4	1126116	56
1143.23	4	scissor	1	1143230	57
1160.346	4	cup	3	1160346	58
1177.436	4	chair	4	1177436	59
1194.552	4	watch	2	1194552	60
1211.665	4	watch	2	1211665	61
1228.759	4	scissor	1	1228759	62
1245.861	4	watch	2	1245861	63
1262.954	4	chair	4	1262954	64
1280.069	4	chair	4	1280069	65
1297.179	4	scissor	1	1297179	66
1314.296	4	scissor	1	1314296	67
1331.407	4	scissor	1	1331407	68
1348.504	4	scissor	1	1348504	69
1365.615	4	cup	3	1365615	70
1382.73	4	scissor	1	1382730	71
1399.844	4	cup	3	1399844	72
