onset	duration	type	value	latency	trial
14.278	4	fish	3	14278	1
31.415	4	fish	3	31415	2
48.545	4	dog	1	48545	3
65.671	4	bird	2	65671	4
82.784	4	bird	2	82784	5
99.912	4	dog	1	99912	6
117.039	4	bird	2	117039	7
134.154	4	fish	3	134154	8
151.285	4	fish	3	151285	9
168.41	4	bird	2	168410	10
185.538	4	dog	1	185538	11
202.672	4	fish	3	202672	12
219.782	4	dog	1	219782	13
236.895	4	bird	2	236895	14
254.023	4	bird	2	254023	15
271.15	4	dog	1	271150	16
288.282	4	fish	3	288282	17
305.399	4	dog	1	305399	18
322.511	4	dog	1	322511	19
339.639	4	bird	2	339639	20
356.748	4	fish	3	356748	21
373.88	4	fish	3	373880	22
391.01	4	fish	3	391010	23
408.122	4	bird	2	408122	24
425.25	4	fish	3	425250	25
442.38	4	dog	1	442380	26
459.49	4	dog	1	459490	27
476.606	4	bird	2	476606	28
493.719	4	dog	1	493719	29
510.846	4	bird	2	510846	30
714.399	4	dog	1	714399	31
731.516	4	dog	1	731516	32
748.629	4	dog	1	748629	33
765.744	4	dog	1	765744	34
782.855	4	bird	2	782855	35
799.968	4	fish	3	799968	36
817.082	4	dog	1	817082	37
834.207	4	fish	3	834207	38
851.335	4	bird	2	851335	39
868.455	4	bird	2	868455	40
885.583	4	bird	2	885583	41
902.7	4	bird	2	902700	42
919.839	4	bird	2	919839	43
936.951	4	fish	3	936951	44
954.077	4	dog	1	954077	45
971.209	4	fish	3	971209	46
988.321	4	fish	3	988321	47
1005.452	4	fish	3	1005452	48
1022.565	4	dog	1	1022565	49
1039.694	4	fish	3	1039694	50
1056.822	4	dog	1	1056822	51
1073.95	4	dog	1	1073950	52
1091.071	4	bird	2	1091071	53
1108.197	4	dog	1	1108197	54
1125.306	4	bird	2	1125306	55
1142.436	4	fish	3	1142436	56
1159.566	4	bird	2	1159566	57
1176.676	4	fish	3	1176676	58
1193.811	4	bird	2	1193811	59
1210.95	4	fish	3	1210950	60
1417.574	4	bird	2	1417574	61
1434.692	4	fish	3	1434692	62
1451.821	4	dog	1	1451821	63
1468.934	4	bird	2	1468934	64
1486.059	4	dog	1	1486059	65
1503.19	4	dog	1	1503190	66
1520.321	4	fish	3	1520321	67
1537.433	4	dog	1	1537433	68
1554.575	4	dog	1	1554575	69
1571.689	4	dog	1	1571689	70
1588.806	4	bird	2	1588806	71
1605.935	4	fish	3	1605935	72
1623.047	4	fish	3	1623047	73
1640.171	4	dog	1	1640171	74
1657.305	4	bird	2	1657305	75
1674.434	4	fish	3	1674434	76
1691.548	4	bird	2	1691548	77
1708.661	4	fish	3	1708661	78
1725.787	4	bird	2	1725787	79
1742.918	4	dog	1	1742918	80
1760.028	4	bird	2	1760028	81
1777.14	4	dog	1	1777140	82
1794.27	4	fish	3	1794270	83
1811.384	4	fish	3	1811384	84
1828.509	4	fish	3	1828509	85
1845.643	4	fish	3	1845643	86
1862.77	4	dog	1	1862770	87
1879.896	4	bird	2	1879896	88
1897.026	4	bird	2	1897026	89
1914.146	4	bird	2	1914146	90
2160.179	4	dog	1	2160179	91
2177.292	4	fish	3	2177292	92
2194.419	4	dog	1	2194419	93
2211.537	4	fish	3	2211537	94
2228.663	4	fish	3	2228663	95
2245.794	4	bird	2	2245794	96
2262.92	4	dog	1	2262920	97
2280.033	4	fish	3	2280033	98
2297.148	4	dog	1	2297148	99
2314.259	4	fish	3	2314259	100
2331.397	4	bird	2	2331397	101
2348.533	4	bird	2	2348533	102
2365.659	4	dog	1	2365659	103
2382.775	4	dog	1	2382775	104
2399.915	4	bird	2	2399915	105
2417.033	4	bird	2	2417033	106
2434.16	4	bird	2	2434160	107
2451.287	4	dog	1	2451287	108
2468.416	4	bird	2	2468416	109
2485.533	4	bird	2	2485533	110
2502.675	4	fish	3	2502675	111
2519.804	4	fish	3	2519804	112
2536.916	4	dog	1	2536916	113
2554.029	4	fish	3	2554029	114
2571.158	4	dog	1	2571158	115
2588.288	4	fish	3	2588288	116
2605.398	4	fish	3	2605398	117
2622.542	4	dog	1	2622542	118
2639.675	4	bird	2	2639675	119
2656.792	4	bird	2	2656792	120
