onset	duration	type	value	latency	trial
37.231	4	cup	3	37231	1
54.345	4	watch	2	54345	2
71.458	4	cup	3	71458	3
88.572	4	scissor	1	88572	4
105.683	4	chair	4	105683	5
122.795	4	chair	4	122795	6
139.908	4	chair	4	139908	7
157.022	4	watch	2	157022	8
174.136	4	scissor	1	174136	9
191.248	4	chair	4	191248	10
208.362	4	watch	2	208362	11
225.475	4	scissor	1	225475	12
242.587	4	cup	3	242587	13
259.702	4	chair	4	259702	14
276.812	4	watch	2	276812	15
293.928	4	watch	2	293928	16
311.04	4	cup	3	311040	17
328.152	4	cup	3	328152	18
345.282	4	cup	3	345282	19
362.394	4	cup	3	362394	20
379.51	4	chair	4	379510	21
396.629	4	scissor	1	396629	22
413.736	4	watch	2	413736	23
430.847	4	chair	4	430847	24
447.96	4	scissor	1	447960	25
465.075	4	watch	2	465075	26
482.187	4	scissor	1	482187	27
499.298	4	watch	2	499298	28
516.414	4	scissor	1	516414	29
533.528	4	scissor	1	533528	30
550.638	4	chair	4	550638	31
567.754	4	chair	4	567754	32
584.869	4	cup	3	584869	33
601.981	4	watch	2	601981	34
619.096	4	cup	3	619096	35
636.207	4	watch	2	636207	36
653.319	4	cup	3	653319	37
670.431	4	chair	4	670431	38
687.547	4	scissor	1	687547	39
704.66	4	scissor	1	704660	40
844.483	4	scissor	1	844483	41
861.597	4	chair	4	861597	42
878.723	4	watch	2	878723	43
895.838	4	scissor	1	895838	44
912.948	4	watch	2	912948	45
930.063	4	watch	2	930063	46
947.178	4	cup	3	947178	47
964.289	4	chair	4	964289	48
981.402	4	scissor	1	981402	49
998.514	4	scissor	1	998514	50
1015.63	4	chair	4	1015630	51
1032.741	4	cup	3	1032741	52
1049.856	4	cup	3	1049856	53
1066.967	4	scissor	1	1066967	54
1084.083	4	watch	2	1084083	55
1101.196	4	cup	3	1101196	56
1118.309	4	chair	4	1118309	57
1135.42	4	chair	4	1135420	58
1152.535	4	scissor	1	1152535	59
1169.65	4	scissor	1	1169650	60
1186.76	4	chair	4	1186760	61
1203.872	4	watch	2	1203872	62
1220.985	4	cup	3	1220985	63
1238.103	4	watch	2	1238103	64
1255.214	4	chair	4	1255214	65
1272.327	4	scissor	1	1272327	66
1289.439	4	chair	4	1289439	67
1306.553	4	watch	2	1306553	68
1323.667	4	cup	3	1323667	69
1340.777	4	cup	3	1340777	70
1357.894	4	watch	2	1357894	71
1375.003	4	scissor	1	1375003	72
1392.12	4	watch	2	1392120	73
1409.234	4	scissor	1	1409234	74
1426.347	4	cup	3	1426347	75
1443.458	4	cup	3	1443458	76
1460.571	4	cup	3	1460571	77
1477.686	4	chair	4	1477686	78
1494.8	4	chair	4	1494800	79
1511.926	4	watch	2	1511926	80
1640.726	4	chair	4	1640726	81
1657.845	4	scissor	1	1657845	82
1674.957	4	cup	3	1674957	83
1692.074	4	scissor	1	1692074	84
1709.186	4	scissor	1	1709186	85
1726.297	4	watch	2	1726297	86
1743.417	4	chair	4	1743417	87
1760.525	4	watch	2	1760525	88
1777.64	4	scissor	1	1777640	89
1794.753	4	chair	4	1794753	90
1811.864	4	chair	4	1811864	91
1828.978	4	chair	4	1828978	92
1846.091	4	chair	4	1846091	93
1863.206	4	watch	2	1863206	94
1880.32	4	cup	3	1880320	95
1897.431	4	watch	2	1897431	96
1914.545	4	chair	4	1914545	97
1931.658	4	watch	2	1931658	98
1948.772	4	cup	3	1948772	99
1965.884	4	cup	3	1965884	100
1982.998	4	scissor	1	1982998	101
2000.11	4	cup	3	2000110	102
2017.225	4	cup	3	2017225	103
2034.34	4	scissor	1	2034340	104
2051.45	4	scissor	1	2051450	105
2068.563	4	chair	4	2068563	106
2085.676	4	watch	2	2085676	107
2102.79	4	scissor	1	2102790	108
2119.917	4	cup	3	2119917	109
2137.032	4	chair	4	2137032	110
2154.144	4	cup	3	2154144	111
2171.259	4	scissor	1	2171259	112
2188.373	4	cup	3	2188373	113
2205.484	4	chair	4	2205484	114
2222.598	4	watch	2	2222598	115
2239.712	4	watch	2	2239712	116
2256.827	4	cup	3	2256827	117
2273.939	4	watch	2	2273939	118
2291.051	4	watch	2	2291051	119
