onset	duration	type	value	latency	trial
20.876	4	scissor	1	20876	1
38.01	4	chair	4	38010	2
55.15	4	scissor	1	55150	3
72.279	4	scissor	1	72279	4
89.409	4	chair	4	89409	5
106.535	4	chair	4	106535	6
123.666	4	chair	4	123666	7
140.817	4	chair	4	140817	8
157.921	4	chair	4	157921	9
175.047	4	scissor	1	175047	10
192.165	4	chair	4	192165	11
209.276	4	watch	2	209276	12
226.39	4	cup	3	226390	13
243.517	4	scissor	1	243517	14
260.649	4	cup	3	260649	15
277.79	4	chair	4	277790	16
294.918	4	watch	2	294918	17
312.029	4	watch	2	312029	18
329.143	4	chair	4	329143	19
346.255	4	watch	2	346255	20
363.383	4	watch	2	363383	21
380.516	4	watch	2	380516	22
397.654	4	cup	3	397654	23
414.769	4	scissor	1	414769	24
431.897	4	cup	3	431897	25
449.011	4	cup	3	449011	26
466.122	4	cup	3	466122	27
483.235	4	scissor	1	483235	28
500.362	4	cup	3	500362	29
517.478	4	scissor	1	517478	30
534.588	4	scissor	1	534588	31
551.72	4	watch	2	551720	32
568.85	4	scissor	1	568850	33
585.99	4	watch	2	585990	34
603.105	4	cup	3	603105	35
620.229	4	watch	2	620229	36
637.36	4	chair	4	637360	37
654.487	4	cup	3	654487	38
671.618	4	watch	2	671618	39
688.751	4	cup	3	688751	40
887.205	4	cup	3	887205	41
904.327	4	cup	3	904327	42
921.452	4	scissor	1	921452	43
938.586	4	watch	2	938586	44
955.703	4	scissor	1	955703	45
972.841	4	watch	2	972841	46
989.958	4	chair	4	989958	47
1007.088	4	cup	3	1007088	48
1024.213	4	scissor	1	1024213	49
1041.341	4	watch	2	1041341	50
1058.455	4	cup	3	1058455	51
1075.584	4	watch	2	1075584	52
1092.709	4	scissor	1	1092709	53
1109.824	4	watch	2	1109824	54
1126.951	4	chair	4	1126951	55
1144.082	4	chair	4	1144082	56
1161.213	4	scissor	1	1161213	57
1178.338	4	watch	2	1178338	58
1195.465	4	scissor	1	1195465	59
1212.594	4	scissor	1	1212594	60
1229.708	4	cup	3	1229708	61
1246.835	4	cup	3	1246835	62
1263.953	4	chair	4	1263953	63
1281.076	4	watch	2	1281076	64
1298.205	4	chair	4	1298205	65
1315.323	4	chair	4	1315323	66
1332.444	4	cup	3	1332444	67
1349.557	4	watch	2	1349557	68
1366.672	4	watch	2	1366672	69
1383.801	4	chair	4	1383801	70
1400.938	4	chair	4	1400938	71
1418.075	4	watch	2	1418075	72
1435.21	4	cup	3	1435210	73
1452.344	4	cup	3	1452344	74
