onset	duration	type	value	latency	trial
17.544	4	dog	1	17544	1
34.677	4	dog	1	34677	2
51.862	4	bird	2	51862	3
68.991	4	bird	2	68991	4
86.141	4	bird	2	86141	5
103.267	4	bird	2	103267	6
120.399	4	dog	1	120399	7
137.541	4	dog	1	137541	8
154.681	4	fish	3	154681	9
171.794	4	bird	2	171794	10
188.911	4	fish	3	188911	11
206.05	4	fish	3	206050	12
223.161	4	bird	2	223161	13
240.29	4	dog	1	240290	14
257.402	4	dog	1	257402	15
274.516	4	fish	3	274516	16
291.645	4	fish	3	291645	17
308.775	4	fish	3	308775	18
325.913	4	bird	2	325913	19
343.043	4	dog	1	343043	20
360.173	4	dog	1	360173	21
377.283	4	fish	3	377283	22
394.414	4	fish	3	394414	23
411.543	4	bird	2	411543	24
428.684	4	fish	3	428684	25
445.797	4	bird	2	445797	26
462.922	4	dog	1	462922	27
480.053	4	fish	3	480053	28
497.164	4	bird	2	497164	29
514.294	4	dog	1	514294	30
708.283	4	dog	1	708283	31
725.401	4	dog	1	725401	32
742.526	4	dog	1	742526	33
759.639	4	fish	3	759639	34
776.749	4	fish	3	776749	35
793.877	4	dog	1	793877	36
811.008	4	fish	3	811008	37
828.119	4	bird	2	828119	38
845.226	4	bird	2	845226	39
862.343	4	fish	3	862343	40
879.475	4	bird	2	879475	41
896.616	4	bird	2	896616	42
913.742	4	dog	1	913742	43
930.854	4	fish	3	930854	44
947.985	4	fish	3	947985	45
965.117	4	dog	1	965117	46
982.252	4	bird	2	982252	47
999.384	4	dog	1	999384	48
1016.517	4	fish	3	1016517	49
1033.655	4	dog	1	1033655	50
1050.781	4	bird	2	1050781	51
1067.914	4	bird	2	1067914	52
1085.041	4	bird	2	1085041	53
1102.165	4	bird	2	1102165	54
1119.296	4	dog	1	1119296	55
1136.428	4	bird	2	1136428	56
1153.541	4	fish	3	1153541	57
1170.662	4	fish	3	1170662	58
1187.8	4	dog	1	1187800	59
1204.921	4	fish	3	1204921	60
1514.933	4	dog	1	1514933	61
1532.064	4	fish	3	1532064	62
1549.195	4	dog	1	1549195	63
1566.322	4	dog	1	1566322	64
1583.454	4	fish	3	1583454	65
1600.581	4	bird	2	1600581	66
1617.688	4	bird	2	1617688	67
1634.804	4	bird	2	1634804	68
1651.918	4	bird	2	1651918	69
1669.042	4	fish	3	1669042	70
1686.168	4	fish	3	1686168	71
1703.299	4	fish	3	1703299	72
1720.426	4	dog	1	1720426	73
1737.555	4	bird	2	1737555	74
1754.685	4	fish	3	1754685	75
1771.809	4	dog	1	1771809	76
1788.924	4	fish	3	1788924	77
1806.053	4	bird	2	1806053	78
1823.181	4	fish	3	1823181	79
1840.294	4	bird	2	1840294	80
1857.42	4	bird	2	1857420	81
1874.55	4	fish	3	1874550	82
1891.662	4	dog	1	1891662	83
1908.786	4	dog	1	1908786	84
1925.923	4	dog	1	1925923	85
1943.058	4	fish	3	1943058	86
1960.171	4	dog	1	1960171	87
1977.299	4	bird	2	1977299	88
1994.425	4	bird	2	1994425	89
2011.543	4	dog	1	2011543	90
2290.142	4	fish	3	2290142	91
2307.259	4	fish	3	2307259	92
2324.38	4	dog	1	2324380	93
2341.497	4	bird	2	2341497	94
2358.623	4	bird	2	2358623	95
2375.737	4	dog	1	2375737	96
2392.85	4	bird	2	2392850	97
2409.977	4	fish	3	2409977	98
2427.104	4	fish	3	2427104	99
2444.235	4	bird	2	2444235	100
2461.362	4	dog	1	2461362	101
2478.488	4	fish	3	2478488	102
2495.616	4	dog	1	2495616	103
2512.725	4	bird	2	2512725	104
2529.874	4	bird	2	2529874	105
2546.985	4	dog	1	2546985	106
2564.099	4	fish	3	2564099	107
2581.224	4	dog	1	2581224	108
2598.339	4	dog	1	2598339	109
2615.463	4	bird	2	2615463	110
2632.577	4	fish	3	2632577	111
2649.705	4	fish	3	2649705	112
2666.831	4	fish	3	2666831	113
2683.945	4	bird	2	2683945	114
2701.076	4	fish	3	2701076	115
2718.198	4	dog	1	2718198	116
2735.327	4	dog	1	2735327	117
2752.441	4	bird	2	2752441	118
2769.553	4	dog	1	2769553	119
2786.67	4	bird	2	2786670	120
