onset	duration	type	value	latency	trial
9.531	4	circle	3	9531	1
26.662	4	circle	3	26662	2
43.789	4	pentagram	1	43789	3
60.901	4	square	2	60901	4
78.035	4	square	2	78035	5
95.16	4	pentagram	1	95160	6
112.297	4	square	2	112297	7
129.413	4	circle	3	129413	8
146.549	4	circle	3	146549	9
163.668	4	square	2	163668	10
180.784	4	pentagram	1	180784	11
197.912	4	circle	3	197912	12
215.037	4	pentagram	1	215037	13
232.151	4	square	2	232151	14
249.282	4	square	2	249282	15
266.413	4	pentagram	1	266413	16
283.548	4	circle	3	283548	17
300.675	4	pentagram	1	300675	18
317.809	4	pentagram	1	317809	19
334.921	4	square	2	334921	20
352.036	4	circle	3	352036	21
369.147	4	circle	3	369147	22
386.27	4	circle	3	386270	23
403.403	4	square	2	403403	24
420.515	4	circle	3	420515	25
437.626	4	pentagram	1	437626	26
454.738	4	pentagram	1	454738	27
471.866	4	square	2	471866	28
488.994	4	pentagram	1	488994	29
506.119	4	square	2	506119	30
685.339	4	pentagram	1	685339	31
702.451	4	pentagram	1	702451	32
719.581	4	pentagram	1	719581	33
736.695	4	pentagram	1	736695	34
753.821	4	square	2	753821	35
770.937	4	circle	3	770937	36
788.064	4	pentagram	1	788064	37
805.173	4	circle	3	805173	38
822.3	4	square	2	822300	39
839.417	4	square	2	839417	40
856.543	4	square	2	856543	41
873.671	4	square	2	873671	42
890.8	4	square	2	890800	43
907.912	4	circle	3	907912	44
925.041	4	pentagram	1	925041	45
942.168	4	circle	3	942168	46
959.304	4	circle	3	959304	47
976.441	4	circle	3	976441	48
993.569	4	pentagram	1	993569	49
1010.694	4	circle	3	1010694	50
1027.825	4	pentagram	1	1027825	51
1044.941	4	pentagram	1	1044941	52
1062.068	4	square	2	1062068	53
1079.197	4	pentagram	1	1079197	54
1096.305	4	square	2	1096305	55
1113.435	4	circle	3	1113435	56
1130.565	4	square	2	1130565	57
1147.677	4	circle	3	1147677	58
1164.805	4	square	2	1164805	59
1181.916	4	circle	3	1181916	60
1491.75	4	square	2	1491750	61
1508.862	4	circle	3	1508862	62
1525.987	4	pentagram	1	1525987	63
1543.109	4	square	2	1543109	64
1560.234	4	pentagram	1	1560234	65
1577.347	4	pentagram	1	1577347	66
1594.475	4	circle	3	1594475	67
1611.608	4	pentagram	1	1611608	68
1628.717	4	pentagram	1	1628717	69
1645.831	4	pentagram	1	1645831	70
1662.954	4	square	2	1662954	71
1680.085	4	circle	3	1680085	72
1697.199	4	circle	3	1697199	73
1714.312	4	pentagram	1	1714312	74
1731.422	4	square	2	1731422	75
1748.553	4	circle	3	1748553	76
1765.662	4	square	2	1765662	77
1782.777	4	circle	3	1782777	78
1799.893	4	square	2	1799893	79
1817.015	4	pentagram	1	1817015	80
1834.13	4	square	2	1834130	81
1851.226	4	pentagram	1	1851226	82
1868.354	4	circle	3	1868354	83
1885.464	4	circle	3	1885464	84
1902.595	4	circle	3	1902595	85
1919.722	4	circle	3	1919722	86
1936.845	4	pentagram	1	1936845	87
1953.962	4	square	2	1953962	88
1971.079	4	square	2	1971079	89
1988.2	4	square	2	1988200	90
2089.392	4	pentagram	1	2089392	91
2106.504	4	circle	3	2106504	92
2123.621	4	pentagram	1	2123621	93
2140.744	4	circle	3	2140744	94
2157.856	4	circle	3	2157856	95
2174.985	4	square	2	2174985	96
2192.114	4	pentagram	1	2192114	97
2209.228	4	circle	3	2209228	98
2226.351	4	pentagram	1	2226351	99
2243.468	4	circle	3	2243468	100
2260.611	4	square	2	2260611	101
2277.728	4	square	2	2277728	102
2294.851	4	pentagram	1	2294851	103
2311.976	4	pentagram	1	2311976	104
2329.107	4	square	2	2329107	105
2346.225	4	square	2	2346225	106
2363.348	4	square	2	2363348	107
2380.476	4	pentagram	1	2380476	108
2397.596	4	square	2	2397596	109
2414.715	4	square	2	2414715	110
2431.846	4	circle	3	2431846	111
2448.971	4	circle	3	2448971	112
2466.104	4	pentagram	1	2466104	113
2483.231	4	circle	3	2483231	114
2500.356	4	pentagram	1	2500356	115
2517.488	4	circle	3	2517488	116
2534.631	4	circle	3	2534631	117
2551.759	4	pentagram	1	2551759	118
2568.887	4	square	2	2568887	119
2586.003	4	square	2	2586003	120
