onset	duration	type	value	latency	trial
14.141	4	scissor	1	14141	1
31.305	4	scissor	1	31305	2
48.465	4	scissor	1	48465	3
65.653	4	scissor	1	65653	4
82.8	4	cup	3	82800	5
99.925	4	chair	4	99925	6
117.055	4	chair	4	117055	7
134.168	4	cup	3	134168	8
151.279	4	watch	2	151279	9
168.392	4	cup	3	168392	10
185.538	4	chair	4	185538	11
202.675	4	chair	4	202675	12
219.79	4	cup	3	219790	13
236.926	4	scissor	1	236926	14
254.05	4	scissor	1	254050	15
271.159	4	cup	3	271159	16
288.289	4	watch	2	288289	17
305.414	4	watch	2	305414	18
322.53	4	watch	2	322530	19
339.658	4	watch	2	339658	20
356.805	4	cup	3	356805	21
373.928	4	chair	4	373928	22
391.041	4	chair	4	391041	23
408.176	4	cup	3	408176	24
425.313	4	watch	2	425313	25
442.425	4	cup	3	442425	26
459.556	4	cup	3	459556	27
476.665	4	scissor	1	476665	28
493.78	4	chair	4	493780	29
510.889	4	scissor	1	510889	30
528.006	4	watch	2	528006	31
545.127	4	chair	4	545127	32
562.245	4	watch	2	562245	33
579.373	4	watch	2	579373	34
596.485	4	watch	2	596485	35
613.604	4	scissor	1	613604	36
630.742	4	chair	4	630742	37
647.851	4	scissor	1	647851	38
664.961	4	chair	4	664961	39
682.103	4	cup	3	682103	40
897.916	4	cup	3	897916	41
915.035	4	cup	3	915035	42
932.156	4	cup	3	932156	43
949.276	4	cup	3	949276	44
966.399	4	chair	4	966399	45
983.527	4	chair	4	983527	46
1000.656	4	scissor	1	1000656	47
1017.781	4	scissor	1	1017781	48
1034.898	4	scissor	1	1034898	49
1052.021	4	scissor	1	1052021	50
1069.138	4	chair	4	1069138	51
1086.264	4	watch	2	1086264	52
1103.389	4	chair	4	1103389	53
1120.521	4	cup	3	1120521	54
1137.633	4	scissor	1	1137633	55
1154.761	4	watch	2	1154761	56
1171.873	4	watch	2	1171873	57
1188.985	4	cup	3	1188985	58
1206.102	4	scissor	1	1206102	59
1223.229	4	chair	4	1223229	60
1240.367	4	cup	3	1240367	61
1257.496	4	watch	2	1257496	62
1274.622	4	watch	2	1274622	63
1291.753	4	cup	3	1291753	64
1308.866	4	watch	2	1308866	65
1325.982	4	chair	4	1325982	66
1343.107	4	scissor	1	1343107	67
1360.217	4	chair	4	1360217	68
1377.331	4	chair	4	1377331	69
1394.457	4	chair	4	1394457	70
1411.585	4	watch	2	1411585	71
1428.714	4	watch	2	1428714	72
1445.843	4	cup	3	1445843	73
1462.958	4	chair	4	1462958	74
1480.07	4	scissor	1	1480070	75
1497.209	4	watch	2	1497209	76
1514.338	4	scissor	1	1514338	77
1531.455	4	watch	2	1531455	78
1548.617	4	scissor	1	1548617	79
1565.729	4	cup	3	1565729	80
1965.944	4	watch	2	1965944	81
1983.055	4	chair	4	1983055	82
2000.168	4	scissor	1	2000168	83
2017.285	4	scissor	1	2017285	84
2034.42	4	watch	2	2034420	85
2051.549	4	watch	2	2051549	86
2068.665	4	chair	4	2068665	87
2085.774	4	cup	3	2085774	88
2102.889	4	cup	3	2102889	89
2120.017	4	cup	3	2120017	90
2137.14	4	scissor	1	2137140	91
2154.254	4	cup	3	2154254	92
2171.37	4	chair	4	2171370	93
2188.502	4	scissor	1	2188502	94
2205.625	4	chair	4	2205625	95
2222.731	4	chair	4	2222731	96
2239.865	4	watch	2	2239865	97
2256.975	4	cup	3	2256975	98
