onset	duration	type	value	latency	trial
23.183	4	bird	2	23183	1
40.327	4	dog	1	40327	2
57.435	4	fish	3	57435	3
74.551	4	fish	3	74551	4
91.723	4	fish	3	91723	5
108.846	4	fish	3	108846	6
126.011	4	fish	3	126011	7
143.152	4	bird	2	143152	8
160.262	4	bird	2	160262	9
177.4	4	bird	2	177400	10
194.531	4	bird	2	194531	11
211.646	4	dog	1	211646	12
228.788	4	bird	2	228788	13
245.914	4	dog	1	245914	14
263.046	4	bird	2	263046	15
280.158	4	fish	3	280158	16
297.287	4	dog	1	297287	17
314.416	4	dog	1	314416	18
331.529	4	dog	1	331529	19
348.637	4	fish	3	348637	20
365.767	4	bird	2	365767	21
382.897	4	fish	3	382897	22
400.012	4	dog	1	400012	23
417.136	4	dog	1	417136	24
434.252	4	fish	3	434252	25
451.379	4	fish	3	451379	26
468.514	4	dog	1	468514	27
485.643	4	bird	2	485643	28
502.783	4	dog	1	502783	29
519.926	4	bird	2	519926	30
776.913	4	fish	3	776913	31
794.035	4	bird	2	794035	32
811.17	4	dog	1	811170	33
828.297	4	fish	3	828297	34
845.425	4	dog	1	845425	35
862.537	4	fish	3	862537	36
879.666	4	bird	2	879666	37
896.792	4	fish	3	896792	38
913.921	4	fish	3	913921	39
931.052	4	fish	3	931052	40
948.183	4	fish	3	948183	41
965.308	4	bird	2	965308	42
982.421	4	bird	2	982421	43
999.553	4	bird	2	999553	44
1016.679	4	fish	3	1016679	45
1033.796	4	dog	1	1033796	46
1050.94	4	dog	1	1050940	47
1068.065	4	fish	3	1068065	48
1085.19	4	dog	1	1085190	49
1102.309	4	bird	2	1102309	50
1119.435	4	bird	2	1119435	51
1136.56	4	dog	1	1136560	52
1153.693	4	bird	2	1153693	53
1170.806	4	dog	1	1170806	54
1187.92	4	dog	1	1187920	55
1205.034	4	bird	2	1205034	56
1222.142	4	dog	1	1222142	57
1239.273	4	bird	2	1239273	58
1256.403	4	dog	1	1256403	59
1273.511	4	fish	3	1273511	60
1436.47	4	fish	3	1436470	61
1453.603	4	dog	1	1453603	62
1470.713	4	bird	2	1470713	63
1487.828	4	fish	3	1487828	64
1504.938	4	bird	2	1504938	65
1522.051	4	bird	2	1522051	66
1539.183	4	fish	3	1539183	67
1556.321	4	dog	1	1556321	68
1573.452	4	bird	2	1573452	69
1590.584	4	fish	3	1590584	70
1607.698	4	dog	1	1607698	71
1624.826	4	dog	1	1624826	72
1641.97	4	fish	3	1641970	73
1659.081	4	bird	2	1659081	74
1676.209	4	dog	1	1676209	75
1693.345	4	fish	3	1693345	76
1710.484	4	bird	2	1710484	77
1727.596	4	bird	2	1727596	78
1744.722	4	fish	3	1744722	79
1761.853	4	bird	2	1761853	80
1778.979	4	bird	2	1778979	81
1796.092	4	dog	1	1796092	82
1813.225	4	fish	3	1813225	83
1830.35	4	fish	3	1830350	84
1847.463	4	dog	1	1847463	85
1864.595	4	dog	1	1864595	86
1881.709	4	dog	1	1881709	87
1898.842	4	fish	3	1898842	88
1915.966	4	dog	1	1915966	89
1933.094	4	bird	2	1933094	90
2045.669	4	fish	3	2045669	91
2062.797	4	bird	2	2062797	92
2079.913	4	dog	1	2079913	93
2097.042	4	fish	3	2097042	94
2114.156	4	fish	3	2114156	95
2131.267	4	dog	1	2131267	96
2148.381	4	dog	1	2148381	97
2165.493	4	bird	2	2165493	98
2182.624	4	fish	3	2182624	99
2199.731	4	bird	2	2199731	100
2216.863	4	bird	2	2216863	101
2233.99	4	fish	3	2233990	102
2251.115	4	bird	2	2251115	103
2268.231	4	dog	1	2268231	104
2285.362	4	dog	1	2285362	105
2302.487	4	fish	3	2302487	106
2319.604	4	dog	1	2319604	107
2336.716	4	dog	1	2336716	108
2353.843	4	dog	1	2353843	109
2370.976	4	bird	2	2370976	110
2388.099	4	dog	1	2388099	111
2405.229	4	fish	3	2405229	112
2422.362	4	bird	2	2422362	113
2439.471	4	dog	1	2439471	114
2456.587	4	bird	2	2456587	115
2473.698	4	fish	3	2473698	116
2490.811	4	bird	2	2490811	117
2507.938	4	fish	3	2507938	118
2525.05	4	fish	3	2525050	119
2542.181	4	bird	2	2542181	120
