onset	duration	type	value	latency	trial
32.266	4	cup	3	32266	1
49.403	4	cup	3	49403	2
66.534	4	scissor	1	66534	3
83.66	4	scissor	1	83660	4
100.795	4	scissor	1	100795	5
117.937	4	scissor	1	117937	6
135.065	4	chair	4	135065	7
152.197	4	cup	3	152197	8
169.325	4	scissor	1	169325	9
186.438	4	scissor	1	186438	10
203.55	4	cup	3	203550	11
220.679	4	scissor	1	220679	12
237.801	4	scissor	1	237801	13
254.921	4	scissor	1	254921	14
272.049	4	chair	4	272049	15
289.178	4	chair	4	289178	16
306.316	4	scissor	1	306316	17
323.464	4	scissor	1	323464	18
340.597	4	scissor	1	340597	19
357.707	4	scissor	1	357707	20
374.819	4	cup	3	374819	21
391.954	4	cup	3	391954	22
409.082	4	chair	4	409082	23
426.217	4	scissor	1	426217	24
443.335	4	chair	4	443335	25
460.461	4	chair	4	460461	26
477.587	4	cup	3	477587	27
494.717	4	scissor	1	494717	28
511.85	4	scissor	1	511850	29
528.989	4	chair	4	528989	30
546.106	4	chair	4	546106	31
563.219	4	scissor	1	563219	32
580.347	4	cup	3	580347	33
597.473	4	cup	3	597473	34
614.624	4	scissor	1	614624	35
631.776	4	scissor	1	631776	36
648.904	4	cup	3	648904	37
666.042	4	chair	4	666042	38
683.167	4	scissor	1	683167	39
700.279	4	chair	4	700279	40
800.392	4	chair	4	800392	41
817.522	4	cup	3	817522	42
834.651	4	scissor	1	834651	43
851.796	4	scissor	1	851796	44
868.923	4	scissor	1	868923	45
886.035	4	scissor	1	886035	46
903.169	4	chair	4	903169	47
920.306	4	chair	4	920306	48
937.432	4	scissor	1	937432	49
954.563	4	chair	4	954563	50
971.677	4	scissor	1	971677	51
988.791	4	scissor	1	988791	52
1005.92	4	scissor	1	1005920	53
1023.032	4	chair	4	1023032	54
1040.157	4	cup	3	1040157	55
1057.291	4	chair	4	1057291	56
1074.421	4	scissor	1	1074421	57
1091.56	4	cup	3	1091560	58
1108.693	4	chair	4	1108693	59
1125.823	4	cup	3	1125823	60
1142.967	4	cup	3	1142967	61
1160.091	4	cup	3	1160091	62
1177.222	4	scissor	1	1177222	63
1194.349	4	scissor	1	1194349	64
1211.495	4	scissor	1	1211495	65
1228.61	4	chair	4	1228610	66
1245.737	4	scissor	1	1245737	67
1262.877	4	scissor	1	1262877	68
1280.007	4	cup	3	1280007	69
1297.123	4	scissor	1	1297123	70
1314.25	4	scissor	1	1314250	71
1331.367	4	cup	3	1331367	72
1348.491	4	cup	3	1348491	73
1365.601	4	scissor	1	1365601	74
1382.752	4	chair	4	1382752	75
1399.862	4	scissor	1	1399862	76
1416.99	4	scissor	1	1416990	77
1434.134	4	cup	3	1434134	78
1451.267	4	scissor	1	1451267	79
1468.395	4	chair	4	1468395	80
1669.057	4	chair	4	1669057	81
1686.172	4	scissor	1	1686172	82
1703.297	4	scissor	1	1703297	83
1720.407	4	cup	3	1720407	84
1737.522	4	scissor	1	1737522	85
1754.633	4	scissor	1	1754633	86
1771.746	4	scissor	1	1771746	87
1788.858	4	chair	4	1788858	88
1805.971	4	scissor	1	1805971	89
1823.085	4	scissor	1	1823085	90
1840.196	4	chair	4	1840196	91
1857.311	4	cup	3	1857311	92
1874.422	4	chair	4	1874422	93
1891.534	4	chair	4	1891534	94
1908.647	4	chair	4	1908647	95
1925.769	4	chair	4	1925769	96
1942.89	4	cup	3	1942890	97
1960.001	4	cup	3	1960001	98
1977.116	4	cup	3	1977116	99
1994.248	4	chair	4	1994248	100
2011.385	4	scissor	1	2011385	101
2028.5	4	scissor	1	2028500	102
2045.612	4	chair	4	2045612	103
2062.724	4	scissor	1	2062724	104
2079.85	4	scissor	1	2079850	105
2096.985	4	cup	3	2096985	106
2114.11	4	cup	3	2114110	107
2131.241	4	scissor	1	2131241	108
2148.349	4	cup	3	2148349	109
2165.467	4	scissor	1	2165467	110
2182.596	4	scissor	1	2182596	111
2199.736	4	scissor	1	2199736	112
2216.853	4	scissor	1	2216853	113
2233.966	4	cup	3	2233966	114
2251.095	4	scissor	1	2251095	115
2268.22	4	scissor	1	2268220	116
2285.351	4	scissor	1	2285351	117
2302.499	4	cup	3	2302499	118
2319.637	4	scissor	1	2319637	119
2336.753	4	chair	4	2336753	120
2454.859	4	cup	3	2454859	121
2471.971	4	scissor	1	2471971	122
2489.088	4	chair	4	2489088	123
2506.2	4	scissor	1	2506200	124
2523.328	4	cup	3	2523328	125
2540.441	4	scissor	1	2540441	126
2557.554	4	scissor	1	2557554	127
2574.679	4	cup	3	2574679	128
2591.797	4	chair	4	2591797	129
2608.907	4	chair	4	2608907	130
2626.02	4	scissor	1	2626020	131
2643.134	4	scissor	1	2643134	132
2660.246	4	cup	3	2660246	133
2677.361	4	chair	4	2677361	134
2694.471	4	chair	4	2694471	135
2711.597	4	scissor	1	2711597	136
2728.729	4	scissor	1	2728729	137
2745.859	4	chair	4	2745859	138
2762.985	4	cup	3	2762985	139
2780.113	4	chair	4	2780113	140
2797.226	4	scissor	1	2797226	141
2814.338	4	scissor	1	2814338	142
2831.452	4	cup	3	2831452	143
2848.568	4	chair	4	2848568	144
2865.706	4	chair	4	2865706	145
2882.841	4	chair	4	2882841	146
2899.984	4	scissor	1	2899984	147
2917.108	4	scissor	1	2917108	148
2934.237	4	cup	3	2934237	149
2951.365	4	scissor	1	2951365	150
2968.498	4	scissor	1	2968498	151
2985.624	4	scissor	1	2985624	152
3002.752	4	cup	3	3002752	153
3019.882	4	cup	3	3019882	154
3037.009	4	scissor	1	3037009	155
3054.141	4	scissor	1	3054141	156
3071.27	4	scissor	1	3071270	157
3088.379	4	cup	3	3088379	158
3105.51	4	scissor	1	3105510	159
3122.655	4	scissor	1	3122655	160
