onset	duration	type	value	latency	trial
22.241	4	circle	3	22241	1
39.367	4	square	2	39367	2
56.513	4	square	2	56513	3
73.636	4	circle	3	73636	4
90.77	4	circle	3	90770	5
107.881	4	square	2	107881	6
125.009	4	pentagram	1	125009	7
142.135	4	pentagram	1	142135	8
159.25	4	square	2	159250	9
176.38	4	circle	3	176380	10
193.494	4	pentagram	1	193494	11
210.619	4	pentagram	1	210619	12
227.731	4	circle	3	227731	13
244.862	4	square	2	244862	14
261.988	4	square	2	261988	15
279.102	4	pentagram	1	279102	16
296.22	4	square	2	296220	17
313.36	4	pentagram	1	313360	18
330.493	4	pentagram	1	330493	19
347.634	4	pentagram	1	347634	20
364.762	4	pentagram	1	364762	21
381.886	4	circle	3	381886	22
399.021	4	pentagram	1	399021	23
416.149	4	circle	3	416149	24
433.266	4	circle	3	433266	25
450.404	4	square	2	450404	26
467.557	4	circle	3	467557	27
484.682	4	square	2	484682	28
501.828	4	circle	3	501828	29
518.97	4	square	2	518970	30
652.439	4	circle	3	652439	31
669.556	4	square	2	669556	32
686.685	4	circle	3	686685	33
703.811	4	square	2	703811	34
720.925	4	pentagram	1	720925	35
738.051	4	pentagram	1	738051	36
755.171	4	pentagram	1	755171	37
772.293	4	pentagram	1	772293	38
789.408	4	square	2	789408	39
806.519	4	square	2	806519	40
823.648	4	square	2	823648	41
840.767	4	pentagram	1	840767	42
857.891	4	circle	3	857891	43
875.02	4	square	2	875020	44
892.148	4	circle	3	892148	45
909.26	4	square	2	909260	46
926.373	4	circle	3	926373	47
943.506	4	pentagram	1	943506	48
960.635	4	circle	3	960635	49
977.759	4	circle	3	977759	50
994.869	4	square	2	994869	51
1011.998	4	pentagram	1	1011998	52
1029.125	4	pentagram	1	1029125	53
1046.243	4	square	2	1046243	54
1063.37	4	square	2	1063370	55
1080.5	4	pentagram	1	1080500	56
1097.627	4	circle	3	1097627	57
1114.754	4	circle	3	1114754	58
1131.897	4	pentagram	1	1131897	59
1149.03	4	circle	3	1149030	60
1268.378	4	square	2	1268378	61
1285.489	4	square	2	1285489	62
1302.608	4	pentagram	1	1302608	63
1319.734	4	circle	3	1319734	64
1336.844	4	pentagram	1	1336844	65
1353.956	4	pentagram	1	1353956	66
1371.092	4	square	2	1371092	67
1388.224	4	circle	3	1388224	68
1405.344	4	circle	3	1405344	69
1422.474	4	square	2	1422474	70
1439.585	4	pentagram	1	1439585	71
1456.698	4	circle	3	1456698	72
1473.829	4	square	2	1473829	73
1490.954	4	circle	3	1490954	74
1508.083	4	pentagram	1	1508083	75
1525.2	4	pentagram	1	1525200	76
1542.326	4	square	2	1542326	77
1559.453	4	circle	3	1559453	78
1576.584	4	pentagram	1	1576584	79
1593.693	4	circle	3	1593693	80
1610.823	4	square	2	1610823	81
1627.973	4	square	2	1627973	82
1645.097	4	circle	3	1645097	83
1662.222	4	square	2	1662222	84
1679.354	4	circle	3	1679354	85
1696.466	4	circle	3	1696466	86
1713.578	4	pentagram	1	1713578	87
1730.71	4	square	2	1730710	88
1747.838	4	pentagram	1	1747838	89
1764.96	4	pentagram	1	1764960	90
1874.945	4	circle	3	1874945	91
1892.072	4	circle	3	1892072	92
1909.199	4	circle	3	1909199	93
1926.312	4	circle	3	1926312	94
1943.438	4	circle	3	1943438	95
1960.565	4	circle	3	1960565	96
1977.682	4	circle	3	1977682	97
1994.809	4	pentagram	1	1994809	98
2011.938	4	square	2	2011938	99
2029.049	4	square	2	2029049	100
2046.18	4	circle	3	2046180	101
2063.307	4	pentagram	1	2063307	102
2080.433	4	pentagram	1	2080433	103
2097.549	4	circle	3	2097549	104
2114.665	4	pentagram	1	2114665	105
2131.807	4	pentagram	1	2131807	106
2148.918	4	pentagram	1	2148918	107
2166.051	4	square	2	2166051	108
2183.18	4	square	2	2183180	109
2200.318	4	square	2	2200318	110
2217.433	4	square	2	2217433	111
2234.565	4	square	2	2234565	112
2251.706	4	pentagram	1	2251706	113
2268.836	4	pentagram	1	2268836	114
2285.963	4	square	2	2285963	115
2303.094	4	pentagram	1	2303094	116
2320.22	4	circle	3	2320220	117
2337.334	4	square	2	2337334	118
2354.463	4	pentagram	1	2354463	119
2371.595	4	square	2	2371595	120
