onset	duration	type	value	latency	trial
17.111	4	chair	4	17111	1
34.262	4	scissor	1	34262	2
51.375	4	scissor	1	51375	3
68.516	4	cup	3	68516	4
85.643	4	scissor	1	85643	5
102.756	4	watch	2	102756	6
119.889	4	scissor	1	119889	7
137.026	4	chair	4	137026	8
154.161	4	watch	2	154161	9
171.303	4	scissor	1	171303	10
188.427	4	chair	4	188427	11
205.558	4	cup	3	205558	12
222.689	4	chair	4	222689	13
239.816	4	chair	4	239816	14
256.926	4	chair	4	256926	15
274.041	4	chair	4	274041	16
291.151	4	cup	3	291151	17
308.266	4	cup	3	308266	18
325.409	4	cup	3	325409	19
342.536	4	chair	4	342536	20
359.661	4	watch	2	359661	21
376.793	4	watch	2	376793	22
393.924	4	chair	4	393924	23
411.046	4	watch	2	411046	24
428.176	4	scissor	1	428176	25
445.29	4	cup	3	445290	26
462.401	4	cup	3	462401	27
479.525	4	watch	2	479525	28
496.656	4	cup	3	496656	29
513.784	4	watch	2	513784	30
530.903	4	scissor	1	530903	31
548.043	4	scissor	1	548043	32
565.167	4	watch	2	565167	33
582.281	4	cup	3	582281	34
599.407	4	scissor	1	599407	35
616.523	4	scissor	1	616523	36
633.635	4	watch	2	633635	37
650.748	4	cup	3	650748	38
667.874	4	watch	2	667874	39
685.003	4	chair	4	685003	40
945.753	4	cup	3	945753	41
962.867	4	scissor	1	962867	42
979.98	4	chair	4	979980	43
997.109	4	watch	2	997109	44
1014.235	4	cup	3	1014235	45
1031.351	4	watch	2	1031351	46
1048.475	4	watch	2	1048475	47
1065.631	4	cup	3	1065631	48
1082.728	4	chair	4	1082728	49
1099.846	4	chair	4	1099846	50
1116.974	4	scissor	1	1116974	51
1134.085	4	watch	2	1134085	52
1151.212	4	cup	3	1151212	53
1168.341	4	chair	4	1168341	54
1185.471	4	chair	4	1185471	55
1202.597	4	scissor	1	1202597	56
1219.725	4	scissor	1	1219725	57
1236.852	4	chair	4	1236852	58
1253.982	4	cup	3	1253982	59
1271.112	4	chair	4	1271112	60
1288.224	4	watch	2	1288224	61
1305.35	4	scissor	1	1305350	62
1322.463	4	cup	3	1322463	63
1339.576	4	chair	4	1339576	64
1356.7	4	chair	4	1356700	65
1373.818	4	chair	4	1373818	66
1390.942	4	watch	2	1390942	67
1408.068	4	watch	2	1408068	68
1425.204	4	cup	3	1425204	69
1442.326	4	watch	2	1442326	70
1459.452	4	watch	2	1459452	71
1476.585	4	scissor	1	1476585	72
1493.714	4	cup	3	1493714	73
1510.825	4	cup	3	1510825	74
1527.95	4	scissor	1	1527950	75
1545.067	4	scissor	1	1545067	76
1562.177	4	scissor	1	1562177	77
1579.304	4	cup	3	1579304	78
1596.436	4	scissor	1	1596436	79
1613.565	4	watch	2	1613565	80
1813.871	4	watch	2	1813871	81
1830.988	4	cup	3	1830988	82
1848.098	4	cup	3	1848098	83
1865.226	4	cup	3	1865226	84
1882.354	4	chair	4	1882354	85
1899.465	4	scissor	1	1899465	86
1916.59	4	watch	2	1916590	87
1933.706	4	watch	2	1933706	88
1950.834	4	scissor	1	1950834	89
1967.964	4	watch	2	1967964	90
1985.093	4	scissor	1	1985093	91
2002.22	4	scissor	1	2002220	92
2019.348	4	watch	2	2019348	93
2036.477	4	cup	3	2036477	94
2053.593	4	chair	4	2053593	95
2070.735	4	scissor	1	2070735	96
2087.866	4	chair	4	2087866	97
2105.004	4	cup	3	2105004	98
2122.136	4	watch	2	2122136	99
2139.259	4	cup	3	2139259	100
2156.377	4	chair	4	2156377	101
2173.501	4	chair	4	2173501	102
2190.634	4	scissor	1	2190634	103
2207.761	4	watch	2	2207761	104
2224.887	4	cup	3	2224887	105
2242.013	4	chair	4	2242013	106
2259.144	4	scissor	1	2259144	107
2276.253	4	cup	3	2276253	108
2293.383	4	chair	4	2293383	109
2310.5	4	cup	3	2310500	110
2327.622	4	cup	3	2327622	111
2344.75	4	chair	4	2344750	112
2361.862	4	scissor	1	2361862	113
2378.988	4	watch	2	2378988	114
2396.106	4	chair	4	2396106	115
2413.23	4	scissor	1	2413230	116
2430.358	4	watch	2	2430358	117
2447.486	4	watch	2	2447486	118
2464.616	4	chair	4	2464616	119
2481.745	4	scissor	1	2481745	120
2652.952	4	chair	4	2652952	121
2670.065	4	cup	3	2670065	122
2687.196	4	chair	4	2687196	123
2704.319	4	watch	2	2704319	124
2721.432	4	scissor	1	2721432	125
2738.563	4	scissor	1	2738563	126
2755.69	4	cup	3	2755690	127
2772.819	4	watch	2	2772819	128
2789.94	4	cup	3	2789940	129
2807.055	4	scissor	1	2807055	130
2824.183	4	scissor	1	2824183	131
2841.308	4	watch	2	2841308	132
2858.427	4	chair	4	2858427	133
2875.553	4	cup	3	2875553	134
2892.68	4	cup	3	2892680	135
2909.806	4	scissor	1	2909806	136
2926.936	4	chair	4	2926936	137
2944.064	4	scissor	1	2944064	138
2961.176	4	scissor	1	2961176	139
2978.292	4	chair	4	2978292	140
2995.42	4	chair	4	2995420	141
3012.542	4	chair	4	3012542	142
3029.659	4	watch	2	3029659	143
3046.771	4	scissor	1	3046771	144
3063.897	4	cup	3	3063897	145
3081.023	4	watch	2	3081023	146
3098.154	4	cup	3	3098154	147
3115.267	4	watch	2	3115267	148
3132.397	4	cup	3	3132397	149
3149.522	4	watch	2	3149522	150
3166.635	4	watch	2	3166635	151
3183.765	4	chair	4	3183765	152
3200.893	4	scissor	1	3200893	153
3218.001	4	cup	3	3218001	154
3235.127	4	chair	4	3235127	155
3252.246	4	cup	3	3252246	156
3269.356	4	scissor	1	3269356	157
3286.483	4	chair	4	3286483	158
3303.607	4	watch	2	3303607	159
3320.74	4	watch	2	3320740	160
