onset	duration	type	value	latency	trial
13.462	4	chair	4	13462	1
30.653	4	chair	4	30653	2
47.789	4	cup	3	47789	3
64.923	4	chair	4	64923	4
82.08	4	chair	4	82080	5
99.208	4	scissor	1	99208	6
116.322	4	scissor	1	116322	7
133.434	4	watch	2	133434	8
150.56	4	watch	2	150560	9
167.674	4	cup	3	167674	10
184.803	4	chair	4	184803	11
201.932	4	scissor	1	201932	12
219.042	4	chair	4	219042	13
236.155	4	cup	3	236155	14
253.287	4	watch	2	253287	15
270.424	4	watch	2	270424	16
287.536	4	scissor	1	287536	17
304.653	4	scissor	1	304653	18
321.767	4	cup	3	321767	19
338.903	4	cup	3	338903	20
356.039	4	cup	3	356039	21
373.159	4	chair	4	373159	22
390.275	4	chair	4	390275	23
407.404	4	cup	3	407404	24
424.538	4	cup	3	424538	25
441.681	4	watch	2	441681	26
458.788	4	watch	2	458788	27
475.918	4	scissor	1	475918	28
493.03	4	chair	4	493030	29
510.142	4	cup	3	510142	30
527.272	4	scissor	1	527272	31
544.387	4	scissor	1	544387	32
561.485	4	watch	2	561485	33
578.61	4	cup	3	578610	34
595.736	4	chair	4	595736	35
612.875	4	watch	2	612875	36
629.991	4	scissor	1	629991	37
647.103	4	watch	2	647103	38
664.215	4	scissor	1	664215	39
681.343	4	watch	2	681343	40
829.502	4	watch	2	829502	41
846.627	4	cup	3	846627	42
863.76	4	cup	3	863760	43
880.889	4	watch	2	880889	44
898.018	4	scissor	1	898018	45
915.128	4	chair	4	915128	46
932.239	4	watch	2	932239	47
949.373	4	chair	4	949373	48
966.511	4	chair	4	966511	49
983.625	4	chair	4	983625	50
1000.753	4	cup	3	1000753	51
1017.867	4	cup	3	1017867	52
1034.979	4	watch	2	1034979	53
1052.09	4	watch	2	1052090	54
1069.204	4	chair	4	1069204	55
1086.327	4	scissor	1	1086327	56
1103.447	4	scissor	1	1103447	57
1120.592	4	scissor	1	1120592	58
1137.713	4	chair	4	1137713	59
1154.843	4	scissor	1	1154843	60
1171.97	4	watch	2	1171970	61
1189.085	4	cup	3	1189085	62
1206.196	4	cup	3	1206196	63
1223.312	4	watch	2	1223312	64
1240.443	4	chair	4	1240443	65
1257.563	4	scissor	1	1257563	66
1274.678	4	watch	2	1274678	67
1291.807	4	watch	2	1291807	68
1308.919	4	cup	3	1308919	69
1326.027	4	scissor	1	1326027	70
1343.143	4	cup	3	1343143	71
1360.27	4	scissor	1	1360270	72
1377.379	4	scissor	1	1377379	73
1394.495	4	scissor	1	1394495	74
1411.605	4	chair	4	1411605	75
1428.719	4	chair	4	1428719	76
1445.843	4	cup	3	1445843	77
1462.974	4	chair	4	1462974	78
1480.088	4	cup	3	1480088	79
1497.203	4	watch	2	1497203	80
1683.214	4	watch	2	1683214	81
1700.333	4	watch	2	1700333	82
1717.443	4	watch	2	1717443	83
1734.559	4	chair	4	1734559	84
1751.684	4	chair	4	1751684	85
1768.812	4	watch	2	1768812	86
1785.939	4	chair	4	1785939	87
1803.068	4	cup	3	1803068	88
1820.197	4	cup	3	1820197	89
1837.324	4	chair	4	1837324	90
1854.442	4	cup	3	1854442	91
1871.565	4	scissor	1	1871565	92
1888.696	4	cup	3	1888696	93
1905.821	4	watch	2	1905821	94
1922.95	4	scissor	1	1922950	95
1940.078	4	scissor	1	1940078	96
1957.207	4	chair	4	1957207	97
1974.334	4	chair	4	1974334	98
1991.449	4	watch	2	1991449	99
2008.571	4	cup	3	2008571	100
2025.689	4	watch	2	2025689	101
2042.8	4	chair	4	2042800	102
2059.929	4	scissor	1	2059929	103
2077.039	4	scissor	1	2077039	104
2094.169	4	watch	2	2094169	105
2111.282	4	scissor	1	2111282	106
2128.409	4	cup	3	2128409	107
2145.537	4	cup	3	2145537	108
2162.648	4	cup	3	2162648	109
2179.779	4	cup	3	2179779	110
2196.891	4	scissor	1	2196891	111
2214.017	4	scissor	1	2214017	112
2231.147	4	watch	2	2231147	113
2248.271	4	cup	3	2248271	114
2265.387	4	chair	4	2265387	115
2282.514	4	scissor	1	2282514	116
2299.641	4	chair	4	2299641	117
2316.769	4	scissor	1	2316769	118
2333.895	4	watch	2	2333895	119
2351.026	4	chair	4	2351026	120
2666.816	4	scissor	1	2666816	121
2683.95	4	chair	4	2683950	122
2701.06	4	cup	3	2701060	123
2718.173	4	scissor	1	2718173	124
2735.284	4	scissor	1	2735284	125
2752.412	4	chair	4	2752412	126
2769.528	4	cup	3	2769528	127
2786.637	4	watch	2	2786637	128
2803.764	4	watch	2	2803764	129
2820.888	4	watch	2	2820888	130
2838.007	4	watch	2	2838007	131
2855.135	4	cup	3	2855135	132
2872.258	4	cup	3	2872258	133
2889.375	4	cup	3	2889375	134
2906.488	4	scissor	1	2906488	135
2923.617	4	watch	2	2923617	136
2940.725	4	chair	4	2940725	137
2957.837	4	cup	3	2957837	138
2974.965	4	chair	4	2974965	139
2992.08	4	scissor	1	2992080	140
3009.206	4	cup	3	3009206	141
3026.332	4	chair	4	3026332	142
3043.462	4	watch	2	3043462	143
3060.578	4	chair	4	3060578	144
3077.686	4	chair	4	3077686	145
3094.8	4	cup	3	3094800	146
3111.929	4	watch	2	3111929	147
3129.055	4	watch	2	3129055	148
3146.183	4	cup	3	3146183	149
3163.313	4	scissor	1	3163313	150
3180.44	4	scissor	1	3180440	151
3197.572	4	scissor	1	3197572	152
3214.693	4	cup	3	3214693	153
3231.812	4	scissor	1	3231812	154
3248.954	4	watch	2	3248954	155
3266.082	4	chair	4	3266082	156
3283.193	4	chair	4	3283193	157
3300.304	4	watch	2	3300304	158
3317.43	4	chair	4	3317430	159
3334.561	4	scissor	1	3334561	160
