onset	duration	type	value	latency	trial
19.633	4	scissor	1	19633	1
36.76	4	chair	4	36760	2
53.879	4	watch	2	53879	3
70.991	4	scissor	1	70991	4
88.119	4	cup	3	88119	5
105.229	4	chair	4	105229	6
122.348	4	scissor	1	122348	7
139.474	4	cup	3	139474	8
156.591	4	cup	3	156591	9
173.718	4	chair	4	173718	10
190.845	4	scissor	1	190845	11
207.977	4	watch	2	207977	12
225.095	4	scissor	1	225095	13
242.218	4	cup	3	242218	14
259.354	4	scissor	1	259354	15
276.49	4	chair	4	276490	16
293.606	4	scissor	1	293606	17
310.734	4	watch	2	310734	18
327.861	4	watch	2	327861	19
344.991	4	scissor	1	344991	20
362.119	4	chair	4	362119	21
379.236	4	scissor	1	379236	22
396.365	4	cup	3	396365	23
413.479	4	watch	2	413479	24
430.592	4	chair	4	430592	25
447.721	4	cup	3	447721	26
464.855	4	cup	3	464855	27
481.98	4	chair	4	481980	28
499.096	4	cup	3	499096	29
516.225	4	cup	3	516225	30
533.353	4	watch	2	533353	31
550.468	4	chair	4	550468	32
567.575	4	chair	4	567575	33
584.709	4	watch	2	584709	34
601.82	4	watch	2	601820	35
618.948	4	watch	2	618948	36
636.066	4	chair	4	636066	37
653.178	4	watch	2	653178	38
670.291	4	scissor	1	670291	39
687.418	4	cup	3	687418	40
805.185	4	cup	3	805185	41
822.303	4	chair	4	822303	42
839.429	4	chair	4	839429	43
856.557	4	chair	4	856557	44
873.687	4	watch	2	873687	45
890.799	4	scissor	1	890799	46
907.912	4	cup	3	907912	47
925.026	4	cup	3	925026	48
942.157	4	scissor	1	942157	49
959.286	4	scissor	1	959286	50
976.398	4	watch	2	976398	51
993.512	4	cup	3	993512	52
1010.641	4	watch	2	1010641	53
1027.751	4	watch	2	1027751	54
1044.88	4	cup	3	1044880	55
1062.011	4	chair	4	1062011	56
1079.144	4	watch	2	1079144	57
1096.271	4	scissor	1	1096271	58
1113.399	4	scissor	1	1113399	59
1130.512	4	chair	4	1130512	60
1147.629	4	cup	3	1147629	61
1164.764	4	scissor	1	1164764	62
1181.9	4	chair	4	1181900	63
1199.018	4	scissor	1	1199018	64
1216.145	4	scissor	1	1216145	65
1233.275	4	watch	2	1233275	66
1250.388	4	scissor	1	1250388	67
1267.514	4	cup	3	1267514	68
1284.647	4	chair	4	1284647	69
1301.761	4	watch	2	1301761	70
1318.889	4	chair	4	1318889	71
1336.021	4	scissor	1	1336021	72
1353.145	4	chair	4	1353145	73
1370.275	4	chair	4	1370275	74
1387.405	4	watch	2	1387405	75
1404.517	4	cup	3	1404517	76
1421.633	4	watch	2	1421633	77
1438.757	4	cup	3	1438757	78
1455.89	4	cup	3	1455890	79
1473.023	4	watch	2	1473023	80
1616.721	4	chair	4	1616721	81
1633.846	4	cup	3	1633846	82
1650.964	4	watch	2	1650964	83
1668.094	4	scissor	1	1668094	84
1685.208	4	watch	2	1685208	85
1702.32	4	chair	4	1702320	86
1719.433	4	cup	3	1719433	87
1736.561	4	chair	4	1736561	88
1753.691	4	watch	2	1753691	89
1770.819	4	watch	2	1770819	90
1787.931	4	cup	3	1787931	91
1805.061	4	scissor	1	1805061	92
1822.196	4	chair	4	1822196	93
1839.336	4	chair	4	1839336	94
1856.467	4	scissor	1	1856467	95
1873.578	4	watch	2	1873578	96
1890.71	4	watch	2	1890710	97
1907.826	4	watch	2	1907826	98
1924.937	4	cup	3	1924937	99
1942.051	4	watch	2	1942051	100
1959.183	4	scissor	1	1959183	101
1976.321	4	scissor	1	1976321	102
1993.436	4	chair	4	1993436	103
2010.549	4	scissor	1	2010549	104
2027.667	4	cup	3	2027667	105
2044.794	4	scissor	1	2044794	106
2061.904	4	chair	4	2061904	107
2079.018	4	cup	3	2079018	108
2096.152	4	chair	4	2096152	109
2113.29	4	cup	3	2113290	110
2130.423	4	cup	3	2130423	111
2147.536	4	scissor	1	2147536	112
2164.652	4	watch	2	2164652	113
2181.78	4	chair	4	2181780	114
2198.907	4	scissor	1	2198907	115
2216.036	4	chair	4	2216036	116
2233.165	4	watch	2	2233165	117
2250.295	4	cup	3	2250295	118
2267.42	4	cup	3	2267420	119
2284.55	4	scissor	1	2284550	120
2398.164	4	scissor	1	2398164	121
2415.287	4	scissor	1	2415287	122
2432.415	4	cup	3	2432415	123
2449.529	4	chair	4	2449529	124
2466.64	4	watch	2	2466640	125
2483.754	4	watch	2	2483754	126
2500.869	4	cup	3	2500869	127
2517.982	4	watch	2	2517982	128
2535.096	4	chair	4	2535096	129
2552.21	4	chair	4	2552210	130
2569.32	4	watch	2	2569320	131
2586.435	4	cup	3	2586435	132
2603.548	4	cup	3	2603548	133
2620.674	4	scissor	1	2620674	134
2637.795	4	watch	2	2637795	135
2654.938	4	scissor	1	2654938	136
2672.053	4	cup	3	2672053	137
2689.197	4	chair	4	2689197	138
2706.308	4	scissor	1	2706308	139
2723.436	4	scissor	1	2723436	140
2740.564	4	scissor	1	2740564	141
2757.68	4	watch	2	2757680	142
2774.808	4	cup	3	2774808	143
2791.921	4	cup	3	2791921	144
2809.052	4	chair	4	2809052	145
2826.166	4	watch	2	2826166	146
2843.28	4	chair	4	2843280	147
2860.406	4	cup	3	2860406	148
2877.536	4	chair	4	2877536	149
2894.666	4	chair	4	2894666	150
2911.796	4	cup	3	2911796	151
2928.922	4	chair	4	2928922	152
2946.036	4	watch	2	2946036	153
2963.166	4	watch	2	2963166	154
2980.284	4	cup	3	2980284	155
2997.409	4	scissor	1	2997409	156
3014.537	4	scissor	1	3014537	157
3031.668	4	scissor	1	3031668	158
3048.78	4	watch	2	3048780	159
3065.894	4	chair	4	3065894	160
