onset	duration	type	value	latency	trial
29.792	4	dog	1	29792	1
46.937	4	dog	1	46937	2
64.107	4	bird	2	64107	3
81.238	4	bird	2	81238	4
98.369	4	bird	2	98369	5
115.508	4	bird	2	115508	6
132.64	4	dog	1	132640	7
149.756	4	dog	1	149756	8
166.892	4	fish	3	166892	9
184.024	4	bird	2	184024	10
201.154	4	fish	3	201154	11
218.279	4	fish	3	218279	12
235.406	4	bird	2	235406	13
252.538	4	dog	1	252538	14
269.653	4	dog	1	269653	15
286.792	4	fish	3	286792	16
303.909	4	fish	3	303909	17
321.036	4	fish	3	321036	18
338.16	4	bird	2	338160	19
355.291	4	dog	1	355291	20
372.422	4	dog	1	372422	21
389.548	4	fish	3	389548	22
406.676	4	fish	3	406676	23
423.808	4	bird	2	423808	24
440.938	4	fish	3	440938	25
458.065	4	bird	2	458065	26
475.177	4	dog	1	475177	27
492.307	4	fish	3	492307	28
509.449	4	bird	2	509449	29
526.561	4	dog	1	526561	30
640.479	4	dog	1	640479	31
657.598	4	dog	1	657598	32
674.738	4	dog	1	674738	33
691.859	4	fish	3	691859	34
708.999	4	fish	3	708999	35
726.108	4	dog	1	726108	36
743.223	4	fish	3	743223	37
760.363	4	bird	2	760363	38
777.479	4	bird	2	777479	39
794.607	4	fish	3	794607	40
811.734	4	bird	2	811734	41
828.848	4	bird	2	828848	42
845.956	4	dog	1	845956	43
863.091	4	fish	3	863091	44
880.229	4	fish	3	880229	45
897.344	4	dog	1	897344	46
914.474	4	bird	2	914474	47
931.599	4	dog	1	931599	48
948.726	4	fish	3	948726	49
965.859	4	dog	1	965859	50
982.992	4	bird	2	982992	51
1000.113	4	bird	2	1000113	52
1017.238	4	bird	2	1017238	53
1034.371	4	bird	2	1034371	54
1051.495	4	dog	1	1051495	55
1068.625	4	bird	2	1068625	56
1085.742	4	fish	3	1085742	57
1102.866	4	fish	3	1102866	58
1119.994	4	dog	1	1119994	59
1137.128	4	fish	3	1137128	60
1255.591	4	dog	1	1255591	61
1272.705	4	fish	3	1272705	62
1289.817	4	dog	1	1289817	63
1306.93	4	dog	1	1306930	64
1324.058	4	fish	3	1324058	65
1341.185	4	bird	2	1341185	66
1358.314	4	bird	2	1358314	67
1375.445	4	bird	2	1375445	68
1392.556	4	bird	2	1392556	69
1409.681	4	fish	3	1409681	70
1426.801	4	fish	3	1426801	71
1443.927	4	fish	3	1443927	72
1461.05	4	dog	1	1461050	73
1478.17	4	bird	2	1478170	74
1495.314	4	fish	3	1495314	75
1512.439	4	dog	1	1512439	76
1529.566	4	fish	3	1529566	77
1546.683	4	bird	2	1546683	78
1563.822	4	fish	3	1563822	79
1580.952	4	bird	2	1580952	80
1598.081	4	bird	2	1598081	81
1615.208	4	fish	3	1615208	82
1632.34	4	dog	1	1632340	83
1649.451	4	dog	1	1649451	84
1666.577	4	dog	1	1666577	85
1683.706	4	fish	3	1683706	86
1700.822	4	dog	1	1700822	87
1717.95	4	bird	2	1717950	88
1735.076	4	bird	2	1735076	89
1752.208	4	dog	1	1752208	90
1861.828	4	fish	3	1861828	91
1878.96	4	fish	3	1878960	92
1896.073	4	dog	1	1896073	93
1913.198	4	bird	2	1913198	94
1930.325	4	bird	2	1930325	95
1947.44	4	dog	1	1947440	96
1964.556	4	bird	2	1964556	97
1981.683	4	fish	3	1981683	98
1998.794	4	fish	3	1998794	99
2015.927	4	bird	2	2015927	100
2033.052	4	dog	1	2033052	101
2050.163	4	fish	3	2050163	102
2067.284	4	dog	1	2067284	103
2084.419	4	bird	2	2084419	104
2101.534	4	bird	2	2101534	105
2118.662	4	dog	1	2118662	106
2135.775	4	fish	3	2135775	107
2152.886	4	dog	1	2152886	108
2170	4	dog	1	2170000	109
2187.125	4	bird	2	2187125	110
2204.252	4	fish	3	2204252	111
2221.37	4	fish	3	2221370	112
2238.48	4	fish	3	2238480	113
2255.606	4	bird	2	2255606	114
2272.735	4	fish	3	2272735	115
2289.866	4	dog	1	2289866	116
2306.991	4	dog	1	2306991	117
2324.107	4	bird	2	2324107	118
2341.235	4	dog	1	2341235	119
2358.361	4	bird	2	2358361	120
