onset	duration	type	value	latency	trial
17.15	4	pentagram	1	17150	1
34.293	4	pentagram	1	34293	2
51.429	4	pentagram	1	51429	3
68.55	4	pentagram	1	68550	4
85.69	4	square	2	85690	5
102.839	4	circle	3	102839	6
119.964	4	pentagram	1	119964	7
137.096	4	circle	3	137096	8
154.216	4	square	2	154216	9
171.348	4	square	2	171348	10
188.484	4	square	2	188484	11
205.615	4	square	2	205615	12
222.749	4	square	2	222749	13
239.884	4	circle	3	239884	14
257.018	4	pentagram	1	257018	15
274.149	4	circle	3	274149	16
291.282	4	circle	3	291282	17
308.401	4	circle	3	308401	18
325.532	4	pentagram	1	325532	19
342.659	4	circle	3	342659	20
359.785	4	pentagram	1	359785	21
376.915	4	pentagram	1	376915	22
394.033	4	square	2	394033	23
411.157	4	pentagram	1	411157	24
428.284	4	square	2	428284	25
445.417	4	circle	3	445417	26
462.565	4	square	2	462565	27
479.683	4	circle	3	479683	28
496.813	4	square	2	496813	29
513.925	4	circle	3	513925	30
612.522	4	square	2	612522	31
629.636	4	circle	3	629636	32
646.768	4	pentagram	1	646768	33
663.901	4	square	2	663901	34
681.034	4	pentagram	1	681034	35
698.166	4	pentagram	1	698166	36
715.297	4	circle	3	715297	37
732.423	4	pentagram	1	732423	38
749.55	4	pentagram	1	749550	39
766.679	4	pentagram	1	766679	40
783.813	4	square	2	783813	41
800.938	4	circle	3	800938	42
818.049	4	circle	3	818049	43
835.166	4	pentagram	1	835166	44
852.287	4	square	2	852287	45
869.403	4	circle	3	869403	46
886.532	4	square	2	886532	47
903.661	4	circle	3	903661	48
920.771	4	square	2	920771	49
937.9	4	pentagram	1	937900	50
955.027	4	square	2	955027	51
972.153	4	pentagram	1	972153	52
989.273	4	circle	3	989273	53
1006.418	4	circle	3	1006418	54
1023.54	4	circle	3	1023540	55
1040.671	4	circle	3	1040671	56
1057.785	4	pentagram	1	1057785	57
1074.912	4	square	2	1074912	58
1092.039	4	square	2	1092039	59
1109.168	4	square	2	1109168	60
1213.475	4	pentagram	1	1213475	61
1230.6	4	circle	3	1230600	62
1247.738	4	pentagram	1	1247738	63
1264.867	4	circle	3	1264867	64
1281.995	4	circle	3	1281995	65
1299.111	4	square	2	1299111	66
1316.238	4	pentagram	1	1316238	67
1333.348	4	circle	3	1333348	68
1350.468	4	pentagram	1	1350468	69
1367.604	4	circle	3	1367604	70
1384.739	4	square	2	1384739	71
1401.878	4	square	2	1401878	72
1418.992	4	pentagram	1	1418992	73
1436.105	4	pentagram	1	1436105	74
1453.234	4	square	2	1453234	75
1470.358	4	square	2	1470358	76
1487.473	4	square	2	1487473	77
1504.586	4	pentagram	1	1504586	78
1521.701	4	square	2	1521701	79
1538.827	4	square	2	1538827	80
1555.936	4	circle	3	1555936	81
1573.063	4	circle	3	1573063	82
1590.194	4	pentagram	1	1590194	83
1607.305	4	circle	3	1607305	84
1624.435	4	pentagram	1	1624435	85
1641.565	4	circle	3	1641565	86
1658.691	4	circle	3	1658691	87
1675.82	4	pentagram	1	1675820	88
1692.938	4	square	2	1692938	89
1710.061	4	square	2	1710061	90
1982.689	4	circle	3	1982689	91
1999.833	4	square	2	1999833	92
2016.972	4	pentagram	1	2016972	93
2034.088	4	circle	3	2034088	94
2051.223	4	circle	3	2051223	95
2068.342	4	pentagram	1	2068342	96
2085.473	4	circle	3	2085473	97
2102.595	4	pentagram	1	2102595	98
2119.713	4	circle	3	2119713	99
2136.841	4	square	2	2136841	100
2153.967	4	circle	3	2153967	101
2171.098	4	pentagram	1	2171098	102
2188.206	4	square	2	2188206	103
2205.342	4	circle	3	2205342	104
2222.479	4	square	2	2222479	105
2239.593	4	square	2	2239593	106
2256.723	4	square	2	2256723	107
2273.85	4	pentagram	1	2273850	108
2290.978	4	pentagram	1	2290978	109
2308.092	4	circle	3	2308092	110
2325.223	4	pentagram	1	2325223	111
2342.365	4	square	2	2342365	112
2359.493	4	pentagram	1	2359493	113
2376.623	4	square	2	2376623	114
2393.751	4	square	2	2393751	115
2410.86	4	circle	3	2410860	116
2427.972	4	pentagram	1	2427972	117
2445.108	4	pentagram	1	2445108	118
2462.225	4	square	2	2462225	119
2479.342	4	circle	3	2479342	120
