onset	duration	type	value	latency	trial
12.32	4	pentagram	1	12320	1
29.45	4	pentagram	1	29450	2
46.612	4	square	2	46612	3
63.736	4	square	2	63736	4
80.882	4	square	2	80882	5
98.011	4	square	2	98011	6
115.121	4	pentagram	1	115121	7
132.251	4	pentagram	1	132251	8
149.38	4	circle	3	149380	9
166.505	4	square	2	166505	10
183.639	4	circle	3	183639	11
200.764	4	circle	3	200764	12
217.874	4	square	2	217874	13
234.987	4	pentagram	1	234987	14
252.116	4	pentagram	1	252116	15
269.245	4	circle	3	269245	16
286.355	4	circle	3	286355	17
303.486	4	circle	3	303486	18
320.612	4	square	2	320612	19
337.725	4	pentagram	1	337725	20
354.836	4	pentagram	1	354836	21
371.954	4	circle	3	371954	22
389.079	4	circle	3	389079	23
406.195	4	square	2	406195	24
423.305	4	circle	3	423305	25
440.432	4	square	2	440432	26
457.559	4	pentagram	1	457559	27
474.678	4	circle	3	474678	28
491.821	4	square	2	491821	29
508.962	4	pentagram	1	508962	30
656.125	4	pentagram	1	656125	31
673.261	4	pentagram	1	673261	32
690.385	4	pentagram	1	690385	33
707.521	4	circle	3	707521	34
724.646	4	circle	3	724646	35
741.777	4	pentagram	1	741777	36
758.905	4	circle	3	758905	37
776.044	4	square	2	776044	38
793.157	4	square	2	793157	39
810.275	4	circle	3	810275	40
827.399	4	square	2	827399	41
844.525	4	square	2	844525	42
861.64	4	pentagram	1	861640	43
878.755	4	circle	3	878755	44
895.892	4	circle	3	895892	45
913.025	4	pentagram	1	913025	46
930.136	4	square	2	930136	47
947.262	4	pentagram	1	947262	48
964.395	4	circle	3	964395	49
981.524	4	pentagram	1	981524	50
998.652	4	square	2	998652	51
1015.78	4	square	2	1015780	52
1032.909	4	square	2	1032909	53
1050.02	4	square	2	1050020	54
1067.145	4	pentagram	1	1067145	55
1084.267	4	square	2	1084267	56
1101.405	4	circle	3	1101405	57
1118.518	4	circle	3	1118518	58
1135.642	4	pentagram	1	1135642	59
1152.777	4	circle	3	1152777	60
1301.01	4	pentagram	1	1301010	61
1318.139	4	circle	3	1318139	62
1335.264	4	pentagram	1	1335264	63
1352.382	4	pentagram	1	1352382	64
1369.51	4	circle	3	1369510	65
1386.653	4	square	2	1386653	66
1403.783	4	square	2	1403783	67
1420.892	4	square	2	1420892	68
1438.032	4	square	2	1438032	69
1455.149	4	circle	3	1455149	70
1472.263	4	circle	3	1472263	71
1489.377	4	circle	3	1489377	72
1506.517	4	pentagram	1	1506517	73
1523.634	4	square	2	1523634	74
1540.774	4	circle	3	1540774	75
1557.902	4	pentagram	1	1557902	76
1575.032	4	circle	3	1575032	77
1592.148	4	square	2	1592148	78
1609.29	4	circle	3	1609290	79
1626.403	4	square	2	1626403	80
1643.513	4	square	2	1643513	81
1660.638	4	circle	3	1660638	82
1677.773	4	pentagram	1	1677773	83
1694.896	4	pentagram	1	1694896	84
1712.027	4	pentagram	1	1712027	85
1729.153	4	circle	3	1729153	86
1746.282	4	pentagram	1	1746282	87
1763.398	4	square	2	1763398	88
1780.525	4	square	2	1780525	89
1797.654	4	pentagram	1	1797654	90
2004.413	4	circle	3	2004413	91
2021.535	4	circle	3	2021535	92
2038.649	4	pentagram	1	2038649	93
2055.761	4	square	2	2055761	94
2072.872	4	square	2	2072872	95
2089.986	4	pentagram	1	2089986	96
2107.097	4	square	2	2107097	97
2124.211	4	circle	3	2124211	98
2141.34	4	circle	3	2141340	99
2158.448	4	square	2	2158448	100
2175.581	4	pentagram	1	2175581	101
2192.697	4	circle	3	2192697	102
2209.82	4	pentagram	1	2209820	103
2226.932	4	square	2	2226932	104
2244.064	4	square	2	2244064	105
2261.19	4	pentagram	1	2261190	106
2278.302	4	circle	3	2278302	107
2295.433	4	pentagram	1	2295433	108
2312.558	4	pentagram	1	2312558	109
2329.666	4	square	2	2329666	110
2346.797	4	circle	3	2346797	111
2363.921	4	circle	3	2363921	112
2381.05	4	circle	3	2381050	113
2398.181	4	square	2	2398181	114
2415.315	4	circle	3	2415315	115
2432.454	4	pentagram	1	2432454	116
2449.564	4	pentagram	1	2449564	117
2466.701	4	square	2	2466701	118
2483.825	4	pentagram	1	2483825	119
2500.932	4	square	2	2500932	120
