onset	duration	type	value	latency	trial
22.58	4	dog	1	22580	1
39.72	4	dog	1	39720	2
56.853	4	dog	1	56853	3
73.981	4	fish	3	73981	4
91.105	4	fish	3	91105	5
108.236	4	dog	1	108236	6
125.363	4	fish	3	125363	7
142.474	4	bird	2	142474	8
159.6	4	bird	2	159600	9
176.727	4	fish	3	176727	10
193.844	4	bird	2	193844	11
210.97	4	bird	2	210970	12
228.102	4	dog	1	228102	13
245.227	4	fish	3	245227	14
262.337	4	fish	3	262337	15
279.471	4	dog	1	279471	16
296.595	4	bird	2	296595	17
313.708	4	dog	1	313708	18
330.834	4	fish	3	330834	19
347.949	4	dog	1	347949	20
365.076	4	bird	2	365076	21
382.207	4	bird	2	382207	22
399.332	4	bird	2	399332	23
416.447	4	bird	2	416447	24
433.573	4	dog	1	433573	25
450.688	4	bird	2	450688	26
467.8	4	fish	3	467800	27
484.926	4	fish	3	484926	28
502.04	4	dog	1	502040	29
519.152	4	fish	3	519152	30
663.691	4	dog	1	663691	31
680.806	4	fish	3	680806	32
697.93	4	dog	1	697930	33
715.059	4	dog	1	715059	34
732.19	4	fish	3	732190	35
749.316	4	bird	2	749316	36
766.443	4	bird	2	766443	37
783.574	4	bird	2	783574	38
800.7	4	bird	2	800700	39
817.813	4	fish	3	817813	40
834.929	4	fish	3	834929	41
852.069	4	fish	3	852069	42
869.197	4	dog	1	869197	43
886.309	4	bird	2	886309	44
903.442	4	fish	3	903442	45
920.551	4	dog	1	920551	46
937.677	4	fish	3	937677	47
954.81	4	bird	2	954810	48
971.937	4	fish	3	971937	49
989.066	4	bird	2	989066	50
1006.175	4	bird	2	1006175	51
1023.304	4	fish	3	1023304	52
1040.419	4	dog	1	1040419	53
1057.545	4	dog	1	1057545	54
1074.675	4	dog	1	1074675	55
1091.786	4	fish	3	1091786	56
1108.899	4	dog	1	1108899	57
1126.028	4	bird	2	1126028	58
1143.144	4	bird	2	1143144	59
1160.283	4	dog	1	1160283	60
1616.193	4	fish	3	1616193	61
1633.331	4	fish	3	1633331	62
1650.462	4	dog	1	1650462	63
1667.583	4	bird	2	1667583	64
1684.702	4	bird	2	1684702	65
1701.811	4	dog	1	1701811	66
1718.942	4	bird	2	1718942	67
1736.071	4	fish	3	1736071	68
1753.199	4	fish	3	1753199	69
1770.325	4	bird	2	1770325	70
1787.453	4	dog	1	1787453	71
1804.582	4	fish	3	1804582	72
1821.709	4	dog	1	1821709	73
1838.824	4	bird	2	1838824	74
1855.935	4	bird	2	1855935	75
1873.062	4	dog	1	1873062	76
1890.176	4	fish	3	1890176	77
1907.301	4	dog	1	1907301	78
1924.432	4	dog	1	1924432	79
1941.56	4	bird	2	1941560	80
1958.688	4	fish	3	1958688	81
1975.801	4	fish	3	1975801	82
1992.912	4	fish	3	1992912	83
2010.041	4	bird	2	2010041	84
2027.165	4	fish	3	2027165	85
2044.299	4	dog	1	2044299	86
2061.422	4	dog	1	2061422	87
2078.539	4	bird	2	2078539	88
2095.666	4	dog	1	2095666	89
2112.796	4	bird	2	2112796	90
2495.204	4	dog	1	2495204	91
2512.338	4	dog	1	2512338	92
2529.461	4	dog	1	2529461	93
2546.59	4	dog	1	2546590	94
2563.704	4	bird	2	2563704	95
2580.831	4	fish	3	2580831	96
2597.96	4	dog	1	2597960	97
2615.075	4	fish	3	2615075	98
2632.2	4	bird	2	2632200	99
2649.315	4	bird	2	2649315	100
2666.442	4	bird	2	2666442	101
2683.572	4	bird	2	2683572	102
2700.696	4	bird	2	2700696	103
2717.824	4	fish	3	2717824	104
2734.942	4	dog	1	2734942	105
2752.082	4	fish	3	2752082	106
2769.199	4	fish	3	2769199	107
2786.322	4	fish	3	2786322	108
2803.453	4	dog	1	2803453	109
2820.581	4	fish	3	2820581	110
2837.691	4	dog	1	2837691	111
2854.808	4	dog	1	2854808	112
2871.95	4	bird	2	2871950	113
2889.077	4	dog	1	2889077	114
2906.194	4	bird	2	2906194	115
2923.338	4	fish	3	2923338	116
2940.463	4	bird	2	2940463	117
2957.583	4	fish	3	2957583	118
2974.704	4	bird	2	2974704	119
2991.832	4	fish	3	2991832	120
