onset	duration	type	value	latency	trial
17.054	4	pentagram	1	17054	1
34.19	4	pentagram	1	34190	2
51.334	4	pentagram	1	51334	3
68.477	4	pentagram	1	68477	4
85.603	4	square	2	85603	5
102.716	4	circle	3	102716	6
119.83	4	pentagram	1	119830	7
136.94	4	circle	3	136940	8
154.052	4	square	2	154052	9
171.178	4	square	2	171178	10
188.309	4	square	2	188309	11
205.435	4	square	2	205435	12
222.564	4	square	2	222564	13
239.694	4	circle	3	239694	14
256.82	4	pentagram	1	256820	15
273.948	4	circle	3	273948	16
291.079	4	circle	3	291079	17
308.203	4	circle	3	308203	18
325.335	4	pentagram	1	325335	19
342.464	4	circle	3	342464	20
359.603	4	pentagram	1	359603	21
376.731	4	pentagram	1	376731	22
393.86	4	square	2	393860	23
410.987	4	pentagram	1	410987	24
428.102	4	square	2	428102	25
445.23	4	circle	3	445230	26
462.355	4	square	2	462355	27
479.484	4	circle	3	479484	28
496.615	4	square	2	496615	29
513.728	4	circle	3	513728	30
687.698	4	square	2	687698	31
704.83	4	circle	3	704830	32
721.942	4	pentagram	1	721942	33
739.068	4	square	2	739068	34
756.185	4	pentagram	1	756185	35
773.31	4	pentagram	1	773310	36
790.421	4	circle	3	790421	37
807.547	4	pentagram	1	807547	38
824.682	4	pentagram	1	824682	39
841.818	4	pentagram	1	841818	40
858.95	4	square	2	858950	41
876.08	4	circle	3	876080	42
893.189	4	circle	3	893189	43
910.321	4	pentagram	1	910321	44
927.446	4	square	2	927446	45
944.563	4	circle	3	944563	46
961.686	4	square	2	961686	47
978.81	4	circle	3	978810	48
995.933	4	square	2	995933	49
1013.054	4	pentagram	1	1013054	50
1030.183	4	square	2	1030183	51
1047.313	4	pentagram	1	1047313	52
1064.441	4	circle	3	1064441	53
1081.568	4	circle	3	1081568	54
1098.697	4	circle	3	1098697	55
1115.82	4	circle	3	1115820	56
1132.937	4	pentagram	1	1132937	57
1150.064	4	square	2	1150064	58
1167.179	4	square	2	1167179	59
1184.29	4	square	2	1184290	60
1349.754	4	pentagram	1	1349754	61
1366.9	4	circle	3	1366900	62
1384.036	4	pentagram	1	1384036	63
1401.17	4	circle	3	1401170	64
1418.308	4	circle	3	1418308	65
1435.44	4	square	2	1435440	66
1452.565	4	pentagram	1	1452565	67
1469.681	4	circle	3	1469681	68
1486.806	4	pentagram	1	1486806	69
1503.937	4	circle	3	1503937	70
1521.054	4	square	2	1521054	71
1538.173	4	square	2	1538173	72
1555.289	4	pentagram	1	1555289	73
1572.415	4	pentagram	1	1572415	74
1589.526	4	square	2	1589526	75
1606.656	4	square	2	1606656	76
1623.786	4	square	2	1623786	77
1640.917	4	pentagram	1	1640917	78
1658.057	4	square	2	1658057	79
1675.188	4	square	2	1675188	80
1692.327	4	circle	3	1692327	81
1709.443	4	circle	3	1709443	82
1726.556	4	pentagram	1	1726556	83
1743.687	4	circle	3	1743687	84
1760.813	4	pentagram	1	1760813	85
1777.94	4	circle	3	1777940	86
1795.071	4	circle	3	1795071	87
1812.21	4	pentagram	1	1812210	88
1829.339	4	square	2	1829339	89
1846.467	4	square	2	1846467	90
2068.844	4	circle	3	2068844	91
2085.976	4	square	2	2085976	92
2103.098	4	pentagram	1	2103098	93
2120.234	4	circle	3	2120234	94
2137.359	4	circle	3	2137359	95
2154.47	4	pentagram	1	2154470	96
2171.582	4	circle	3	2171582	97
2188.693	4	pentagram	1	2188693	98
2205.822	4	circle	3	2205822	99
2222.947	4	square	2	2222947	100
2240.062	4	circle	3	2240062	101
2257.191	4	pentagram	1	2257191	102
2274.304	4	square	2	2274304	103
2291.419	4	circle	3	2291419	104
2308.524	4	square	2	2308524	105
2325.639	4	square	2	2325639	106
2342.759	4	square	2	2342759	107
2359.882	4	pentagram	1	2359882	108
2376.992	4	pentagram	1	2376992	109
2394.106	4	circle	3	2394106	110
2411.218	4	pentagram	1	2411218	111
2428.345	4	square	2	2428345	112
2445.473	4	pentagram	1	2445473	113
2462.602	4	square	2	2462602	114
2479.713	4	square	2	2479713	115
2496.828	4	circle	3	2496828	116
2513.938	4	pentagram	1	2513938	117
2531.051	4	pentagram	1	2531051	118
2548.163	4	square	2	2548163	119
2565.274	4	circle	3	2565274	120
