onset	duration	type	value	latency	trial
17.78	4	dog	1	17780	1
34.915	4	dog	1	34915	2
52.074	4	bird	2	52074	3
69.203	4	bird	2	69203	4
86.335	4	bird	2	86335	5
103.471	4	bird	2	103471	6
120.587	4	dog	1	120587	7
137.715	4	dog	1	137715	8
154.845	4	fish	3	154845	9
171.969	4	bird	2	171969	10
189.103	4	fish	3	189103	11
206.232	4	fish	3	206232	12
223.387	4	bird	2	223387	13
240.516	4	dog	1	240516	14
257.647	4	dog	1	257647	15
274.773	4	fish	3	274773	16
291.883	4	fish	3	291883	17
309.02	4	fish	3	309020	18
326.158	4	bird	2	326158	19
343.272	4	dog	1	343272	20
360.399	4	dog	1	360399	21
377.529	4	fish	3	377529	22
394.64	4	fish	3	394640	23
411.77	4	bird	2	411770	24
428.881	4	fish	3	428881	25
445.995	4	bird	2	445995	26
463.122	4	dog	1	463122	27
480.253	4	fish	3	480253	28
497.367	4	bird	2	497367	29
514.496	4	dog	1	514496	30
614.004	4	dog	1	614004	31
631.132	4	dog	1	631132	32
648.261	4	dog	1	648261	33
665.39	4	fish	3	665390	34
682.505	4	fish	3	682505	35
699.635	4	dog	1	699635	36
716.748	4	fish	3	716748	37
733.859	4	bird	2	733859	38
750.966	4	bird	2	750966	39
768.098	4	fish	3	768098	40
785.227	4	bird	2	785227	41
802.339	4	bird	2	802339	42
819.466	4	dog	1	819466	43
836.592	4	fish	3	836592	44
853.722	4	fish	3	853722	45
870.839	4	dog	1	870839	46
887.965	4	bird	2	887965	47
905.094	4	dog	1	905094	48
922.201	4	fish	3	922201	49
939.331	4	dog	1	939331	50
956.46	4	bird	2	956460	51
973.575	4	bird	2	973575	52
990.703	4	bird	2	990703	53
1007.833	4	bird	2	1007833	54
1024.945	4	dog	1	1024945	55
1042.051	4	bird	2	1042051	56
1059.204	4	fish	3	1059204	57
1076.328	4	fish	3	1076328	58
1093.44	4	dog	1	1093440	59
1110.568	4	fish	3	1110568	60
1236.419	4	dog	1	1236419	61
1253.539	4	fish	3	1253539	62
1270.652	4	dog	1	1270652	63
1287.764	4	dog	1	1287764	64
1304.873	4	fish	3	1304873	65
1321.984	4	bird	2	1321984	66
1339.1	4	bird	2	1339100	67
1356.209	4	bird	2	1356209	68
1373.346	4	bird	2	1373346	69
1390.48	4	fish	3	1390480	70
1407.596	4	fish	3	1407596	71
1424.724	4	fish	3	1424724	72
1441.859	4	dog	1	1441859	73
1458.982	4	bird	2	1458982	74
1476.092	4	fish	3	1476092	75
1493.221	4	dog	1	1493221	76
1510.347	4	fish	3	1510347	77
1527.463	4	bird	2	1527463	78
1544.576	4	fish	3	1544576	79
1561.693	4	bird	2	1561693	80
1578.831	4	bird	2	1578831	81
1595.975	4	fish	3	1595975	82
1613.102	4	dog	1	1613102	83
1630.231	4	dog	1	1630231	84
1647.346	4	dog	1	1647346	85
1664.458	4	fish	3	1664458	86
1681.586	4	dog	1	1681586	87
1698.697	4	bird	2	1698697	88
1715.814	4	bird	2	1715814	89
1732.957	4	dog	1	1732957	90
1868.333	4	fish	3	1868333	91
1885.452	4	fish	3	1885452	92
1902.574	4	dog	1	1902574	93
1919.692	4	bird	2	1919692	94
1936.806	4	bird	2	1936806	95
1953.92	4	dog	1	1953920	96
1971.029	4	bird	2	1971029	97
1988.14	4	fish	3	1988140	98
2005.254	4	fish	3	2005254	99
2022.365	4	bird	2	2022365	100
2039.495	4	dog	1	2039495	101
2056.624	4	fish	3	2056624	102
2073.736	4	dog	1	2073736	103
2090.859	4	bird	2	2090859	104
2107.991	4	bird	2	2107991	105
2125.123	4	dog	1	2125123	106
2142.245	4	fish	3	2142245	107
2159.361	4	dog	1	2159361	108
2176.493	4	dog	1	2176493	109
2193.615	4	bird	2	2193615	110
2210.728	4	fish	3	2210728	111
2227.858	4	fish	3	2227858	112
2244.987	4	fish	3	2244987	113
2262.099	4	bird	2	2262099	114
2279.212	4	fish	3	2279212	115
2296.324	4	dog	1	2296324	116
2313.435	4	dog	1	2313435	117
2330.549	4	bird	2	2330549	118
2347.664	4	dog	1	2347664	119
2364.805	4	bird	2	2364805	120
