onset	duration	type	value	latency	trial
16.428	4	pentagram	1	16428	1
33.559	4	pentagram	1	33559	2
50.667	4	pentagram	1	50667	3
67.781	4	pentagram	1	67781	4
84.897	4	square	2	84897	5
102.02	4	circle	3	102020	6
119.136	4	pentagram	1	119136	7
136.278	4	circle	3	136278	8
153.405	4	square	2	153405	9
170.54	4	square	2	170540	10
187.682	4	square	2	187682	11
204.823	4	square	2	204823	12
221.934	4	square	2	221934	13
239.047	4	circle	3	239047	14
256.173	4	pentagram	1	256173	15
273.288	4	circle	3	273288	16
290.403	4	circle	3	290403	17
307.548	4	circle	3	307548	18
324.672	4	pentagram	1	324672	19
341.804	4	circle	3	341804	20
358.918	4	pentagram	1	358918	21
376.058	4	pentagram	1	376058	22
393.184	4	square	2	393184	23
410.3	4	pentagram	1	410300	24
427.431	4	square	2	427431	25
444.558	4	circle	3	444558	26
461.675	4	square	2	461675	27
478.811	4	circle	3	478811	28
495.935	4	square	2	495935	29
513.058	4	circle	3	513058	30
619.899	4	square	2	619899	31
637.03	4	circle	3	637030	32
654.165	4	pentagram	1	654165	33
671.301	4	square	2	671301	34
688.434	4	pentagram	1	688434	35
705.562	4	pentagram	1	705562	36
722.689	4	circle	3	722689	37
739.821	4	pentagram	1	739821	38
756.951	4	pentagram	1	756951	39
774.073	4	pentagram	1	774073	40
791.205	4	square	2	791205	41
808.316	4	circle	3	808316	42
825.431	4	circle	3	825431	43
842.552	4	pentagram	1	842552	44
859.668	4	square	2	859668	45
876.78	4	circle	3	876780	46
893.894	4	square	2	893894	47
911.011	4	circle	3	911011	48
928.134	4	square	2	928134	49
945.263	4	pentagram	1	945263	50
962.39	4	square	2	962390	51
979.52	4	pentagram	1	979520	52
996.646	4	circle	3	996646	53
1013.776	4	circle	3	1013776	54
1030.894	4	circle	3	1030894	55
1048.032	4	circle	3	1048032	56
1065.146	4	pentagram	1	1065146	57
1082.274	4	square	2	1082274	58
1099.405	4	square	2	1099405	59
1116.533	4	square	2	1116533	60
1251.172	4	pentagram	1	1251172	61
1268.29	4	circle	3	1268290	62
1285.418	4	pentagram	1	1285418	63
1302.547	4	circle	3	1302547	64
1319.659	4	circle	3	1319659	65
1336.788	4	square	2	1336788	66
1353.903	4	pentagram	1	1353903	67
1371.027	4	circle	3	1371027	68
1388.157	4	pentagram	1	1388157	69
1405.288	4	circle	3	1405288	70
1422.416	4	square	2	1422416	71
1439.54	4	square	2	1439540	72
1456.673	4	pentagram	1	1456673	73
1473.815	4	pentagram	1	1473815	74
1490.943	4	square	2	1490943	75
1508.065	4	square	2	1508065	76
1525.2	4	square	2	1525200	77
1542.313	4	pentagram	1	1542313	78
1559.424	4	square	2	1559424	79
1576.534	4	square	2	1576534	80
1593.665	4	circle	3	1593665	81
1610.777	4	circle	3	1610777	82
1627.904	4	pentagram	1	1627904	83
1645.035	4	circle	3	1645035	84
1662.161	4	pentagram	1	1662161	85
1679.275	4	circle	3	1679275	86
1696.405	4	circle	3	1696405	87
1713.545	4	pentagram	1	1713545	88
1730.679	4	square	2	1730679	89
1747.805	4	square	2	1747805	90
1854.005	4	circle	3	1854005	91
1871.139	4	square	2	1871139	92
1888.268	4	pentagram	1	1888268	93
1905.38	4	circle	3	1905380	94
1922.49	4	circle	3	1922490	95
1939.607	4	pentagram	1	1939607	96
1956.736	4	circle	3	1956736	97
1973.841	4	pentagram	1	1973841	98
1990.972	4	circle	3	1990972	99
2008.089	4	square	2	2008089	100
2025.215	4	circle	3	2025215	101
2042.339	4	pentagram	1	2042339	102
2059.474	4	square	2	2059474	103
2076.6	4	circle	3	2076600	104
2093.713	4	square	2	2093713	105
2110.84	4	square	2	2110840	106
2127.969	4	square	2	2127969	107
2145.092	4	pentagram	1	2145092	108
2162.208	4	pentagram	1	2162208	109
2179.323	4	circle	3	2179323	110
2196.449	4	pentagram	1	2196449	111
2213.578	4	square	2	2213578	112
2230.692	4	pentagram	1	2230692	113
2247.804	4	square	2	2247804	114
2264.932	4	square	2	2264932	115
2282.045	4	circle	3	2282045	116
2299.172	4	pentagram	1	2299172	117
2316.299	4	pentagram	1	2316299	118
2333.42	4	square	2	2333420	119
2350.558	4	circle	3	2350558	120
