onset	duration	type	value	latency	trial
19.979	4	chair	4	19979	1
37.118	4	scissor	1	37118	2
54.245	4	scissor	1	54245	3
71.377	4	scissor	1	71377	4
88.519	4	cup	3	88519	5
105.648	4	cup	3	105648	6
122.786	4	chair	4	122786	7
139.914	4	chair	4	139914	8
157.029	4	scissor	1	157029	9
174.153	4	cup	3	174153	10
191.269	4	watch	2	191269	11
208.38	4	watch	2	208380	12
225.511	4	cup	3	225511	13
242.632	4	chair	4	242632	14
259.766	4	watch	2	259766	15
276.881	4	watch	2	276881	16
294.007	4	scissor	1	294007	17
311.116	4	chair	4	311116	18
328.246	4	cup	3	328246	19
345.357	4	cup	3	345357	20
362.47	4	scissor	1	362470	21
379.6	4	watch	2	379600	22
396.726	4	scissor	1	396726	23
413.838	4	cup	3	413838	24
430.957	4	scissor	1	430957	25
448.094	4	watch	2	448094	26
465.205	4	watch	2	465205	27
482.331	4	watch	2	482331	28
499.465	4	watch	2	499465	29
516.588	4	chair	4	516588	30
533.702	4	scissor	1	533702	31
550.83	4	watch	2	550830	32
567.955	4	chair	4	567955	33
585.07	4	chair	4	585070	34
602.182	4	cup	3	602182	35
619.289	4	chair	4	619289	36
636.42	4	cup	3	636420	37
653.534	4	scissor	1	653534	38
670.646	4	chair	4	670646	39
687.771	4	cup	3	687771	40
932.595	4	cup	3	932595	41
949.724	4	chair	4	949724	42
966.853	4	watch	2	966853	43
983.983	4	chair	4	983983	44
1001.095	4	cup	3	1001095	45
1018.221	4	watch	2	1018221	46
1035.346	4	chair	4	1035346	47
1052.468	4	scissor	1	1052468	48
1069.605	4	scissor	1	1069605	49
1086.734	4	scissor	1	1086734	50
1103.864	4	scissor	1	1103864	51
1120.991	4	watch	2	1120991	52
1138.12	4	watch	2	1138120	53
1155.25	4	watch	2	1155250	54
1172.361	4	chair	4	1172361	55
1189.456	4	scissor	1	1189456	56
1206.556	4	cup	3	1206556	57
1223.685	4	watch	2	1223685	58
1240.806	4	cup	3	1240806	59
1257.923	4	chair	4	1257923	60
1275.036	4	watch	2	1275036	61
1292.163	4	chair	4	1292163	62
1309.272	4	cup	3	1309272	63
1326.385	4	scissor	1	1326385	64
1343.514	4	cup	3	1343514	65
1360.639	4	cup	3	1360639	66
1377.77	4	watch	2	1377770	67
1394.894	4	scissor	1	1394894	68
1412.026	4	chair	4	1412026	69
1429.154	4	scissor	1	1429154	70
1446.278	4	watch	2	1446278	71
1463.393	4	chair	4	1463393	72
1480.52	4	watch	2	1480520	73
1497.634	4	scissor	1	1497634	74
1514.758	4	cup	3	1514758	75
1531.873	4	cup	3	1531873	76
1549.001	4	scissor	1	1549001	77
1566.127	4	chair	4	1566127	78
1583.241	4	cup	3	1583241	79
1600.368	4	chair	4	1600368	80
1807.91	4	scissor	1	1807910	81
1825.036	4	scissor	1	1825036	82
1842.166	4	watch	2	1842166	83
1859.277	4	scissor	1	1859277	84
1876.393	4	watch	2	1876393	85
1893.528	4	watch	2	1893528	86
1910.663	4	scissor	1	1910663	87
1927.793	4	watch	2	1927793	88
1944.919	4	cup	3	1944919	89
1962.03	4	chair	4	1962030	90
1979.159	4	scissor	1	1979159	91
1996.271	4	watch	2	1996271	92
2013.394	4	chair	4	2013394	93
2030.51	4	cup	3	2030510	94
2047.635	4	cup	3	2047635	95
2064.761	4	scissor	1	2064761	96
2081.894	4	cup	3	2081894	97
2099.028	4	cup	3	2099028	98
2116.149	4	cup	3	2116149	99
2133.277	4	chair	4	2133277	100
2150.393	4	watch	2	2150393	101
2167.516	4	chair	4	2167516	102
2184.626	4	chair	4	2184626	103
2201.759	4	chair	4	2201759	104
2218.884	4	watch	2	2218884	105
2235.998	4	chair	4	2235998	106
2253.113	4	scissor	1	2253113	107
2270.223	4	scissor	1	2270223	108
2287.348	4	watch	2	2287348	109
2304.465	4	scissor	1	2304465	110
2321.593	4	watch	2	2321593	111
2338.72	4	cup	3	2338720	112
2355.829	4	watch	2	2355829	113
2372.943	4	cup	3	2372943	114
2390.068	4	chair	4	2390068	115
2407.183	4	cup	3	2407183	116
2424.295	4	scissor	1	2424295	117
2441.423	4	chair	4	2441423	118
2458.538	4	cup	3	2458538	119
2475.65	4	chair	4	2475650	120
2951.146	4	chair	4	2951146	121
2968.279	4	chair	4	2968279	122
2985.391	4	watch	2	2985391	123
3002.519	4	cup	3	3002519	124
3019.646	4	scissor	1	3019646	125
3036.759	4	watch	2	3036759	126
3053.868	4	scissor	1	3053868	127
3071.005	4	scissor	1	3071005	128
3088.126	4	cup	3	3088126	129
3105.236	4	scissor	1	3105236	130
3122.368	4	scissor	1	3122368	131
3139.48	4	scissor	1	3139480	132
3156.605	4	chair	4	3156605	133
3173.733	4	watch	2	3173733	134
3190.861	4	cup	3	3190861	135
3207.979	4	chair	4	3207979	136
3225.103	4	cup	3	3225103	137
3242.233	4	scissor	1	3242233	138
3259.36	4	watch	2	3259360	139
3276.488	4	cup	3	3276488	140
3293.603	4	watch	2	3293603	141
3310.732	4	cup	3	3310732	142
3327.862	4	watch	2	3327862	143
3344.998	4	scissor	1	3344998	144
3362.133	4	watch	2	3362133	145
3379.271	4	chair	4	3379271	146
3396.4	4	scissor	1	3396400	147
3413.512	4	chair	4	3413512	148
3430.628	4	cup	3	3430628	149
3447.738	4	chair	4	3447738	150
3464.865	4	cup	3	3464865	151
3481.98	4	cup	3	3481980	152
3499.104	4	cup	3	3499104	153
3516.235	4	chair	4	3516235	154
3533.351	4	chair	4	3533351	155
3550.489	4	scissor	1	3550489	156
3567.619	4	watch	2	3567619	157
3584.748	4	watch	2	3584748	158
3601.874	4	chair	4	3601874	159
3619.004	4	watch	2	3619004	160
