onset	duration	type	value	latency	trial
18.948	4	square	2	18948	1
36.08	4	circle	3	36080	2
53.212	4	pentagram	1	53212	3
70.322	4	square	2	70322	4
87.452	4	pentagram	1	87452	5
104.564	4	pentagram	1	104564	6
121.676	4	circle	3	121676	7
138.788	4	pentagram	1	138788	8
155.919	4	pentagram	1	155919	9
173.042	4	pentagram	1	173042	10
190.158	4	square	2	190158	11
207.275	4	circle	3	207275	12
224.419	4	circle	3	224419	13
241.555	4	pentagram	1	241555	14
258.675	4	square	2	258675	15
275.823	4	circle	3	275823	16
292.959	4	square	2	292959	17
310.088	4	circle	3	310088	18
327.201	4	square	2	327201	19
344.326	4	pentagram	1	344326	20
361.441	4	square	2	361441	21
378.571	4	pentagram	1	378571	22
395.702	4	circle	3	395702	23
412.839	4	circle	3	412839	24
429.97	4	circle	3	429970	25
447.105	4	circle	3	447105	26
464.24	4	pentagram	1	464240	27
481.359	4	square	2	481359	28
498.488	4	square	2	498488	29
515.602	4	square	2	515602	30
743.558	4	pentagram	1	743558	31
760.709	4	circle	3	760709	32
777.831	4	pentagram	1	777831	33
794.941	4	circle	3	794941	34
812.071	4	circle	3	812071	35
829.185	4	square	2	829185	36
846.301	4	pentagram	1	846301	37
863.439	4	circle	3	863439	38
880.569	4	pentagram	1	880569	39
897.68	4	circle	3	897680	40
914.807	4	square	2	914807	41
931.923	4	square	2	931923	42
949.047	4	pentagram	1	949047	43
966.179	4	pentagram	1	966179	44
983.312	4	square	2	983312	45
1000.453	4	square	2	1000453	46
1017.578	4	square	2	1017578	47
1034.694	4	pentagram	1	1034694	48
1051.819	4	square	2	1051819	49
1068.948	4	square	2	1068948	50
1086.065	4	circle	3	1086065	51
1103.206	4	circle	3	1103206	52
1120.332	4	pentagram	1	1120332	53
1137.463	4	circle	3	1137463	54
1154.592	4	pentagram	1	1154592	55
1171.721	4	circle	3	1171721	56
1188.834	4	circle	3	1188834	57
1205.949	4	pentagram	1	1205949	58
1223.088	4	square	2	1223088	59
1240.218	4	square	2	1240218	60
1406.294	4	circle	3	1406294	61
1423.43	4	square	2	1423430	62
1440.562	4	pentagram	1	1440562	63
1457.68	4	circle	3	1457680	64
1474.816	4	circle	3	1474816	65
1491.931	4	pentagram	1	1491931	66
1509.062	4	circle	3	1509062	67
1526.186	4	pentagram	1	1526186	68
1543.312	4	circle	3	1543312	69
1560.448	4	square	2	1560448	70
1577.578	4	circle	3	1577578	71
1594.702	4	pentagram	1	1594702	72
1611.817	4	square	2	1611817	73
1628.946	4	circle	3	1628946	74
1646.056	4	square	2	1646056	75
1663.18	4	square	2	1663180	76
1680.31	4	square	2	1680310	77
1697.429	4	pentagram	1	1697429	78
1714.551	4	pentagram	1	1714551	79
1731.682	4	circle	3	1731682	80
1748.809	4	pentagram	1	1748809	81
1765.935	4	square	2	1765935	82
1783.066	4	pentagram	1	1783066	83
1800.199	4	square	2	1800199	84
1817.328	4	square	2	1817328	85
1834.47	4	circle	3	1834470	86
1851.584	4	pentagram	1	1851584	87
1868.709	4	pentagram	1	1868709	88
1885.845	4	square	2	1885845	89
1902.98	4	circle	3	1902980	90
2057.833	4	pentagram	1	2057833	91
2074.961	4	pentagram	1	2074961	92
2092.088	4	circle	3	2092088	93
2109.205	4	pentagram	1	2109205	94
2126.33	4	square	2	2126330	95
2143.46	4	pentagram	1	2143460	96
2160.592	4	square	2	2160592	97
2177.719	4	pentagram	1	2177719	98
2194.865	4	circle	3	2194865	99
2211.99	4	circle	3	2211990	100
2229.1	4	circle	3	2229100	101
2246.217	4	circle	3	2246217	102
2263.356	4	square	2	2263356	103
2280.47	4	square	2	2280470	104
2297.584	4	square	2	2297584	105
2314.712	4	pentagram	1	2314712	106
2331.839	4	circle	3	2331839	107
2348.954	4	circle	3	2348954	108
2366.062	4	square	2	2366062	109
2383.179	4	circle	3	2383179	110
2400.304	4	square	2	2400304	111
2417.419	4	pentagram	1	2417419	112
2434.534	4	pentagram	1	2434534	113
2451.658	4	square	2	2451658	114
2468.776	4	circle	3	2468776	115
2485.902	4	pentagram	1	2485902	116
2503.013	4	pentagram	1	2503013	117
2520.13	4	square	2	2520130	118
2537.256	4	circle	3	2537256	119
2554.361	4	square	2	2554361	120
