onset	duration	type	value	latency	trial
18.826	4	fish	3	18826	1
35.939	4	fish	3	35939	2
53.064	4	dog	1	53064	3
70.195	4	bird	2	70195	4
87.326	4	dog	1	87326	5
104.438	4	bird	2	104438	6
121.57	4	fish	3	121570	7
138.707	4	dog	1	138707	8
155.836	4	bird	2	155836	9
172.969	4	fish	3	172969	10
190.08	4	bird	2	190080	11
207.192	4	dog	1	207192	12
224.319	4	bird	2	224319	13
241.449	4	dog	1	241449	14
258.56	4	bird	2	258560	15
275.689	4	dog	1	275689	16
292.818	4	dog	1	292818	17
309.941	4	fish	3	309941	18
327.058	4	fish	3	327058	19
344.186	4	bird	2	344186	20
361.312	4	fish	3	361312	21
378.424	4	bird	2	378424	22
395.552	4	bird	2	395552	23
412.667	4	bird	2	412667	24
429.791	4	fish	3	429791	25
446.925	4	fish	3	446925	26
464.049	4	dog	1	464049	27
481.165	4	dog	1	481165	28
498.278	4	fish	3	498278	29
515.407	4	dog	1	515407	30
788.958	4	bird	2	788958	31
806.091	4	bird	2	806091	32
823.226	4	fish	3	823226	33
840.362	4	bird	2	840362	34
857.494	4	fish	3	857494	35
874.621	4	dog	1	874621	36
891.735	4	bird	2	891735	37
908.861	4	fish	3	908861	38
925.988	4	bird	2	925988	39
943.107	4	dog	1	943107	40
960.245	4	dog	1	960245	41
977.375	4	dog	1	977375	42
994.508	4	fish	3	994508	43
1011.631	4	dog	1	1011631	44
1028.761	4	dog	1	1028761	45
1045.871	4	dog	1	1045871	46
1062.982	4	fish	3	1062982	47
1080.112	4	dog	1	1080112	48
1097.242	4	bird	2	1097242	49
1114.376	4	fish	3	1114376	50
1131.512	4	fish	3	1131512	51
1148.64	4	bird	2	1148640	52
1165.769	4	fish	3	1165769	53
1182.883	4	bird	2	1182883	54
1200.014	4	bird	2	1200014	55
1217.155	4	fish	3	1217155	56
1234.273	4	fish	3	1234273	57
1251.398	4	bird	2	1251398	58
1268.543	4	dog	1	1268543	59
1285.683	4	dog	1	1285683	60
1438.7	4	bird	2	1438700	61
1455.83	4	dog	1	1455830	62
1472.946	4	fish	3	1472946	63
1490.058	4	fish	3	1490058	64
1507.172	4	fish	3	1507172	65
1524.282	4	fish	3	1524282	66
1541.407	4	fish	3	1541407	67
1558.538	4	bird	2	1558538	68
1575.669	4	bird	2	1575669	69
1592.793	4	bird	2	1592793	70
1609.925	4	bird	2	1609925	71
1627.04	4	dog	1	1627040	72
1644.165	4	bird	2	1644165	73
1661.296	4	dog	1	1661296	74
1678.409	4	bird	2	1678409	75
1695.531	4	fish	3	1695531	76
1712.662	4	dog	1	1712662	77
1729.794	4	dog	1	1729794	78
1746.921	4	dog	1	1746921	79
1764.047	4	fish	3	1764047	80
1781.177	4	bird	2	1781177	81
1798.303	4	fish	3	1798303	82
1815.417	4	dog	1	1815417	83
1832.545	4	dog	1	1832545	84
1849.659	4	fish	3	1849659	85
1866.767	4	fish	3	1866767	86
1883.896	4	dog	1	1883896	87
1901.032	4	bird	2	1901032	88
1918.167	4	dog	1	1918167	89
1935.295	4	bird	2	1935295	90
2040.118	4	fish	3	2040118	91
2057.251	4	bird	2	2057251	92
2074.362	4	dog	1	2074362	93
2091.477	4	fish	3	2091477	94
2108.602	4	dog	1	2108602	95
2125.734	4	fish	3	2125734	96
2142.861	4	bird	2	2142861	97
2159.971	4	fish	3	2159971	98
2177.1	4	fish	3	2177100	99
2194.23	4	fish	3	2194230	100
2211.355	4	fish	3	2211355	101
2228.471	4	bird	2	2228471	102
2245.598	4	bird	2	2245598	103
2262.724	4	bird	2	2262724	104
2279.851	4	fish	3	2279851	105
2296.968	4	dog	1	2296968	106
2314.092	4	dog	1	2314092	107
2331.221	4	fish	3	2331221	108
2348.335	4	dog	1	2348335	109
2365.462	4	bird	2	2365462	110
2382.575	4	bird	2	2382575	111
2399.68	4	dog	1	2399680	112
2416.804	4	bird	2	2416804	113
2433.941	4	dog	1	2433941	114
2451.106	4	dog	1	2451106	115
2468.247	4	bird	2	2468247	116
2485.341	4	dog	1	2485341	117
2502.459	4	bird	2	2502459	118
2519.592	4	dog	1	2519592	119
2536.702	4	fish	3	2536702	120
