onset	duration	type	value	latency	trial
33.909	4	chair	4	33909	1
51.081	4	chair	4	51081	2
68.253	4	cup	3	68253	3
85.397	4	chair	4	85397	4
102.575	4	chair	4	102575	5
119.687	4	scissor	1	119687	6
136.797	4	scissor	1	136797	7
153.909	4	watch	2	153909	8
171.038	4	watch	2	171038	9
188.15	4	cup	3	188150	10
205.259	4	chair	4	205259	11
222.391	4	scissor	1	222391	12
239.516	4	chair	4	239516	13
256.627	4	cup	3	256627	14
273.76	4	watch	2	273760	15
290.889	4	watch	2	290889	16
307.999	4	scissor	1	307999	17
325.128	4	scissor	1	325128	18
342.257	4	cup	3	342257	19
359.379	4	cup	3	359379	20
376.508	4	cup	3	376508	21
393.627	4	chair	4	393627	22
410.772	4	chair	4	410772	23
427.894	4	cup	3	427894	24
445.023	4	cup	3	445023	25
462.152	4	watch	2	462152	26
479.279	4	watch	2	479279	27
496.393	4	scissor	1	496393	28
513.517	4	chair	4	513517	29
530.63	4	cup	3	530630	30
547.759	4	scissor	1	547759	31
564.885	4	scissor	1	564885	32
582.015	4	watch	2	582015	33
599.147	4	cup	3	599147	34
616.27	4	chair	4	616270	35
633.4	4	watch	2	633400	36
650.531	4	scissor	1	650531	37
667.644	4	watch	2	667644	38
684.773	4	scissor	1	684773	39
701.88	4	watch	2	701880	40
856.868	4	watch	2	856868	41
874	4	cup	3	874000	42
891.127	4	cup	3	891127	43
908.238	4	watch	2	908238	44
925.366	4	scissor	1	925366	45
942.497	4	chair	4	942497	46
959.635	4	watch	2	959635	47
976.751	4	chair	4	976751	48
993.884	4	chair	4	993884	49
1011.006	4	chair	4	1011006	50
1028.117	4	cup	3	1028117	51
1045.246	4	cup	3	1045246	52
1062.374	4	watch	2	1062374	53
1079.491	4	watch	2	1079491	54
1096.602	4	chair	4	1096602	55
1113.726	4	scissor	1	1113726	56
1130.838	4	scissor	1	1130838	57
1147.953	4	scissor	1	1147953	58
1165.084	4	chair	4	1165084	59
1182.195	4	scissor	1	1182195	60
1199.301	4	watch	2	1199301	61
1216.434	4	cup	3	1216434	62
1233.546	4	cup	3	1233546	63
1250.669	4	watch	2	1250669	64
1267.805	4	chair	4	1267805	65
1284.915	4	scissor	1	1284915	66
1302.038	4	watch	2	1302038	67
1319.158	4	watch	2	1319158	68
1336.269	4	cup	3	1336269	69
1353.391	4	scissor	1	1353391	70
1370.526	4	cup	3	1370526	71
1387.637	4	scissor	1	1387637	72
1404.762	4	scissor	1	1404762	73
1421.89	4	scissor	1	1421890	74
1439.004	4	chair	4	1439004	75
1456.12	4	chair	4	1456120	76
1473.261	4	cup	3	1473261	77
1490.386	4	chair	4	1490386	78
1507.505	4	cup	3	1507505	79
1524.631	4	watch	2	1524631	80
1614.111	4	watch	2	1614111	81
1631.248	4	watch	2	1631248	82
1648.36	4	watch	2	1648360	83
1665.471	4	chair	4	1665471	84
1682.591	4	chair	4	1682591	85
1699.729	4	watch	2	1699729	86
1716.84	4	chair	4	1716840	87
1733.95	4	cup	3	1733950	88
1751.084	4	cup	3	1751084	89
1768.207	4	chair	4	1768207	90
1785.324	4	cup	3	1785324	91
1802.451	4	scissor	1	1802451	92
1819.562	4	cup	3	1819562	93
1836.69	4	watch	2	1836690	94
1853.814	4	scissor	1	1853814	95
1870.945	4	scissor	1	1870945	96
1888.073	4	chair	4	1888073	97
1905.209	4	chair	4	1905209	98
1922.341	4	watch	2	1922341	99
1939.444	4	cup	3	1939444	100
1956.574	4	watch	2	1956574	101
1973.702	4	chair	4	1973702	102
1990.828	4	scissor	1	1990828	103
2007.944	4	scissor	1	2007944	104
2025.088	4	watch	2	2025088	105
2042.229	4	scissor	1	2042229	106
2059.36	4	cup	3	2059360	107
2076.501	4	cup	3	2076501	108
2093.627	4	cup	3	2093627	109
2110.76	4	cup	3	2110760	110
2127.901	4	scissor	1	2127901	111
2145.017	4	scissor	1	2145017	112
2162.161	4	watch	2	2162161	113
2179.302	4	cup	3	2179302	114
2196.416	4	chair	4	2196416	115
2213.543	4	scissor	1	2213543	116
2230.66	4	chair	4	2230660	117
2247.787	4	scissor	1	2247787	118
2264.912	4	watch	2	2264912	119
2282.042	4	chair	4	2282042	120
2845.2	4	scissor	1	2845200	121
2862.316	4	chair	4	2862316	122
2879.43	4	cup	3	2879430	123
