onset	duration	type	value	latency	trial
52.978	4	square	2	52978	1
70.109	4	circle	3	70109	2
87.26	4	pentagram	1	87260	3
104.406	4	square	2	104406	4
121.572	4	pentagram	1	121572	5
138.71	4	pentagram	1	138710	6
155.856	4	circle	3	155856	7
173.028	4	pentagram	1	173028	8
190.154	4	pentagram	1	190154	9
207.311	4	pentagram	1	207311	10
224.456	4	square	2	224456	11
241.607	4	circle	3	241607	12
258.77	4	circle	3	258770	13
275.901	4	pentagram	1	275901	14
293.016	4	square	2	293016	15
310.151	4	circle	3	310151	16
327.272	4	square	2	327272	17
344.4	4	circle	3	344400	18
361.534	4	square	2	361534	19
378.669	4	pentagram	1	378669	20
395.783	4	square	2	395783	21
412.922	4	pentagram	1	412922	22
430.041	4	circle	3	430041	23
447.182	4	circle	3	447182	24
464.312	4	circle	3	464312	25
481.442	4	circle	3	481442	26
498.59	4	pentagram	1	498590	27
515.767	4	square	2	515767	28
532.928	4	square	2	532928	29
550.069	4	square	2	550069	30
692.823	4	pentagram	1	692823	31
709.981	4	circle	3	709981	32
727.128	4	pentagram	1	727128	33
744.27	4	circle	3	744270	34
761.417	4	circle	3	761417	35
778.586	4	square	2	778586	36
795.744	4	pentagram	1	795744	37
812.886	4	circle	3	812886	38
830.035	4	pentagram	1	830035	39
847.183	4	circle	3	847183	40
864.295	4	square	2	864295	41
881.42	4	square	2	881420	42
898.548	4	pentagram	1	898548	43
915.689	4	pentagram	1	915689	44
932.841	4	square	2	932841	45
949.983	4	square	2	949983	46
967.124	4	square	2	967124	47
984.271	4	pentagram	1	984271	48
1001.395	4	square	2	1001395	49
1018.534	4	square	2	1018534	50
1035.692	4	circle	3	1035692	51
1052.833	4	circle	3	1052833	52
1069.972	4	pentagram	1	1069972	53
1087.119	4	circle	3	1087119	54
1104.257	4	pentagram	1	1104257	55
1121.399	4	circle	3	1121399	56
1138.55	4	circle	3	1138550	57
1155.713	4	pentagram	1	1155713	58
1172.859	4	square	2	1172859	59
1190.023	4	square	2	1190023	60
1423.423	4	circle	3	1423423	61
1440.546	4	square	2	1440546	62
1457.678	4	pentagram	1	1457678	63
1474.813	4	circle	3	1474813	64
1491.926	4	circle	3	1491926	65
1509.059	4	pentagram	1	1509059	66
1526.167	4	circle	3	1526167	67
1543.292	4	pentagram	1	1543292	68
1560.428	4	circle	3	1560428	69
1577.554	4	square	2	1577554	70
1594.664	4	circle	3	1594664	71
1611.776	4	pentagram	1	1611776	72
1628.89	4	square	2	1628890	73
1646.015	4	circle	3	1646015	74
1663.147	4	square	2	1663147	75
1680.277	4	square	2	1680277	76
1697.413	4	square	2	1697413	77
1714.53	4	pentagram	1	1714530	78
1731.656	4	pentagram	1	1731656	79
1748.785	4	circle	3	1748785	80
1765.912	4	pentagram	1	1765912	81
1783.044	4	square	2	1783044	82
1800.182	4	pentagram	1	1800182	83
1817.316	4	square	2	1817316	84
1834.425	4	square	2	1834425	85
1851.55	4	circle	3	1851550	86
1868.681	4	pentagram	1	1868681	87
1885.811	4	pentagram	1	1885811	88
1902.935	4	square	2	1902935	89
1920.053	4	circle	3	1920053	90
2094.271	4	pentagram	1	2094271	91
2111.383	4	pentagram	1	2111383	92
2128.514	4	circle	3	2128514	93
2145.657	4	pentagram	1	2145657	94
2162.782	4	square	2	2162782	95
2179.911	4	pentagram	1	2179911	96
2197.039	4	square	2	2197039	97
2214.152	4	pentagram	1	2214152	98
2231.284	4	circle	3	2231284	99
2248.424	4	circle	3	2248424	100
2265.538	4	circle	3	2265538	101
2282.651	4	circle	3	2282651	102
2299.762	4	square	2	2299762	103
2316.878	4	square	2	2316878	104
2334.021	4	square	2	2334021	105
2351.16	4	pentagram	1	2351160	106
2368.294	4	circle	3	2368294	107
2385.432	4	circle	3	2385432	108
2402.566	4	square	2	2402566	109
2419.688	4	circle	3	2419688	110
2436.819	4	square	2	2436819	111
2453.93	4	pentagram	1	2453930	112
2471.057	4	pentagram	1	2471057	113
2488.173	4	square	2	2488173	114
2505.311	4	circle	3	2505311	115
2522.427	4	pentagram	1	2522427	116
2539.554	4	pentagram	1	2539554	117
2556.687	4	square	2	2556687	118
2573.817	4	circle	3	2573817	119
2590.939	4	square	2	2590939	120
