onset	duration	type	value	latency	trial
40.557	4	dog	1	40557	1
57.692	4	dog	1	57692	2
74.829	4	dog	1	74829	3
91.962	4	fish	3	91962	4
109.087	4	fish	3	109087	5
126.21	4	dog	1	126210	6
143.34	4	fish	3	143340	7
160.454	4	bird	2	160454	8
177.563	4	bird	2	177563	9
194.693	4	fish	3	194693	10
211.805	4	bird	2	211805	11
228.916	4	bird	2	228916	12
246.026	4	dog	1	246026	13
263.157	4	fish	3	263157	14
280.267	4	fish	3	280267	15
297.395	4	dog	1	297395	16
314.528	4	bird	2	314528	17
331.664	4	dog	1	331664	18
348.779	4	fish	3	348779	19
365.911	4	dog	1	365911	20
383.004	4	bird	2	383004	21
400.117	4	bird	2	400117	22
417.244	4	bird	2	417244	23
434.358	4	bird	2	434358	24
451.481	4	dog	1	451481	25
468.611	4	bird	2	468611	26
485.74	4	fish	3	485740	27
502.851	4	fish	3	502851	28
519.964	4	dog	1	519964	29
537.095	4	fish	3	537095	30
789.125	4	dog	1	789125	31
806.238	4	fish	3	806238	32
823.349	4	dog	1	823349	33
840.478	4	dog	1	840478	34
857.594	4	fish	3	857594	35
874.735	4	bird	2	874735	36
891.842	4	bird	2	891842	37
908.972	4	bird	2	908972	38
926.097	4	bird	2	926097	39
943.229	4	fish	3	943229	40
960.356	4	fish	3	960356	41
977.47	4	fish	3	977470	42
994.584	4	dog	1	994584	43
1011.723	4	bird	2	1011723	44
1028.839	4	fish	3	1028839	45
1045.967	4	dog	1	1045967	46
1063.077	4	fish	3	1063077	47
1080.188	4	bird	2	1080188	48
1097.318	4	fish	3	1097318	49
1114.445	4	bird	2	1114445	50
1131.57	4	bird	2	1131570	51
1148.687	4	fish	3	1148687	52
1165.81	4	dog	1	1165810	53
1182.939	4	dog	1	1182939	54
1200.055	4	dog	1	1200055	55
1217.169	4	fish	3	1217169	56
1234.299	4	dog	1	1234299	57
1251.425	4	bird	2	1251425	58
1268.55	4	bird	2	1268550	59
1285.678	4	dog	1	1285678	60
1605.468	4	fish	3	1605468	61
1622.591	4	fish	3	1622591	62
1639.713	4	dog	1	1639713	63
1656.836	4	bird	2	1656836	64
1673.958	4	bird	2	1673958	65
1691.074	4	dog	1	1691074	66
1708.187	4	bird	2	1708187	67
1725.301	4	fish	3	1725301	68
1742.413	4	fish	3	1742413	69
1759.523	4	bird	2	1759523	70
1776.635	4	dog	1	1776635	71
1793.758	4	fish	3	1793758	72
1810.876	4	dog	1	1810876	73
1828.002	4	bird	2	1828002	74
1845.127	4	bird	2	1845127	75
1862.258	4	dog	1	1862258	76
1879.388	4	fish	3	1879388	77
1896.503	4	dog	1	1896503	78
1913.628	4	dog	1	1913628	79
1930.739	4	bird	2	1930739	80
1947.867	4	fish	3	1947867	81
1964.993	4	fish	3	1964993	82
1982.109	4	fish	3	1982109	83
1999.235	4	bird	2	1999235	84
2016.348	4	fish	3	2016348	85
2033.473	4	dog	1	2033473	86
2050.59	4	dog	1	2050590	87
2067.713	4	bird	2	2067713	88
2084.841	4	dog	1	2084841	89
2101.97	4	bird	2	2101970	90
2387.327	4	dog	1	2387327	91
2404.442	4	dog	1	2404442	92
2421.568	4	dog	1	2421568	93
2438.677	4	dog	1	2438677	94
2455.808	4	bird	2	2455808	95
2472.92	4	fish	3	2472920	96
2490.041	4	dog	1	2490041	97
2507.177	4	fish	3	2507177	98
2524.303	4	bird	2	2524303	99
2541.429	4	bird	2	2541429	100
2558.56	4	bird	2	2558560	101
2575.686	4	bird	2	2575686	102
2592.8	4	bird	2	2592800	103
2609.914	4	fish	3	2609914	104
2627.042	4	dog	1	2627042	105
2644.17	4	fish	3	2644170	106
2661.299	4	fish	3	2661299	107
2678.426	4	fish	3	2678426	108
2695.555	4	dog	1	2695555	109
2712.68	4	fish	3	2712680	110
2729.796	4	dog	1	2729796	111
2746.929	4	dog	1	2746929	112
2764.052	4	bird	2	2764052	113
2781.194	4	dog	1	2781194	114
2798.32	4	bird	2	2798320	115
2815.449	4	fish	3	2815449	116
2832.581	4	bird	2	2832581	117
2849.722	4	fish	3	2849722	118
2866.85	4	bird	2	2866850	119
2883.978	4	fish	3	2883978	120
