onset	duration	type	value	latency	trial
16.859	4	bird	2	16859	1
33.989	4	fish	3	33989	2
51.12	4	dog	1	51120	3
68.248	4	bird	2	68248	4
85.372	4	dog	1	85372	5
102.503	4	dog	1	102503	6
119.616	4	fish	3	119616	7
136.743	4	dog	1	136743	8
153.855	4	dog	1	153855	9
170.972	4	dog	1	170972	10
188.1	4	bird	2	188100	11
205.226	4	fish	3	205226	12
222.356	4	fish	3	222356	13
239.487	4	dog	1	239487	14
256.615	4	bird	2	256615	15
273.745	4	fish	3	273745	16
290.875	4	bird	2	290875	17
307.99	4	fish	3	307990	18
325.131	4	bird	2	325131	19
342.245	4	dog	1	342245	20
359.372	4	bird	2	359372	21
376.501	4	dog	1	376501	22
393.629	4	fish	3	393629	23
410.756	4	fish	3	410756	24
427.886	4	fish	3	427886	25
445.002	4	fish	3	445002	26
462.134	4	dog	1	462134	27
479.256	4	bird	2	479256	28
496.372	4	bird	2	496372	29
513.503	4	bird	2	513503	30
640.043	4	dog	1	640043	31
657.168	4	fish	3	657168	32
674.278	4	dog	1	674278	33
691.391	4	fish	3	691391	34
708.505	4	fish	3	708505	35
725.616	4	bird	2	725616	36
742.727	4	dog	1	742727	37
759.86	4	fish	3	759860	38
777.002	4	dog	1	777002	39
794.121	4	fish	3	794121	40
811.245	4	bird	2	811245	41
828.357	4	bird	2	828357	42
845.484	4	dog	1	845484	43
862.598	4	dog	1	862598	44
879.713	4	bird	2	879713	45
896.84	4	bird	2	896840	46
913.965	4	bird	2	913965	47
931.083	4	dog	1	931083	48
948.221	4	bird	2	948221	49
965.352	4	bird	2	965352	50
982.468	4	fish	3	982468	51
999.595	4	fish	3	999595	52
1016.713	4	dog	1	1016713	53
1033.838	4	fish	3	1033838	54
1050.964	4	dog	1	1050964	55
1068.079	4	fish	3	1068079	56
1085.203	4	fish	3	1085203	57
1102.335	4	dog	1	1102335	58
1119.448	4	bird	2	1119448	59
1136.578	4	bird	2	1136578	60
1300.662	4	fish	3	1300662	61
1317.777	4	bird	2	1317777	62
1334.915	4	dog	1	1334915	63
1352.039	4	fish	3	1352039	64
1369.149	4	fish	3	1369149	65
1386.263	4	dog	1	1386263	66
1403.396	4	fish	3	1403396	67
1420.517	4	dog	1	1420517	68
1437.633	4	fish	3	1437633	69
1454.764	4	bird	2	1454764	70
1471.887	4	fish	3	1471887	71
1489.007	4	dog	1	1489007	72
1506.117	4	bird	2	1506117	73
1523.234	4	fish	3	1523234	74
1540.362	4	bird	2	1540362	75
1557.471	4	bird	2	1557471	76
1574.583	4	bird	2	1574583	77
1591.698	4	dog	1	1591698	78
1608.826	4	dog	1	1608826	79
1625.955	4	fish	3	1625955	80
1643.07	4	dog	1	1643070	81
1660.177	4	bird	2	1660177	82
1677.307	4	dog	1	1677307	83
1694.426	4	bird	2	1694426	84
1711.564	4	bird	2	1711564	85
1728.699	4	fish	3	1728699	86
1745.845	4	dog	1	1745845	87
1762.983	4	dog	1	1762983	88
1780.114	4	bird	2	1780114	89
1797.23	4	fish	3	1797230	90
2003.222	4	dog	1	2003222	91
2020.358	4	dog	1	2020358	92
2037.471	4	fish	3	2037471	93
2054.602	4	dog	1	2054602	94
2071.743	4	bird	2	2071743	95
2088.876	4	dog	1	2088876	96
2106.004	4	bird	2	2106004	97
2123.146	4	dog	1	2123146	98
2140.257	4	fish	3	2140257	99
2157.37	4	fish	3	2157370	100
2174.502	4	fish	3	2174502	101
2191.616	4	fish	3	2191616	102
2208.727	4	bird	2	2208727	103
2225.839	4	bird	2	2225839	104
2242.966	4	bird	2	2242966	105
2260.083	4	dog	1	2260083	106
2277.21	4	fish	3	2277210	107
2294.339	4	fish	3	2294339	108
2311.453	4	bird	2	2311453	109
2328.593	4	fish	3	2328593	110
2345.711	4	bird	2	2345711	111
2362.841	4	dog	1	2362841	112
2379.979	4	dog	1	2379979	113
2397.108	4	bird	2	2397108	114
2414.237	4	fish	3	2414237	115
2431.366	4	dog	1	2431366	116
2448.478	4	dog	1	2448478	117
2465.592	4	bird	2	2465592	118
2482.723	4	fish	3	2482723	119
2499.841	4	bird	2	2499841	120
