onset	duration	type	value	latency	trial
17.601	4	pentagram	1	17601	1
34.735	4	pentagram	1	34735	2
51.881	4	pentagram	1	51881	3
69.019	4	circle	3	69019	4
86.149	4	circle	3	86149	5
103.261	4	pentagram	1	103261	6
120.391	4	circle	3	120391	7
137.501	4	square	2	137501	8
154.63	4	square	2	154630	9
171.762	4	circle	3	171762	10
188.873	4	square	2	188873	11
205.987	4	square	2	205987	12
223.099	4	pentagram	1	223099	13
240.226	4	circle	3	240226	14
257.339	4	circle	3	257339	15
274.455	4	pentagram	1	274455	16
291.582	4	square	2	291582	17
308.705	4	pentagram	1	308705	18
325.824	4	circle	3	325824	19
342.934	4	pentagram	1	342934	20
360.061	4	square	2	360061	21
377.18	4	square	2	377180	22
394.302	4	square	2	394302	23
411.433	4	square	2	411433	24
428.551	4	pentagram	1	428551	25
445.689	4	square	2	445689	26
462.806	4	circle	3	462806	27
479.916	4	circle	3	479916	28
497.045	4	pentagram	1	497045	29
514.17	4	circle	3	514170	30
609.347	4	pentagram	1	609347	31
626.48	4	circle	3	626480	32
643.607	4	pentagram	1	643607	33
660.738	4	pentagram	1	660738	34
677.853	4	circle	3	677853	35
694.977	4	square	2	694977	36
712.106	4	square	2	712106	37
729.221	4	square	2	729221	38
746.352	4	square	2	746352	39
763.474	4	circle	3	763474	40
780.605	4	circle	3	780605	41
797.722	4	circle	3	797722	42
814.836	4	pentagram	1	814836	43
831.963	4	square	2	831963	44
849.075	4	circle	3	849075	45
866.207	4	pentagram	1	866207	46
883.333	4	circle	3	883333	47
900.46	4	square	2	900460	48
917.572	4	circle	3	917572	49
934.687	4	square	2	934687	50
951.813	4	square	2	951813	51
968.924	4	circle	3	968924	52
986.044	4	pentagram	1	986044	53
1003.175	4	pentagram	1	1003175	54
1020.298	4	pentagram	1	1020298	55
1037.411	4	circle	3	1037411	56
1054.555	4	pentagram	1	1054555	57
1071.682	4	square	2	1071682	58
1088.809	4	square	2	1088809	59
1105.939	4	pentagram	1	1105939	60
1192.68	4	circle	3	1192680	61
1209.803	4	circle	3	1209803	62
1226.924	4	pentagram	1	1226924	63
1244.039	4	square	2	1244039	64
1261.161	4	square	2	1261161	65
1278.28	4	pentagram	1	1278280	66
1295.405	4	square	2	1295405	67
1312.54	4	circle	3	1312540	68
1329.681	4	circle	3	1329681	69
1346.791	4	square	2	1346791	70
1363.922	4	pentagram	1	1363922	71
1381.057	4	circle	3	1381057	72
1398.192	4	pentagram	1	1398192	73
1415.327	4	square	2	1415327	74
1432.454	4	square	2	1432454	75
1449.577	4	pentagram	1	1449577	76
1466.695	4	circle	3	1466695	77
1483.813	4	pentagram	1	1483813	78
1500.953	4	pentagram	1	1500953	79
1518.068	4	square	2	1518068	80
1535.178	4	circle	3	1535178	81
1552.294	4	circle	3	1552294	82
1569.431	4	circle	3	1569431	83
1586.55	4	square	2	1586550	84
1603.66	4	circle	3	1603660	85
1620.792	4	pentagram	1	1620792	86
1637.908	4	pentagram	1	1637908	87
1655.031	4	square	2	1655031	88
1672.164	4	pentagram	1	1672164	89
1689.295	4	square	2	1689295	90
1827.793	4	pentagram	1	1827793	91
1844.927	4	pentagram	1	1844927	92
1862.044	4	pentagram	1	1862044	93
1879.191	4	pentagram	1	1879191	94
1896.311	4	square	2	1896311	95
1913.44	4	circle	3	1913440	96
1930.57	4	pentagram	1	1930570	97
1947.682	4	circle	3	1947682	98
1964.798	4	square	2	1964798	99
1981.928	4	square	2	1981928	100
1999.05	4	square	2	1999050	101
2016.181	4	square	2	2016181	102
2033.307	4	square	2	2033307	103
2050.435	4	circle	3	2050435	104
2067.55	4	pentagram	1	2067550	105
2084.682	4	circle	3	2084682	106
2101.796	4	circle	3	2101796	107
2118.925	4	circle	3	2118925	108
2136.052	4	pentagram	1	2136052	109
2153.179	4	circle	3	2153179	110
2170.297	4	pentagram	1	2170297	111
2187.423	4	pentagram	1	2187423	112
2204.535	4	square	2	2204535	113
2221.663	4	pentagram	1	2221663	114
2238.779	4	square	2	2238779	115
2255.905	4	circle	3	2255905	116
2273.02	4	square	2	2273020	117
2290.144	4	circle	3	2290144	118
2307.262	4	square	2	2307262	119
2324.401	4	circle	3	2324401	120
