onset	duration	type	value	latency	trial
19.04	4	chair	4	19040	1
36.161	4	scissor	1	36161	2
53.287	4	scissor	1	53287	3
70.401	4	cup	3	70401	4
87.529	4	scissor	1	87529	5
104.655	4	watch	2	104655	6
121.781	4	scissor	1	121781	7
138.894	4	chair	4	138894	8
156.024	4	watch	2	156024	9
173.149	4	scissor	1	173149	10
190.268	4	chair	4	190268	11
207.409	4	cup	3	207409	12
224.534	4	chair	4	224534	13
241.661	4	chair	4	241661	14
258.777	4	chair	4	258777	15
275.903	4	chair	4	275903	16
293.029	4	cup	3	293029	17
310.146	4	cup	3	310146	18
327.272	4	cup	3	327272	19
344.403	4	chair	4	344403	20
361.516	4	watch	2	361516	21
378.66	4	watch	2	378660	22
395.786	4	chair	4	395786	23
412.899	4	watch	2	412899	24
430.04	4	scissor	1	430040	25
447.17	4	cup	3	447170	26
464.296	4	cup	3	464296	27
481.429	4	watch	2	481429	28
498.558	4	cup	3	498558	29
515.682	4	watch	2	515682	30
532.792	4	scissor	1	532792	31
549.918	4	scissor	1	549918	32
567.031	4	watch	2	567031	33
584.158	4	cup	3	584158	34
601.297	4	scissor	1	601297	35
618.421	4	scissor	1	618421	36
635.546	4	watch	2	635546	37
652.678	4	cup	3	652678	38
669.819	4	watch	2	669819	39
686.929	4	chair	4	686929	40
858.212	4	cup	3	858212	41
875.348	4	scissor	1	875348	42
892.474	4	chair	4	892474	43
909.601	4	watch	2	909601	44
926.716	4	cup	3	926716	45
943.841	4	watch	2	943841	46
960.965	4	watch	2	960965	47
978.081	4	cup	3	978081	48
995.196	4	chair	4	995196	49
1012.322	4	chair	4	1012322	50
1029.434	4	scissor	1	1029434	51
1046.562	4	watch	2	1046562	52
1063.689	4	cup	3	1063689	53
1080.813	4	chair	4	1080813	54
1097.943	4	chair	4	1097943	55
1115.062	4	scissor	1	1115062	56
1132.19	4	scissor	1	1132190	57
1149.314	4	chair	4	1149314	58
1166.432	4	cup	3	1166432	59
1183.554	4	chair	4	1183554	60
1200.664	4	watch	2	1200664	61
1217.794	4	scissor	1	1217794	62
1234.923	4	cup	3	1234923	63
1252.03	4	chair	4	1252030	64
1269.164	4	chair	4	1269164	65
1286.292	4	chair	4	1286292	66
1303.421	4	watch	2	1303421	67
1320.529	4	watch	2	1320529	68
1337.657	4	cup	3	1337657	69
1354.77	4	watch	2	1354770	70
1371.897	4	watch	2	1371897	71
1389.033	4	scissor	1	1389033	72
1406.166	4	cup	3	1406166	73
1423.285	4	cup	3	1423285	74
1440.41	4	scissor	1	1440410	75
1457.526	4	scissor	1	1457526	76
1474.634	4	scissor	1	1474634	77
1491.763	4	cup	3	1491763	78
1508.897	4	scissor	1	1508897	79
1526.017	4	watch	2	1526017	80
1679.861	4	watch	2	1679861	81
1696.982	4	cup	3	1696982	82
1714.11	4	cup	3	1714110	83
1731.222	4	cup	3	1731222	84
1748.333	4	chair	4	1748333	85
1765.446	4	scissor	1	1765446	86
